Model,Gene,Gene_display,Program1,Program2,Program3,Program4,Program5,Program6,Program7,Program8,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
VAE,N900_RS09070,VC_1032,-4.147310733795166,-3.856434822082519,-4.822417259216309,3.078214406967163,1.8608959913253784,-4.034974098205566,-1.66977858543396,-0.0301951728761196,0.04431866666666666,-1.5316,2.9836,6h_SI1,6h,SI1,6h_ce,6h,ce,4.5152
VAE,N900_RS09075,inosine monophosphate dehydrogenase-related protein,-0.6485661864280701,-1.9347038269042969,-4.063058853149414,0.7014645338058472,4.016898155212402,0.5107762813568115,-2.4259908199310303,-3.500023603439331,1.2868885666666663,-0.28471,6.1714,3h_SI1,3h,SI1,3h_st,3h,st,6.456110000000001
VAE,N900_RS09080,VC_1029,-4.173291206359863,-0.593059241771698,-1.9613388776779177,4.02888822555542,3.833853721618652,-3.565333127975464,-1.466756820678711,0.6132650971412659,0.1564438301666667,-1.6176,4.073,6h_SI2,6h,SI2,3h_SI2,3h,SI2,5.6906
VAE,N900_RS09085,moaE,-3.710653781890869,1.154666304588318,-3.1910219192504883,2.0252692699432373,0.4653515815734863,3.312497854232788,0.1133258789777755,-4.370967388153076,0.46292403333333326,-1.2041,4.2027,6h_SI4,6h,SI4,6h_SI2,6h,SI2,5.4068000000000005
VAE,N900_RS09090,moaD,-6.2560834884643555,-1.9923027753829956,-1.5239254236221311,8.303263664245605,0.9777668714523317,-2.657464027404785,0.2765361964702606,0.881188154220581,0.05229599999999999,-1.4129,2.6728,1h_SI3,1h,SI3,12h_SI1,12h,SI1,4.0857
VAE,N900_RS09095,moaC,1.5143111944198608,-0.0085416967049241,-1.1432297229766846,2.1051530838012695,-0.6037462949752808,1.3420084714889526,0.0932727605104446,-0.8657053112983704,1.8227353833333337,-1.3039,6.0757,1h_SI5,1h,SI5,24h_st,24h,st,7.3796
VAE,N900_RS09100,moaB,1.464249849319458,-1.2265691757202148,-3.6747753620147705,2.8497111797332764,-2.507528305053711,-0.6353192925453186,2.68099045753479,1.5844378471374512,0.8524573751666666,-0.92419,3.5174,1h_SI2,1h,SI2,3h_SI1,3h,SI1,4.44159
VAE,N900_RS09105,moaA,-4.20050048828125,0.587790310382843,-3.711916446685791,5.263809680938721,-0.7874007225036621,3.5179696083068848,2.200338840484619,-1.4169622659683228,1.4470726866666666,-0.07555,6.465,1h_SI4,1h,SI4,6h_st,6h,st,6.54055
VAE,N900_RS09110,ybhK,-5.707033157348633,0.8729426860809326,-5.304359436035156,1.7015122175216677,1.301630973815918,1.3012547492980957,-1.4266526699066162,0.5402536988258362,1.0236163666666667,-0.76015,5.5315,12h_SI1,12h,SI1,3h_SI2,3h,SI2,6.291650000000001
VAE,N900_RS09115,luxu,-2.155022621154785,3.2303521633148193,-2.73025894165039,3.0876638889312744,0.6113401055335999,-0.336426705121994,-1.0098210573196411,-1.937882900238037,-0.18171271333333333,-3.8606,5.0892,12h_SI8,12h,SI8,6h_SI2,6h,SI2,8.9498
VAE,N900_RS09120,luxO_BLAST,1.017810344696045,5.475246906280518,-1.0457606315612793,1.1585943698883057,-1.3462345600128174,-0.3342938423156738,0.085350826382637,-3.515608549118042,-1.3439629666666666,-4.6955,0.11287,12h_SI8,12h,SI8,3h_SI9,3h,SI9,4.80837
VAE,N900_RS09125,VC_1020,-3.995837450027466,-0.3402830064296722,-1.2998576164245603,1.9120759963989256,0.1668436527252197,-2.860850095748902,-2.5681519508361816,0.2405033856630325,-0.3868947466666666,-3.0679,2.634,3h_SI9,3h,SI9,3h_SI3,3h,SI3,5.7019
VAE,N900_RS09130,uvrB,-4.323390960693359,-1.4829752445220947,-6.057708740234375,2.512139320373535,3.1831841468811035,1.568610668182373,-2.864426851272583,-3.3367841243743896,0.5743209,-1.2042,3.4819,3h_co,3h,co,3h_st,3h,st,4.6861
VAE,N900_RS09170,nth,-5.049801349639893,-0.63741135597229,-5.091248512268066,1.8294631242752075,-1.1391639709472656,-0.2149983942508697,-1.1868619918823242,-2.9447381496429443,0.27437863333333323,-1.2229,4.2198,6h_SI1,6h,SI1,3h_SI1,3h,SI1,5.4427
VAE,N900_RS09175,gloA,-4.5378804206848145,2.158008575439453,-3.244917392730713,1.092481255531311,-2.4763431549072266,-0.7089004516601562,-1.5977072715759275,-0.7546650767326355,-0.10882193333333334,-1.6775,3.5179,12h_SI1,12h,SI1,6h_SI3,6h,SI3,5.1954
VAE,N900_RS09180,VP2110_BLAST,-5.5499958992004395,3.1456704139709473,-2.290432929992676,5.1991286277771,-0.407971441745758,0.6554356813430786,1.1858270168304443,-1.4017677307128906,-0.04069886666666666,-1.365,3.3617,3h_SI2,3h,SI2,1h_ce,1h,ce,4.7267
VAE,N900_RS09185,motY,-2.435401201248169,2.361929416656494,-0.7625056505203247,0.8632584810256958,-0.8762667179107666,-8.229646682739258,-0.5355305671691895,-0.1016340851783752,-0.6503969499999999,-2.4553,2.6154,24h_SI1,24h,SI1,3h_SI7,3h,SI7,5.0707
VAE,N900_RS09195,ribonuclease T,-1.4737333059310913,-0.6124362349510193,-5.2341132164001465,-0.2285412549972534,-1.7880760431289673,-1.369121551513672,2.2704854011535645,-1.115504026412964,0.5439541,-2.0486,5.2082,1h_SI2,1h,SI2,3h_SI1,3h,SI1,7.2568
VAE,N900_RS09200,yuiF,-3.7676401138305664,0.4795731604099273,-5.825641632080078,3.6812665462493896,2.7623753547668457,2.747093439102173,-0.3533614575862884,-1.8278177976608276,2.063312333333333,0.60393,5.3073,6h_co,6h,co,6h_SI4,6h,SI4,4.70337
VAE,N900_RS09205,purF,-1.5960067510604858,6.232061862945557,-3.3986549377441406,-0.8459533452987671,1.588518500328064,-0.5071622133255005,0.0606859922409057,-5.302581787109375,-2.03226245,-5.1351,2.6569,12h_SI6,12h,SI6,1h_st,1h,st,7.792
VAE,N900_RS09210,cvpA,-0.8985565900802612,5.330410480499268,-2.5840563774108887,-1.789354920387268,1.140548586845398,-1.315884709358215,-0.4046128094196319,-5.588896751403809,-2.3630791666666666,-5.6924,2.1232,12h_SI6,12h,SI6,3h_st,3h,st,7.8156
VAE,N900_RS09215,dedD,-2.277367353439331,-0.0192780271172523,-5.597493648529053,3.4947028160095215,3.9860548973083496,-2.8175864219665527,-2.6312572956085205,1.18659245967865,-0.24032725,-2.9229,4.6611,3h_SI9,3h,SI9,3h_SI2,3h,SI2,7.584
VAE,N900_RS09230,truA,-3.795318365097046,0.7974126935005188,-5.948662757873535,2.817327976226806,2.399528980255127,3.69717001914978,0.9521262049674988,-3.093799591064453,1.0683384833333336,-0.54901,4.9614,6h_SI6,6h,SI6,6h_st,6h,st,5.51041
VAE,N900_RS09235,Pseudogene_N900_RS09235,-1.7840899229049685,-1.9271039962768557,-4.5931782722473145,4.777342319488525,0.994243621826172,0.8638126850128174,-1.6842739582061768,-1.565565824508667,1.5587530166666668,-1.072,5.6288,6h_SI7,6h,SI7,12h_SI1,12h,SI1,6.7008
VAE,N900_RS09245,nagE,-3.0484063625335693,0.5212568044662476,-6.654839038848877,0.4593504071235657,1.5097103118896484,1.6975892782211304,0.5291905999183655,-2.2766435146331787,0.9901876266666666,-0.44432,4.3375,12h_st,12h,st,6h_SI1,6h,SI1,4.781820000000001
VAE,N900_RS09250,nagA_1,0.2293203473091125,-3.0258851051330566,2.1946542263031006,0.5208659172058105,-2.360281229019165,-1.5473051071166992,-0.3151785731315613,4.161325454711914,0.3435591,-1.212,3.4747,1h_SI1,1h,SI1,6h_SI4,6h,SI4,4.6867
VAE,N900_RS09255,nagC,-2.8947625160217285,-2.490748643875122,-5.721843719482422,4.337948799133301,1.92449152469635,-1.664118409156799,0.5015074610710144,-0.7486869096755981,1.25382715,-0.71136,5.7062,1h_SI5,1h,SI5,3h_SI4,3h,SI4,6.41756
VAE,N900_RS09260,ybaL,-4.021376609802246,0.1031729206442833,-7.000819683074951,3.1642117500305176,1.2674859762191772,-0.5521111488342285,0.3139524459838867,0.2359722107648849,1.2450766500000001,-0.28419,5.2044,6h_SI4,6h,SI4,3h_SI1,3h,SI1,5.488589999999999
VAE,N900_RS09265,asnB,-4.264199733734131,0.5595511198043823,-7.28160285949707,3.786159038543701,2.677939176559448,-0.840371310710907,-0.5020004510879517,0.035079251974821,0.6980691485166667,-0.7822,3.1926,3h_SI3,3h,SI3,12h_st,12h,st,3.9748
VAE,N900_RS09270,rfaH,-2.5592920780181885,1.7116047143936155,-4.130612850189209,-1.2106362581253052,2.2637386322021484,1.0529316663742063,-5.427970886230469,-1.2881581783294678,-0.7288724383333334,-4.1108,2.231,3h_SI9,3h,SI9,6h_SI4,6h,SI4,6.3418
VAE,N900_RS09275,dtpA,-5.536480903625488,-1.3787837028503418,-7.231110095977783,2.617501735687256,2.5178353786468506,-2.074093818664551,-0.1352313160896301,-2.833655595779419,0.3915716333333334,-1.3379,3.0471,6h_SI2,6h,SI2,1h_st,1h,st,4.385
VAE,N900_RS09290,htpG,-3.3947176933288574,2.291965961456299,-6.576241970062256,2.159461736679077,1.34549081325531,2.6675243377685547,1.594003677368164,-2.7555906772613525,1.522672166666667,-0.047813,5.2158,6h_SI7,6h,SI7,6h_st,6h,st,5.263612999999999
VAE,N900_RS09295,toxR_BLAST,-0.3446028232574463,6.611260414123535,-3.393061399459839,0.4039993584156036,0.2844331264495849,0.4385165572166443,-1.745417833328247,-4.073843002319336,-1.2760801616666668,-3.7391,2.7871,12h_SI7,12h,SI7,3h_SI4,3h,SI4,6.5262
VAE,N900_RS09300,toxS,-2.3477530479431152,3.502523183822632,-5.559286117553711,3.199814558029175,1.7768219709396362,-3.106606721878052,0.6075479984283447,-2.193233013153076,-1.2785576833333334,-4.4588,2.8561,12h_SI8,12h,SI8,3h_SI5,3h,SI5,7.3149
VAE,N900_RS09305,selenoprotein W-related protein,-2.6251449584960938,-0.1735412180423736,-8.320355415344238,1.2688987255096436,2.2182776927948,1.3402076959609983,-1.6181857585906982,-2.3606700897216797,1.12137295,-0.48067,4.2561,3h_SI2,3h,SI2,6h_SI2,6h,SI2,4.73677
VAE,N900_RS09310,phosphodiesterase,-2.2915568351745605,-0.3404208719730377,-6.775541305541992,1.8303972482681272,1.803069829940796,0.4131505787372589,-2.440894842147827,-3.7757318019866943,1.0588239531666668,-0.51408,3.5248,6h_st,6h,st,12h_st,12h,st,4.03888
VAE,N900_RS09315,yfcH,-4.247963905334473,1.2997640371322632,-3.807273387908935,4.3607378005981445,0.5294539928436279,-3.088092803955078,-0.2012472748756408,1.9509119987487793,0.796196615,-0.64839,4.5972,3h_ce,3h,ce,1h_ce,1h,ce,5.24559
VAE,N900_RS09320,ybbO,-4.007751941680908,-1.037024974822998,-6.113987445831299,2.316676378250122,3.5150084495544434,3.337068796157837,-0.7475363612174988,-1.8327884674072263,1.4145935333333335,-0.21163,4.0732,1h_SI8,1h,SI8,6h_SI4,6h,SI4,4.28483
VAE,N900_RS09325,YbbN,2.151054859161377,0.5352606773376465,0.4003524780273437,-0.6310322880744934,-1.1598094701766968,1.7515195608139038,-0.438007116317749,-0.9467496275901794,0.17200786666666668,-2.3619,2.1761,12h_SI8,12h,SI8,1h_ce,1h,ce,4.538
VAE,N900_RS09330,qmcA,-4.239682674407959,0.8862508535385132,-1.8583178520202637,1.8095752000808716,3.681062698364258,-0.0423977449536323,0.1238462626934051,0.9874576330184937,0.617607355,-0.69117,3.6309,6h_SI3,6h,SI3,6h_SI1,6h,SI1,4.32207
VAE,N900_RS09335,ybbJ,-0.9445078372955322,-0.0037513989955186,0.4382482171058655,1.406529426574707,-2.125161409378052,1.0111701488494873,-1.8373496532440183,1.8286248445510864,0.13872095,-2.6107,3.365,6h_SI5,6h,SI5,6h_SI4,6h,SI4,5.9757
VAE,N900_RS09340,cueR,1.8088576793670657,4.259706974029541,0.0639293938875198,1.3031197786331177,-1.595769286155701,-5.240603446960449,-0.1469451487064361,-0.2919557392597198,-0.9154054500000001,-2.4373,2.6155,3h_SI6,3h,SI6,12h_SI3,12h,SI3,5.0527999999999995
VAE,N900_RS09345,VC_0973,-5.773274898529053,-0.4208326637744903,-3.9467697143554688,3.5182249546051025,-3.6752769947052,-3.843339204788208,-2.8862597942352295,2.0351946353912354,0.17682144999999996,-1.1808,3.3853,24h_st,24h,st,1h_SI1,1h,SI1,4.5661000000000005
VAE,N900_RS09350,chiP,-5.430746555328369,-3.9202802181243896,-5.453384876251221,0.0192344784736633,-0.0790111571550369,0.2057293057441711,-1.6542456150054932,-4.064276695251465,0.8542988833333333,-1.0059,4.6052,12h_SI1,12h,SI1,3h_SI1,3h,SI1,5.6111
VAE,N900_RS09365,cysZ,-3.4944047927856445,-1.4235808849334717,-5.914695739746094,1.6233359575271606,3.237230062484741,1.5583161115646362,-1.3910751342773438,-4.383771896362305,0.807691875,-0.47829,4.5662,6h_SI8,6h,SI8,3h_st,3h,st,5.044490000000001
VAE,N900_RS09370,cysK,-4.1088080406188965,-3.179987668991089,-6.863971710205078,4.078954219818115,1.1107091903686523,0.3900366723537445,-4.148805618286133,-0.816459596157074,1.571828383333333,-0.26076,5.7621,1h_SI6,1h,SI6,3h_SI4,3h,SI4,6.0228600000000005
VAE,N900_RS09375,VC_0967,-0.6920528411865234,0.6309391856193542,-3.49466872215271,2.7841994762420654,1.6816253662109375,1.9019137620925903,-2.94136643409729,0.8262429237365723,0.4836263499999999,-2.184,4.0573,1h_SI2,1h,SI2,3h_SI4,3h,SI4,6.2413
VAE,N900_RS09380,ptsH,-1.554815411567688,2.990290641784668,-4.553467750549316,2.0731704235076904,0.8654603958129883,2.9633798599243164,-0.6648572087287903,-2.5031025409698486,0.5671032,-1.2857,3.9768,6h_ce,6h,ce,12h_SI2,12h,SI2,5.2625
VAE,N900_RS09385,ptsI,-5.058273792266846,-3.768447399139404,-4.950272083282471,3.2322113513946533,2.559563159942627,0.1345616281032562,1.107081651687622,-0.8807731866836548,0.24533666666666665,-1.7399,4.4994,1h_SI4,1h,SI4,6h_ce,6h,ce,6.2393
VAE,N900_RS09390,crr,-2.6178290843963623,1.222773790359497,-3.0765559673309326,3.035565137863159,1.3869813680648804,0.7688522934913635,-0.7196312546730042,-3.047477960586548,0.4001859166666667,-2.5399,7.5507,1h_SI6,1h,SI6,6h_SI2,6h,SI2,10.0906
VAE,N900_RS09400,miaB,-0.7473675608634949,0.0955255627632141,-4.260492324829102,-0.4474506974220276,0.1106057912111282,2.0228383541107178,3.5352227687835693,-3.179151773452759,0.8828023166666665,-0.60496,4.8641,6h_SI4,6h,SI4,3h_st,3h,st,5.46906
VAE,N900_RS09405,ybeZ,1.9697893857955933,2.342886447906494,-2.0686073303222656,3.149425983428955,-0.2749167084693908,0.8275032043457031,2.21812105178833,-4.025759696960449,-0.2893976666666667,-2.9766,4.9254,1h_SI5,1h,SI5,3h_SI8,3h,SI8,7.901999999999999
VAE,N900_RS09410,ybeY,-0.9009264707565308,2.628232479095459,-4.7113752365112305,1.9312665462493896,0.4584811329841614,5.105388641357422,-0.6080386638641357,-3.8412985801696777,1.8224785333333335,-0.061048,4.1454,6h_SI9,6h,SI9,1h_st,1h,st,4.206448000000001
VAE,N900_RS09415,corc,-2.3082845211029053,2.9848597049713135,-6.470958232879639,0.5901297926902771,-1.6613950729370115,0.1148192957043647,-2.261204719543457,-3.7285232543945312,0.22945046666666663,-3.4408,4.4363,12h_SI7,12h,SI7,3h_SI1,3h,SI1,7.8771
VAE,N900_RS09420,lnt,-0.697639524936676,2.686225175857544,-4.710776329040527,2.028592109680176,0.4596414566040039,5.070200443267822,-0.515019416809082,-3.864902973175049,0.6562306666666665,-1.2185,2.8033,12h_SI7,12h,SI7,12h_st,12h,st,4.0218
VAE,N900_RS09425,zinc ribbon-containing protein,-4.228723526000977,1.4666831493377686,-2.061940908432007,0.941551923751831,0.083786204457283,-3.4979054927825928,-1.2177159786224363,1.612928867340088,-0.33234371666666657,-2.0581,2.5462,12h_SI4,12h,SI4,3h_SI5,3h,SI5,4.6043
VAE,N900_RS09445,rsfS,-2.042534828186035,-3.9756786823272705,-2.845439910888672,3.0230185985565186,0.2945430278778076,0.074168860912323,-5.715956687927246,-1.6040929555892944,0.7061118816666665,-0.9473,6.2056,1h_SI7,1h,SI7,3h_SI3,3h,SI3,7.1529
VAE,N900_RS09450,rlmH,0.0923928171396255,1.1720067262649536,-5.8354172706604,4.490790843963623,0.4701328873634338,-0.0795920714735984,0.3893201053142547,-0.9008105397224426,1.1452897250000003,-0.34231,4.5065,12h_SI8,12h,SI8,3h_SI4,3h,SI4,4.84881
VAE,N900_RS09465,rlpa,0.6629096865653992,1.4797632694244385,-1.271363377571106,1.5156865119934082,0.5778306126594543,0.9927568435668944,-3.7298526763916016,-0.170353814959526,-0.9739270666666666,-4.0064,4.2509,12h_SI8,12h,SI8,6h_SI3,6h,SI3,8.2573
VAE,N900_RS09470,dacA_1,-1.156121850013733,2.638649225234986,-4.215595245361328,1.6618998050689695,0.3360528945922851,4.403543472290039,-0.4700261354446411,-3.695175886154175,-1.9758055,-4.2491,0.42674,12h_SI7,12h,SI7,3h_SI5,3h,SI5,4.67584
VAE,N900_RS09500,glyA,-0.451562762260437,1.8988878726959229,-4.095351696014404,2.0943851470947266,0.0811140462756156,3.955108165740967,-0.1926356554031372,-3.580998420715332,-0.81926715,-2.8917,4.2451,12h_ce,12h,ce,3h_SI8,3h,SI8,7.1368
VAE,N900_RS09505,yitt,-2.502436637878418,-0.8143227696418762,-5.651276111602783,2.259181499481201,-2.186002731323242,0.5881015658378601,0.9729109406471252,-0.4306474030017853,0.5896746166666667,-1.555,5.8246,6h_co,6h,co,3h_SI1,3h,SI1,7.3796
VAE,N900_RS09510,vpsQ,-1.9384280443191528,-1.0758109092712402,-0.7144452333450317,7.264609336853027,-1.3520060777664185,2.430981397628784,0.2700066864490509,-0.6273708343505859,2.0536241166666667,0.054217,6.1916,1h_SI8,1h,SI8,3h_SI3,3h,SI3,6.137383
VAE,N900_RS09515,vpsP,-6.321794033050537,0.0768955945968627,-4.346220016479492,3.668902635574341,2.6598668098449707,-0.8285506367683411,-3.8057730197906494,1.7711244821548462,0.4806321666666667,-0.8371,3.4899,3h_SI8,3h,SI8,6h_SI3,6h,SI3,4.327
VAE,N900_RS09520,vpsO,-3.8050382137298584,-0.7252088189125061,-7.376543045043945,2.0079777240753174,2.6571545600891113,2.0743606090545654,-1.751211643218994,-3.2523465156555176,1.0523468666666667,-0.83125,4.4351,6h_SI7,6h,SI7,3h_st,3h,st,5.26635
VAE,N900_RS09525,vpsN,-6.609286308288574,-0.5870470404624939,1.4411638975143433,4.835304260253906,-0.7425267696380615,1.5263410806655884,0.6921457052230835,-0.901413917541504,0.753820375,-0.83838,5.4475,12h_SI2,12h,SI2,6h_st,6h,st,6.28588
VAE,N900_RS09530,vpsM,-4.937658309936523,1.261833429336548,-4.7631001472473145,5.252968788146973,0.6854238510131836,0.215120181441307,0.5159652233123779,-0.9770888686180116,0.61811593,-0.50002,4.128,3h_st,3h,st,6h_SI3,6h,SI3,4.62802
VAE,N900_RS09535,vpsL,-7.204165458679199,-0.5531489849090576,-5.927403450012207,3.444923162460327,1.1860867738723757,1.4966392517089844,-0.4982361495494842,-1.1366424560546875,0.8755159166666667,-0.67382,4.1038,3h_co,3h,co,3h_SI4,3h,SI4,4.77762
VAE,N900_RS09540,VC_0933,-6.24464225769043,-2.6602377891540527,-4.7100138664245605,4.099137783050537,4.226468086242676,-1.429925560951233,-0.4770171642303467,-1.1410366296768188,0.44002341666666667,-0.75523,4.1657,24h_ce,24h,ce,6h_ce,6h,ce,4.92093
VAE,N900_RS09545,VC_0931,0.6013136506080627,2.549698829650879,-2.459221601486206,3.332463502883911,2.63305926322937,-1.4686901569366455,-0.1299216151237487,-5.5098466873168945,-0.49554998333333333,-2.8916,4.6892,6h_SI5,6h,SI5,1h_st,1h,st,7.5808
VAE,N900_RS09550,hemolysin_1,-4.598134517669678,0.6384759545326233,-7.283854961395264,4.991156101226807,0.0431483760476112,-1.3835806846618652,-4.383852481842041,-0.635746955871582,0.4984524699999999,-0.85796,2.4637,3h_st,3h,st,3h_SI3,3h,SI3,3.3216599999999996
VAE,N900_RS09555,VC_0929,-6.820113658905029,-0.2911996841430664,-3.501542568206787,3.126988649368286,2.5457046031951904,-0.157713234424591,-4.850716590881348,-0.289884090423584,0.9551864175499998,-0.46094,4.4575,24h_SI2,24h,SI2,6h_SI3,6h,SI3,4.9184399999999995
VAE,N900_RS09560,VC_0928,1.7167556285858154,1.9307265281677248,2.044321298599243,5.659572124481201,-1.9216554164886477,-4.354819297790527,0.6727127432823181,-0.4787327945232391,0.10116264999999997,-1.4121,2.7998,6h_SI7,6h,SI7,1h_co,1h,co,4.2119
VAE,N900_RS09565,glycosyltransferase,-4.0337443351745605,0.6598860025405884,-3.629246711730957,3.964025259017944,-2.2227466106414795,0.2939563989639282,-5.442534446716309,0.9678382873535156,0.73439475,-0.72149,4.1181,3h_SI2,3h,SI2,6h_SI3,6h,SI3,4.83959
VAE,N900_RS09570,vpsJ,-3.12050461769104,-1.8045549392700195,-5.871084213256836,0.3759739696979522,1.0062594413757324,3.872690916061402,-1.362344741821289,-3.203237295150757,1.3260645899999999,-0.4824,5.9209,1h_ce,1h,ce,3h_st,3h,st,6.4033
VAE,N900_RS09575,glycosyltransferase family 1 protein,-4.646359443664551,0.4104945659637451,-3.149373769760132,2.3603320121765137,0.8060675859451294,2.7811131477355957,1.636453628540039,0.4412069320678711,1.4685779833333334,-0.25353,5.3436,12h_SI1,12h,SI1,6h_st,6h,st,5.59713
VAE,N900_RS09580,vpsH,-0.7471465468406677,0.4367667436599731,-6.628931999206543,0.2523356974124908,0.8562305569648743,0.943104088306427,2.561568021774292,-2.051724433898926,1.3230130333333332,-0.48033,5.5732,6h_SI5,6h,SI5,3h_SI1,3h,SI1,6.05353
VAE,N900_RS09585,vpsG,-5.141950607299805,0.8966049551963806,-7.882148742675781,1.9690839052200315,3.2456300258636475,1.366762638092041,-0.1219440102577209,-3.698208808898926,0.87275198,-0.76066,3.7253,24h_co,24h,co,3h_st,3h,st,4.4859599999999995
VAE,N900_RS09590,vpsF,-6.0108113288879395,1.0202714204788208,-2.921692132949829,2.971726655960083,-1.1884909868240356,1.335904240608215,1.503704071044922,-2.3087329864501953,0.3738667166666667,-0.90026,3.4854,12h_SI3,12h,SI3,6h_st,6h,st,4.38566
VAE,N900_RS09595,vpsE,-4.883501052856445,1.882640361785889,-5.707332134246826,4.075595378875732,2.2010350227355957,1.8945943117141724,-0.2802166938781738,-1.6443536281585691,1.3014730333333333,-0.014657,4.6924,1h_SI6,1h,SI6,1h_st,1h,st,4.707057
VAE,N900_RS09600,vpsD,-4.354176998138428,-1.666077733039856,-6.388150691986084,3.1020090579986572,0.5604894161224365,0.7760587334632874,-4.5311126708984375,-1.2365256547927856,0.5765796950000001,-0.82075,3.7296,3h_co,3h,co,3h_SI4,3h,SI4,4.55035
VAE,N900_RS09605,vpsC,-0.541765034198761,-0.5001980066299438,-0.5569726228713989,2.2797396183013916,2.1110806465148926,-1.6321507692337036,-5.28564453125,-1.8403561115264893,-0.06380356666666667,-1.9378,3.5258,6h_ce,6h,ce,12h_st,12h,st,5.4636
VAE,N900_RS09610,wecC,-4.309549331665039,0.3255801200866699,-6.82279109954834,1.768346071243286,1.386311650276184,-0.6910808086395264,0.2135759592056274,-1.779531717300415,0.7462644549999998,-0.59348,4.1402,3h_SI4,3h,SI4,1h_st,1h,st,4.73368
VAE,N900_RS09615,vpsA,-5.489818096160889,0.9409188032150269,-5.304062843322754,5.314648151397705,-0.0565357953310012,0.6410229206085205,-2.4213216304779053,0.5390892028808594,0.23403115833333332,-1.2404,3.1778,1h_st,1h,st,6h_SI1,6h,SI1,4.4182
VAE,N900_RS09620,low molecular weight phosphotyrosine protein phosphatase_1,-1.2052206993103027,3.2849555015563965,-2.5812599658966064,7.05392599105835,-0.5906824469566345,-5.1228108406066895,-0.1816759556531906,2.989717960357666,-0.25759546666666666,-1.7217,3.3038,6h_SI4,6h,SI4,12h_SI2,12h,SI2,5.0255
VAE,N900_RS09625,vexH,-6.363868236541748,-3.3247790336608887,-4.117960453033447,3.83112359046936,3.5255796909332275,-0.3000681102275848,-3.3898677825927734,-1.6482678651809692,0.9679584833333333,-0.39739,4.3069,6h_st,6h,st,3h_SI2,3h,SI2,4.704289999999999
VAE,N900_RS09630,vexG,-2.7220022678375244,1.880527138710022,-5.549145221710205,3.969452381134033,2.231145143508911,0.7861607074737549,-0.6165660619735718,-2.497506618499756,1.048455385,-0.50316,5.0539,6h_SI4,6h,SI4,12h_st,12h,st,5.55706
VAE,N900_RS09650,treC,-4.30755615234375,-1.2881637811660769,-0.9646170735359192,2.796574115753174,1.011642575263977,1.7019567489624023,1.046949863433838,-4.238250732421875,-0.3267625666666667,-2.5639,4.896,12h_SI5,12h,SI5,3h_SI2,3h,SI2,7.459899999999999
VAE,N900_RS09655,treB,-3.6069576740264897,-0.6728366613388062,-1.1583597660064695,5.949531555175781,2.7826571464538574,-1.5427712202072144,-2.165599822998047,0.9547976851463318,0.17075635999999997,-1.3385,3.1479,1h_SI1,1h,SI1,12h_SI1,12h,SI1,4.4864
VAE,N900_RS09660,treR,-5.816086292266846,-1.8344693183898928,-7.026749610900879,1.6658984422683716,1.4379277229309082,2.2353920936584473,-0.058304451406002,-3.905238628387451,1.0499563283333333,-0.341,4.379,1h_SI4,1h,SI4,3h_SI1,3h,SI1,4.72
VAE,N900_RS09665,gmhB,-0.788663923740387,2.572404623031616,-4.599773406982422,2.051072120666504,0.4405616521835327,5.088558673858643,-0.74748295545578,-3.88045334815979,0.44115017366666665,-1.5378,2.5642,12h_SI7,12h,SI7,12h_st,12h,st,4.102
VAE,N900_RS09670,metN,-4.114084243774414,-3.4068410396575928,-2.39770245552063,1.980863094329834,-1.1401997804641724,-1.644051194190979,-4.279394149780273,2.731008768081665,0.8956259949999997,-0.8644,4.2205,6h_co,6h,co,6h_SI4,6h,SI4,5.0849
VAE,N900_RS09675,metI,-3.953971147537231,0.3868424296379089,-7.142355442047119,0.9801418781280518,2.4551947116851807,0.9350852966308594,-0.9658124446868896,-4.169452667236328,0.66312978,-0.70339,4.0732,6h_SI8,6h,SI8,3h_st,3h,st,4.77659
VAE,N900_RS09680,metq,-5.432675838470459,-0.5504002571105957,-5.616497993469238,4.893132209777832,1.396396517753601,0.7356148958206177,-4.118447780609131,-0.6757320165634155,1.3567389333333333,-0.027598,3.7875,1h_st,1h,st,6h_SI2,6h,SI2,3.815098
VAE,N900_RS09685,VC_0904,-6.005462169647217,-0.3063344061374664,-6.853094100952148,3.972501516342163,-0.4254350662231445,0.7851794362068176,0.3845003843307495,-0.2987313568592071,1.28851735,-0.54312,6.0967,1h_SI8,1h,SI8,3h_SI1,3h,SI1,6.63982
VAE,N900_RS09690,SecY-interacting protein,-6.666714668273926,-4.83456563949585,-0.9736374020576476,5.528287410736084,-0.0389156192541122,-2.80409836769104,-2.2441093921661377,-1.0397915840148926,0.976250178333333,-0.44318,4.0839,3h_SI4,3h,SI4,1h_ce,1h,ce,4.52708
VAE,N900_RS09695,queF,-2.3803718090057373,0.4900284707546234,-8.040964126586914,1.4032946825027466,-0.3225554227828979,-0.5209100246429443,-3.200693368911743,0.7544030547142029,0.40873805833333327,-0.67576,3.79,6h_SI3,6h,SI3,3h_SI4,3h,SI4,4.46576
VAE,N900_RS09700,tetratricopeptide repeat protein_2,-2.3882250785827637,1.4776664972305298,-3.3675806522369385,3.2330257892608643,1.071609616279602,1.1750288009643557,3.129120111465454,0.162740021944046,0.8577340766666667,-0.89103,4.7344,3h_SI3,3h,SI3,6h_st,6h,st,5.62543
