PC1,PC2,Gene,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
-0.08529568712505453,1.5381872182448413,N900_RS04695,lyse_1,1.168122866666667,-0.37676,4.6363,12h_st,12h,st,3h_SI5,3h,SI5,5.01306
-0.4928821201864473,-2.2984843828000256,N900_RS04700,acyl-CoA thioesterase,0.9276479166666667,-1.0606,4.9001,3h_SI7,3h,SI7,3h_SI2,3h,SI2,5.9607
1.0948027769754338,1.5131597021380463,N900_RS04705,1-acyl-sn-glycerol-3-phosphate acyltransferase,1.1883821833333335,-0.2152,6.3427,1h_SI9,1h,SI9,6h_st,6h,st,6.5579
-0.10156444246739138,-1.5741849586955605,N900_RS04715,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase-related protein,0.8265163500000001,-0.45131,4.655,6h_st,6h,st,6h_ce,6h,ce,5.106310000000001
0.021464514017824676,0.4120331054310389,N900_RS04720,bifunctional diguanylate cyclase/phosphodiesterase_2,0.4496517566666667,-1.0782,3.402,12h_co,12h,co,6h_st,6h,st,4.4802
-3.20308732860182,-0.15022495990346257,N900_RS04725,VC_1933,-0.020558449999999992,-2.1178,3.3344,6h_SI5,6h,SI5,6h_SI3,6h,SI3,5.4521999999999995
-0.3387371084079822,-0.003567792553869076,N900_RS04730,VC_1932,0.34117665666666663,-1.0851,2.9704,3h_SI2,3h,SI2,3h_SI1,3h,SI1,4.0555
-1.1001907253817986,-0.8154381867239362,N900_RS04735,ydiU_BLAST,0.14206296666666668,-1.4016,3.5264,12h_SI4,12h,SI4,6h_SI3,6h,SI3,4.928
0.5446873262174958,-0.3623637142741356,N900_RS04740,dctp,1.3562256583333332,-0.48524,4.2144,3h_SI5,3h,SI5,6h_ce,6h,ce,4.6996400000000005
-0.9763252761316425,-1.3195048147140764,N900_RS04745,TRAP transporter small permease,0.47295777833333336,-0.9926,3.0021,12h_SI1,12h,SI1,3h_SI1,3h,SI1,3.9947
0.8802638503294933,-0.7299838066368207,N900_RS04750,dctM_1,1.1430141666666667,-0.69967,5.1172,6h_st,6h,st,3h_st,3h,st,5.816870000000001
1.0926656680988929,1.129660889037968,N900_RS04755,dctD,0.44922901666666665,-1.6974,3.8993,6h_ce,6h,ce,1h_ce,1h,ce,5.5967
-1.5936048031109045,-1.915359904890483,N900_RS04760,dctB,0.59748443,-0.74389,4.242,12h_SI1,12h,SI1,3h_SI1,3h,SI1,4.98589
-0.49978100137331527,-0.8404963449130012,N900_RS04765,VC_1924,0.9600014783333334,-0.71843,5.0535,6h_SI4,6h,SI4,6h_SI1,6h,SI1,5.771929999999999
-0.9760139070964371,-0.5631232712054877,N900_RS04770,tig,-0.035672316666666634,-1.9277,4.084,6h_SI5,6h,SI5,3h_SI3,3h,SI3,6.011699999999999
1.7367939929187521,3.6402520108381635,N900_RS04775,clpP,0.9659701166666667,-1.2151,6.2538,12h_SI9,12h,SI9,3h_SI1,3h,SI1,7.4689
2.527675041542156,3.5626052015817278,N900_RS04780,clpx,2.0810109999999997,0.12159,4.2838,6h_SI9,6h,SI9,12h_st,12h,st,4.16221
0.4709317616229889,0.019354732725563872,N900_RS04785,lon_1,1.1185565199999996,-0.33776,5.1015,6h_SI9,6h,SI9,1h_ce,1h,ce,5.43926
-3.350006467795231,-0.19551625249701066,N900_RS04795,ppiD,-0.4451896,-1.8149,3.2382,12h_SI2,12h,SI2,3h_SI2,3h,SI2,5.0531
1.5059864541372452,-1.8132305390848162,N900_RS04800,ComEA family DNA-binding protein,1.4630636166666666,-0.010489,4.0108,3h_SI4,3h,SI4,6h_SI2,6h,SI2,4.0212889999999994
1.7574730039506905,3.9258616151498735,N900_RS04815,ihfB,-1.1307439,-3.3025,0.79774,12h_SI7,12h,SI7,12h_st,12h,st,4.10024
0.5405753975569216,1.064166028497432,N900_RS04820,lapa,0.21944670666666663,-2.1475,4.3015,12h_ce,12h,ce,12h_SI1,12h,SI1,6.449
0.33793972203244627,3.0960569105619777,N900_RS04830,pyrF,-0.02949454999999996,-3.7276,4.5978,6h_SI7,6h,SI7,6h_ce,6h,ce,8.3254
1.0981082033869596,1.1886350512187067,N900_RS04835,MiaE,1.1661746166666664,-0.42889,4.5921,3h_ce,3h,ce,3h_st,3h,st,5.02099
3.9879764181391435,0.7001845392604595,N900_RS04840,motV,2.7984921883333334,-1.4682,6.4085,1h_SI6,1h,SI6,12h_SI1,12h,SI1,7.8767
3.085416887981606,2.760101973154568,N900_RS04845,cysB,0.3927544633333333,-1.711,2.4006,6h_SI9,6h,SI9,12h_st,12h,st,4.1116
-4.694375490347413,1.739812986782968,N900_RS04850,methyltransferase,-0.7035764666666665,-1.9415,2.0266,6h_SI1,6h,SI1,1h_st,1h,st,3.9681
-0.5449103161929276,-1.5845431999821322,N900_RS04855,ald,1.0358829416666666,-0.56041,5.2295,3h_SI7,3h,SI7,3h_SI1,3h,SI1,5.78991
2.9526474610030844,3.208849433304666,N900_RS04860,lrp_1,1.8453204500000002,-0.056183,4.0561,6h_SI9,6h,SI9,12h_st,12h,st,4.112283
0.31840998756363303,0.3838527803714985,N900_RS04870,dsbB,-0.33072121666666665,-2.7609,4.1369,6h_SI9,6h,SI9,1h_SI1,1h,SI1,6.8978
0.11365222327192148,-1.9804110899052136,N900_RS04875,nhaB,1.04811315,-0.54017,4.356,6h_SI1,6h,SI1,6h_SI4,6h,SI4,4.89617
-0.07898447065021053,0.6470491133365202,N900_RS04880,fadR,1.1680233833333333,-1.5989,4.8608,6h_SI7,6h,SI7,3h_SI2,3h,SI2,6.4597
1.922723295363042,0.1743139437726548,N900_RS04885,VC_1899,1.4193907666666665,-0.34057,4.4853,6h_ce,6h,ce,3h_SI1,3h,SI1,4.825869999999999
-1.1758090535648076,2.129503556339975,N900_RS04890,methyl-accepting chemotaxis protein_3,0.0999043,-2.7012,5.5509,6h_SI5,6h,SI5,6h_SI1,6h,SI1,8.2521
-3.532543897117194,-0.944459569842969,N900_RS04895,hinT,0.5871952666666667,-1.2797,4.2602,6h_SI8,6h,SI8,6h_SI5,6h,SI5,5.5399
0.010493302681309657,-1.560717628071972,N900_RS04900,VC_1896,0.8011507333333334,-0.44888,3.1939,3h_SI1,3h,SI1,12h_SI2,12h,SI2,3.64278
1.4059119326987357,0.6695611024141512,N900_RS04905,VC_1895,1.0987852999999999,-0.40268,4.1136,6h_SI6,6h,SI6,6h_SI2,6h,SI2,4.51628
-0.3533908759067099,-1.865459240855337,N900_RS04910,lpoB,0.5405676666666667,-1.5165,3.918,3h_SI8,3h,SI8,6h_ce,6h,ce,5.4345
0.3106710650349944,-0.8620332213727182,N900_RS04915,thiK,0.006151574999999981,-1.0764,4.0298,3h_SI9,3h,SI9,1h_SI1,1h,SI1,5.106199999999999
-0.35133281641356096,-1.139330286345781,N900_RS04920,ycfP,1.2990930166666665,-0.01142,4.645,1h_SI7,1h,SI7,3h_SI4,3h,SI4,4.65642
1.8481130899712737,0.28056918233396333,N900_RS04925,ndh,0.7569319833333332,-0.98594,4.2302,1h_SI7,1h,SI7,3h_SI3,3h,SI3,5.21614
-1.6553687509627457,-2.112147045141902,N900_RS04930,rimL,0.57774305,-0.77205,4.8024,6h_st,6h,st,6h_SI3,6h,SI3,5.57445
0.3236135573045593,-2.884122455765903,N900_RS04935,hemolysin_2,0.9041604833333333,-0.7179,3.457,1h_ce,1h,ce,12h_SI1,12h,SI1,4.1749
1.91373667015299,3.6176001936061977,N900_RS04940,VC_1887,-0.9503314654999999,-2.9729,1.0611,12h_ce,12h,ce,3h_SI2,3h,SI2,4.034
-4.5904260688935645,2.299096253057953,N900_RS04945,mfd,-0.8932257000000001,-3.2265,3.1501,6h_SI5,6h,SI5,3h_SI3,3h,SI3,6.3766
-4.103405386609756,0.5431009767819037,N900_RS04950,pilz_2,-0.8508710999999999,-3.5076,2.7429,3h_SI7,3h,SI7,1h_co,1h,co,6.250500000000001
-0.9153882943344405,3.824571463098851,N900_RS04970,VC_1880,0.003914749999999987,-2.3189,4.9494,12h_SI6,12h,SI6,6h_st,6h,st,7.2683
0.6764995148756419,-0.9033100482318039,N900_RS04975,DNA internalization-related competence protein ComEC/Rec2,0.34371430166666667,-1.3296,3.3754,6h_SI1,6h,SI1,6h_SI2,6h,SI2,4.705
-1.9180670740792318,4.342766251192449,N900_RS04990,VC0395_A1467_BLAST,-1.5325226666666665,-4.6134,0.10543,6h_SI9,6h,SI9,3h_SI7,3h,SI7,4.7188300000000005
0.783304393706914,-1.2153048370923947,N900_RS05000,ycgB_BLAST,0.6673474613333334,-1.0142,4.31,12h_st,12h,st,6h_SI3,6h,SI3,5.324199999999999
1.7746777391191735,-1.5895184691397113,N900_RS05005,yeah,0.8586386833333333,-0.67557,4.093,1h_SI6,1h,SI6,6h_SI3,6h,SI3,4.76857
-0.5964746777950158,0.9239247517880037,N900_RS05010,yeaG_BLAST,0.8201259883333333,-0.98471,4.9614,3h_SI1,3h,SI1,1h_st,1h,st,5.94611
-1.034969849793712,0.28975431922034345,N900_RS05015,yfbu,1.0036552116666666,-0.40912,4.0658,12h_SI2,12h,SI2,3h_SI2,3h,SI2,4.47492
-1.4609774933015511,0.24221997499675557,N900_RS05020,membrane protein_3,1.2045267166666667,-0.26847,5.6165,1h_SI8,1h,SI8,3h_SI1,3h,SI1,5.88497
-1.4067189888300136,-0.159058704084294,N900_RS05025,pflA,0.40198466000000005,-0.93053,4.3825,24h_SI1,24h,SI1,12h_SI2,12h,SI2,5.31303
2.7654268507899493,-1.2042700058233369,N900_RS05030,methyl-accepting chemotaxis protein_7,1.1064064333333332,-1.197,4.5076,1h_co,1h,co,3h_SI5,3h,SI5,5.7046
2.4854726484085674,-0.5327670763503994,N900_RS05035,lpxR,0.9605232000000001,-0.40591,3.731,1h_SI8,1h,SI8,6h_SI4,6h,SI4,4.13691
-0.03656050063269056,2.3234788274595335,N900_RS05040,pflB,0.5588561116666665,-1.6752,4.7134,6h_SI6,6h,SI6,3h_st,3h,st,6.3886
0.8980749468275522,-1.088486966542295,N900_RS05045,VC_1865,0.5992606766666666,-1.2144,4.2496,12h_co,12h,co,6h_SI1,6h,SI1,5.464
-1.4717718102249717,-0.6710332166095974,N900_RS05050,occP,1.3571637000000003,-0.21443,4.2764,1h_SI7,1h,SI7,3h_SI5,3h,SI5,4.49083
2.929847070682259,1.5953967922985581,N900_RS05055,argT,1.1644249333333332,-0.35046,3.5794,12h_co,12h,co,1h_SI1,1h,SI1,3.92986
1.0786647261246163,1.0881912965433507,N900_RS05060,hisQ,0.6654580666666667,-0.58338,3.5209,12h_SI9,12h,SI9,6h_st,6h,st,4.10428
0.8504055675138065,0.062043600165949064,N900_RS05065,hisM,0.8958732666666667,-0.47761,3.7407,3h_SI4,3h,SI4,3h_SI1,3h,SI1,4.21831
1.1351407589919882,-1.0580460075128726,N900_RS05070,xthA,1.779389166666667,0.12341,4.8797,1h_SI1,1h,SI1,6h_SI3,6h,SI3,4.75629
1.4722061268029085,-0.8548029890860518,N900_RS05075,pctC_1,1.1042378666666666,-0.23737,3.5909,1h_SI4,1h,SI4,12h_SI2,12h,SI2,3.82827
1.2073991082800815,-0.6312579845808648,N900_RS05080,rsmS,0.10816503333333331,-1.2773,3.4677,3h_SI5,3h,SI5,3h_SI1,3h,SI1,4.745
-1.9512201832699725,-1.403802792721099,N900_RS05085,prepilin peptidase_2,0.26324856166666666,-0.83559,3.9948,3h_SI3,3h,SI3,12h_SI2,12h,SI2,4.83039
-1.6416695480771268,-0.005077789038561542,N900_RS05090,yfcA_2,-0.10433206666666668,-1.2816,3.9033,6h_SI4,6h,SI4,3h_SI1,3h,SI1,5.184900000000001
0.8794824737900129,0.12490703922795887,N900_RS05095,dinG,0.7030367666666667,-0.75055,3.2753,24h_ce,24h,ce,3h_SI4,3h,SI4,4.02585
1.0312752972918666,-2.195978650711069,N900_RS05100,ompT,0.98246435,-0.50573,3.8587,12h_st,12h,st,3h_SI3,3h,SI3,4.36443
-0.40343806510491564,-2.1681287525416835,N900_RS05105,VC_1853_BLAST,0.6540752166666665,-1.2414,3.8658,6h_SI1,6h,SI1,6h_SI4,6h,SI4,5.107200000000001
-0.34441723411853387,-1.6831237119909037,N900_RS05110,VC0395_A1443_BLAST,0.6346777500000002,-1.0232,5.0956,24h_SI1,24h,SI1,6h_ce,6h,ce,6.1188
1.4451081298176867,-1.0711488177841753,N900_RS05115,cdgJ_2,0.537821,-1.547,3.6109,6h_SI8,6h,SI8,6h_SI2,6h,SI2,5.1579
-1.2863350899695307,0.27641067122839613,N900_RS05135,ruvC,-0.106628365,-2.3451,3.1281,12h_SI4,12h,SI4,3h_SI3,3h,SI3,5.4732
-1.0397496269995963,-0.505049762073286,N900_RS05140,ruvA,-0.05279776666666668,-2.1637,3.4884,12h_co,12h,co,3h_SI3,3h,SI3,5.6521
1.2319331621733394,1.9790848838958226,N900_RS05145,ruvB,0.6450091583333334,-1.361,4.8952,6h_SI9,6h,SI9,6h_st,6h,st,6.2562
2.8927799581395384,2.8859622048843185,N900_RS05150,cydA,0.7195319666666666,-1.0978,2.7945,6h_co,6h,co,12h_st,12h,st,3.8923000000000005
2.938716509814795,3.012926305107271,N900_RS05155,cydB_1,0.7098292166666665,-1.3807,2.7311,6h_SI9,6h,SI9,12h_st,12h,st,4.111800000000001
0.8645622384959575,0.09828212228405664,N900_RS05165,ybgE,1.1787482833333334,-0.4938,4.8888,1h_co,1h,co,6h_st,6h,st,5.3826
-0.01166596466263048,-2.707392015629005,N900_RS05170,ybgC,0.7459370066666666,-0.80087,2.8581,3h_SI1,3h,SI1,12h_SI2,12h,SI2,3.65897
2.837404711325192,2.9519213220668172,N900_RS05175,tolQ,0.798336155,-1.1942,2.9061,12h_SI7,12h,SI7,12h_st,12h,st,4.1003
2.396502129866481,3.4995401346421264,N900_RS05180,tolr,-0.7088125000000001,-2.8131,1.7784,6h_SI9,6h,SI9,3h_SI9,3h,SI9,4.5915
0.9413126666479048,1.6824543701634538,N900_RS05185,tolA,-0.07284683333333333,-2.4399,3.8827,12h_ce,12h,ce,1h_SI1,1h,SI1,6.3225999999999996
2.09136218608546,3.056351553661792,N900_RS05190,tolB,-0.026892466666666667,-2.2054,4.3082,12h_ce,12h,ce,6h_SI2,6h,SI2,6.5136
2.7359976156477144,3.452402067893874,N900_RS05195,pal_1,1.3740060666666665,-0.61176,3.4948,6h_SI9,6h,SI9,12h_st,12h,st,4.10656
0.04345266025217853,-0.3898186911815147,N900_RS05200,ybgF,0.2541345833333333,-1.6242,4.3142,12h_SI8,12h,SI8,3h_SI5,3h,SI5,5.9384
-1.115914809088125,-2.4548024981353316,N900_RS05205,nadA,0.5824090333333333,-2.0491,3.5819,6h_SI1,6h,SI1,3h_SI2,3h,SI2,5.631
2.2529862067281865,-0.23543149199341562,N900_RS05210,yeca,1.33919295,0.020125,4.3372,1h_SI8,1h,SI8,3h_SI1,3h,SI1,4.317075
1.5388719711053982,0.03930607585559337,N900_RS05215,cqsR,0.8180943,-0.75728,3.3084,3h_SI3,3h,SI3,3h_st,3h,st,4.0656799999999995
-0.15556790452597768,-0.8775499864343419,N900_RS05220,alae,0.11534756666666666,-1.642,2.6789,12h_SI8,12h,SI8,1h_SI1,1h,SI1,4.3209
-0.5935962878404046,0.2832484827849746,N900_RS05225,manA_2,-0.013051666666666663,-1.3305,3.6735,12h_SI4,12h,SI4,6h_SI1,6h,SI1,5.0040000000000004
1.1435530434784313,1.8048158075046277,N900_RS05230,PTS fructose transporter subunit IIC_1,0.28519082,-1.2882,3.9525,6h_SI4,6h,SI4,6h_SI1,6h,SI1,5.2407
1.5483968861453343,-1.6591080588668559,N900_RS05235,rhaR_2,1.1426662336666666,-0.34484,4.3471,6h_SI1,6h,SI1,3h_SI2,3h,SI2,4.69194
0.8633276688858329,-0.9866554653076061,N900_RS05240,PTS fructose transporter subunit IIA_2,-0.37278711666666664,-3.3449,2.3735,3h_SI8,3h,SI8,6h_SI4,6h,SI4,5.7184
0.3714830741123052,2.126833353825407,N900_RS05245,manP_1,1.0140252666666665,-0.54062,4.318,6h_SI2,6h,SI2,6h_st,6h,st,4.858619999999999
0.6510768768343294,-1.7568037990539724,N900_RS05250,PTS fructose transporter subunit IIA_1,0.5363983500000001,-0.82667,3.2566,6h_st,6h,st,6h_SI2,6h,SI2,4.083270000000001
2.075499005471439,-1.0856091727387907,N900_RS05255,PTS fructose transporter subunit IIC_2,1.0628955166666667,-0.44693,4.5239,12h_st,12h,st,3h_SI2,3h,SI2,4.97083
-3.117934221876683,1.4826782055119425,N900_RS05260,manP_2,-0.6287416833333334,-3.2796,2.6799,3h_SI7,3h,SI7,12h_SI1,12h,SI1,5.9595
2.554219506585466,-0.18756675411123946,N900_RS05265,ald1,1.0136811516666666,-0.49688,4.5058,6h_st,6h,st,6h_SI2,6h,SI2,5.00268
3.53286277690876,1.2261717128740068,N900_RS05270,acoR,1.0387383,-0.43867,3.705,1h_SI5,1h,SI5,3h_SI3,3h,SI3,4.14367
0.5692215502998894,-0.4592060524360686,N900_RS05275,VF_0530_BLAST,0.5501155166666667,-1.0009,3.3786,3h_SI5,3h,SI5,6h_SI2,6h,SI2,4.3795
-0.4426425737743549,0.21936469524276997,N900_RS05280,SDR family oxidoreductase,0.6303334123333334,-1.6131,5.2283,6h_co,6h,co,3h_SI3,3h,SI3,6.8414
1.8718634032730703,-2.082848027554888,N900_RS05285,cry1,1.1814332500000002,-0.3861,3.8363,1h_SI8,1h,SI8,3h_SI3,3h,SI3,4.2224
0.596631824206443,-0.7058954550581757,N900_RS05290,VC_1812,0.42985096666666667,-0.8797,3.3959,6h_st,6h,st,6h_SI4,6h,SI4,4.2756
0.2742215457055148,-0.5612251901871579,N900_RS05295,VC_1811,0.9973708833333332,-0.59103,4.2838,3h_SI2,3h,SI2,3h_SI5,3h,SI5,4.87483
-0.5118962544457104,0.296750604649109,N900_RS05300,VC_1810,0.5883225166666667,-2.1083,3.4432,6h_SI6,6h,SI6,6h_SI2,6h,SI2,5.5515
1.7390761037846811,0.6632433849652313,N900_RS05305,AlpA family transcriptional regulator_1,0.8732035333333333,-0.61926,3.8888,12h_st,12h,st,6h_st,6h,st,4.5080599999999995
-1.9424810142938147,-0.7066102422000493,N900_RS05310,VC_1808,0.05666616,-1.1429,3.6727,12h_SI8,12h,SI8,6h_SI4,6h,SI4,4.8156
-4.207733283142798,-0.6197527597249974,N900_RS05315,VC_1806,-0.10634576666666665,-1.4705,2.7471,3h_SI1,3h,SI1,1h_ce,1h,ce,4.2176
1.5734269770941953,-0.3109685218429308,N900_RS05320,VC_1805,0.6445155499999999,-1.1691,3.8596,1h_SI2,1h,SI2,3h_SI3,3h,SI3,5.0287
2.978354936381958,3.221289656902078,N900_RS05330,VC_1802,1.8303856333333333,-0.061552,4.0455,6h_SI9,6h,SI9,12h_st,12h,st,4.1070519999999995
1.9860928409908647,2.027244812434222,N900_RS05340,IclR family transcriptional regulator,0.09195315,-2.1203,3.9457,1h_SI5,1h,SI5,3h_SI1,3h,SI1,6.066
1.229221647282042,-1.1129320598052688,N900_RS05345,marR,0.80952545,-0.6794,4.0923,6h_st,6h,st,3h_st,3h,st,4.7717
-0.02132472385625883,-1.9889599327010847,N900_RS05350,DDE-type integrase/transposase/recombinase,0.37342490166666664,-0.94342,3.2289,6h_st,6h,st,3h_SI4,3h,SI4,4.17232
0.2764465962653877,3.572222013871393,N900_RS05355,ATPase AAA,0.009900648,0.00048811,0.15721,1h_SI7,1h,SI7,3h_st,3h,st,0.15672188999999997
-0.26375002077453535,1.2112177247099394,N900_RS05360,VC_1797,0.22612868333333333,-1.301,3.4917,24h_co,24h,co,3h_SI1,3h,SI1,4.7927
1.061975232111922,-1.8894391553801788,N900_RS05365,glgC2,1.3667623499999997,-0.75363,4.7078,12h_SI3,12h,SI3,3h_SI4,3h,SI4,5.46143
2.110229488689961,0.06264321871888473,N900_RS05370,middle operon regulator,1.2383351,-0.12582,3.3951,1h_SI8,1h,SI8,6h_SI3,6h,SI3,3.52092
2.395650083946162,1.4376958605569294,N900_RS05375,transcriptional regulator_2,1.25064307,-0.22889,5.009,1h_SI8,1h,SI8,12h_SI2,12h,SI2,5.23789
1.290929650250594,-2.1587875606708877,N900_RS05380,VC_1794,1.0733446166666667,-0.60278,4.6585,1h_co,1h,co,12h_SI2,12h,SI2,5.26128
2.20988447759888,-1.7366137845335738,N900_RS05385,VC_1793,1.4264952666666668,-0.20862,5.1047,1h_st,1h,st,3h_SI2,3h,SI2,5.31332
2.0022347574294095,-0.4745960771201255,N900_RS05390,VC_1792,1.3942658333333333,-0.28709,4.3761,3h_st,3h,st,12h_st,12h,st,4.66319
1.7418707433523863,1.5043015915450686,N900_RS05395,tape measure protein,1.4957915000000004,-0.30252,5.0542,1h_SI9,1h,SI9,3h_st,3h,st,5.35672
-0.02488704487323501,-2.4838759949611413,N900_RS05415,radC_2,3.1933400000000005,1.4121,7.1581,1h_co,1h,co,6h_SI2,6h,SI2,5.746
2.456224031051601,-0.4277049790515196,N900_RS05420,AlpA family transcriptional regulator_2,1.6873482999999998,0.041178,4.5865,1h_SI8,1h,SI8,6h_st,6h,st,4.545322
1.0583024087108717,-0.8272038779010202,N900_RS05425,sialidase,0.8378160416666667,-0.64229,3.5704,3h_st,3h,st,6h_ce,6h,ce,4.21269
1.8461609219326807,-1.101431358942002,N900_RS05430,nagA_2,0.5475090216666666,-0.9519,3.0012,12h_st,12h,st,6h_SI4,6h,SI4,3.9531
1.2707007216613508,-0.5690838828348793,N900_RS05435,nanK,0.7366270166666666,-0.34553,3.915,6h_st,6h,st,6h_SI2,6h,SI2,4.26053
2.945511583033926,3.151444987040067,N900_RS05440,N-acetylmannosamine-6-phosphate 2-epimerase,0.6842123666666668,-1.238,2.8738,6h_SI9,6h,SI9,12h_st,12h,st,4.111800000000001
-1.0708372090728544,-0.1759514473596775,N900_RS05445,VC_1780,0.6905230666666667,-1.4196,5.3843,3h_SI8,3h,SI8,1h_st,1h,st,6.8039
2.0932476490175125,0.5902854681450879,N900_RS05450,siaP,1.4123102166666668,-0.39459,4.603,1h_SI3,1h,SI3,12h_st,12h,st,4.99759
-0.34547740658092874,-1.1550514352750185,N900_RS05455,siaQ,0.8079806500000001,-1.1326,4.7764,12h_SI2,12h,SI2,6h_SI4,6h,SI4,5.909
-3.6652301455125595,0.3880114922681661,N900_RS05460,siaM,-0.16962076666666667,-1.8663,3.6921,6h_SI5,6h,SI5,1h_co,1h,co,5.5584
2.215798492979105,-1.4324215124846813,N900_RS05465,nanA,1.0245334833333333,-0.33739,3.9809,1h_SI1,1h,SI1,6h_SI1,6h,SI1,4.31829
-0.6698175745574502,4.2190995721319045,N900_RS05470,ybbH,-0.8069805000000001,-3.5466,2.5086,6h_SI7,6h,SI7,12h_st,12h,st,6.0552
2.2499644343817566,-1.3719574520019122,N900_RS05475,nanM_1,1.2559163433333334,-0.69143,4.2818,3h_co,3h,co,6h_SI4,6h,SI4,4.973229999999999
-4.195832219062779,-0.7256105467868705,N900_RS05480,nanM_2,-0.22444844500000005,-2.0285,2.5945,24h_SI1,24h,SI1,3h_SI5,3h,SI5,4.623
-3.03407147948447,-0.3593523791784663,N900_RS05485,YafY family transcriptional regulator,-0.19919461666666663,-1.5953,3.0573,12h_SI9,12h,SI9,1h_SI1,1h,SI1,4.6526
2.7614001094318867,-0.3778195023507199,N900_RS05490,VC_1771,1.1188048650000002,-0.65037,3.9243,12h_SI8,12h,SI8,3h_SI2,3h,SI2,4.57467
0.8847429744292166,-1.841615788477308,N900_RS05495,VC_1770,1.2176793500000003,-0.26547,4.1682,3h_SI2,3h,SI2,6h_SI2,6h,SI2,4.433669999999999
2.4917679084381437,0.4724120153040118,N900_RS05500,SAM-dependent DNA methyltransferase,0.9780412333333334,-0.53156,3.6298,1h_SI8,1h,SI8,12h_st,12h,st,4.16136
-0.06198083439418145,0.20442168736609195,N900_RS05505,restriction endonuclease subunit S,0.4764261483333333,-0.89346,3.7628,3h_SI2,3h,SI2,12h_SI1,12h,SI1,4.65626
-4.415465641069,-0.02110753337822674,N900_RS05510,VC_1767,0.43867336666666656,-0.80415,6.3422,6h_SI1,6h,SI1,6h_ce,6h,ce,7.14635
2.923743157534175,0.34935962353058836,N900_RS05515,VC_1766,1.0418312,-0.29566,3.7044,1h_st,1h,st,6h_SI1,6h,SI1,4.00006
2.5459700966747745,0.19929975201389258,N900_RS05520,type I restriction endonuclease subunit R,1.3436920333333333,-0.14669,3.9066,1h_SI7,1h,SI7,6h_SI4,6h,SI4,4.0532900000000005
1.9547149435530615,0.7318834714175397,N900_RS05525,ZorA,1.35461179,-0.17831,4.1278,1h_SI4,1h,SI4,3h_st,3h,st,4.306109999999999
-0.9202378964410896,-0.020614648089516407,N900_RS05530,MotB,0.7457825166666667,-0.9498,4.9522,12h_SI3,12h,SI3,3h_SI2,3h,SI2,5.902
0.44641149821346415,-1.4713809410546737,N900_RS05535,zorC,1.342458463333333,-0.015462,4.087,3h_SI1,3h,SI1,3h_SI3,3h,SI3,4.102462
-2.558855804923116,0.02494264932707846,N900_RS05540,helicase,0.09156693479499999,-1.6726,3.0416,6h_SI2,6h,SI2,3h_st,3h,st,4.7142
-3.8774850310745714,-0.10109747787345008,N900_RS05545,intA_1,-0.3095441166666667,-2.0942,3.2093,3h_SI6,3h,SI6,3h_SI4,3h,SI4,5.3035
0.9678963268064233,-0.5273410582561604,N900_RS05550,intA_2,0.49721800000000005,-1.0012,3.4145,24h_st,24h,st,6h_SI1,6h,SI1,4.4157
0.2678301451197824,-1.0340516175518628,N900_RS05560,vexD,0.21175280000000002,-1.2217,4.5557,12h_SI9,12h,SI9,6h_ce,6h,ce,5.7774
3.019367811539002,-0.2722959806133066,N900_RS05565,vexC,1.2179690166666668,-0.43687,4.1091,1h_SI6,1h,SI6,3h_st,3h,st,4.54597
1.760349695275063,0.037092906893705035,N900_RS05570,pqic,1.12838816,-0.28906,4.7755,1h_st,1h,st,3h_SI4,3h,SI4,5.06456
1.775606074430657,-0.7102061953944703,N900_RS05575,pqiB,0.5611877716666667,-1.1285,4.0344,12h_SI7,12h,SI7,6h_SI4,6h,SI4,5.1629
-0.721025250883967,1.1568601297630663,N900_RS05580,pqiA,1.1031466833333334,-0.091994,5.1871,6h_co,6h,co,1h_st,1h,st,5.279094
-0.8530171861730849,1.9153576320041037,N900_RS05585,mechanosensitive ion channel protein MscS,0.37348226650000005,-1.0232,4.4858,12h_SI2,12h,SI2,3h_SI2,3h,SI2,5.509
1.3602117464881829,0.3175292654597839,N900_RS05590,VC_1750,1.1086025233333332,-0.43008,4.7171,3h_SI6,3h,SI6,6h_SI2,6h,SI2,5.1471800000000005
-0.19067888375827335,-0.9498752757037212,N900_RS05595,BamA/TamA family outer membrane protein,0.93692325,-0.74077,4.723,1h_SI2,1h,SI2,1h_st,1h,st,5.46377
0.5880297692176883,0.0050498561117454654,N900_RS05600,VC_1748,0.5512599499999999,-1.2309,3.7353,6h_SI1,6h,SI1,6h_st,6h,st,4.966200000000001
2.235825818047519,-1.3049366603561028,N900_RS05610,breR,0.5076679616666666,-0.88861,3.6377,12h_st,12h,st,3h_SI2,3h,SI2,4.5263100000000005
1.5111978989966994,-0.808078498593048,N900_RS05615,NAD-dependent succinate-semialdehyde dehydrogenase,0.68964878,-0.78139,3.575,3h_SI1,3h,SI1,3h_SI2,3h,SI2,4.35639
-4.561779102758036,0.19295303140006986,N900_RS05620,VC_1744,-0.9343289833333334,-2.5455,2.9569,6h_ce,6h,ce,3h_SI3,3h,SI3,5.5024
