Model,Gene,Gene_display,Program1,Program2,Program3,Program4,Program5,Program6,Program7,Program8,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
CPVAE,N900_RS08190,polB,3.7448010444641113,1.7224241495132446,0.8077502250671387,-0.1292429119348526,0.0770172476768493,0.4500391483306885,1.2931698560714722,1.7335710525512695,0.7779145800000001,-1.2555,4.4792,6h_co,6h,co,6h_SI1,6h,SI1,5.7347
CPVAE,N900_RS08195,VC_1211,4.608055114746094,2.607654571533203,-0.0036970973014831,0.3798111081123352,-1.0357873439788818,0.9660537242889404,-0.2041161358356475,2.202498435974121,1.2475586333333335,0.081734,5.0147,1h_SI8,1h,SI8,12h_SI1,12h,SI1,4.932966
CPVAE,N900_RS08200,nucleotidyltransferase,3.5714669227600098,3.2962658405303955,-4.479041576385498,-0.6829078793525696,-1.5657345056533811,-4.043056488037109,1.126023769378662,3.0427916049957275,0.9407429166666668,-0.26924,4.3861,3h_SI3,3h,SI3,6h_SI1,6h,SI1,4.65534
CPVAE,N900_RS08205,yeiP,2.22334361076355,3.03259015083313,-0.241680234670639,-0.6893806457519531,0.0663771480321884,0.0837349668145179,0.1578684151172638,0.6785328388214111,1.0932602333333332,-0.57685,4.7675,12h_SI4,12h,SI4,1h_st,1h,st,5.34435
CPVAE,N900_RS08210,VC0395_A0828_BLAST,5.1906328201293945,2.7250914573669434,-1.2939605712890625,-0.5757518410682678,-0.1542857885360717,-3.679710149765014,0.4681958854198456,1.362889289855957,0.6092177545,-1.2521,5.1297,3h_SI7,3h,SI7,3h_st,3h,st,6.3818
CPVAE,N900_RS08215,VC_1207,1.7682478427886963,1.7928797006607056,-1.8902257680892944,-1.941867113113403,0.1443254202604293,-2.4086196422576904,0.5530064105987549,-0.2320218980312347,0.23704948166666656,-1.4109,4.1066,12h_SI1,12h,SI1,6h_SI1,6h,SI1,5.5175
CPVAE,N900_RS08220,hutC,4.5084381103515625,1.9120194911956787,0.864071786403656,0.2936945557594299,-0.6731414794921875,2.952325344085694,1.2058205604553225,0.561737596988678,0.8880298333333333,-1.3759,5.3486,12h_SI8,12h,SI8,6h_SI3,6h,SI3,6.7245
CPVAE,N900_RS08225,hutI,0.6294872760772705,2.059424638748169,0.0992633253335952,-2.6734607219696045,-1.3363300561904907,-1.5677804946899414,-0.0353243872523307,0.9347339868545532,0.012860981666666655,-1.2371,2.366,6h_SI3,6h,SI3,6h_SI2,6h,SI2,3.6031000000000004
CPVAE,N900_RS08230,hutG,2.6074259281158447,3.938812494277954,-3.207587242126465,-0.3396280407905578,-0.9650925397872924,-0.7933691740036011,0.7528334856033325,2.7296082973480225,0.64989609,-0.8809,3.5459,6h_st,6h,st,3h_SI2,3h,SI2,4.4268
CPVAE,N900_RS08235,hutU,0.9375149011611938,1.49407160282135,-0.4562723338603973,-1.5402909517288208,0.1297951787710189,-1.6903167963027954,1.8249125480651855,0.2257360816001892,0.10112349999999998,-1.2477,3.2081,3h_SI3,3h,SI3,1h_SI1,1h,SI1,4.4558
CPVAE,N900_RS08240,hutH,4.729702472686768,3.0439541339874268,-0.8488336205482483,0.5085656642913818,-0.2588638067245483,-1.0627038478851318,-0.2509718537330627,-0.0403814390301704,1.3871163833333333,-0.67711,5.8738,1h_ce,1h,ce,3h_SI4,3h,SI4,6.55091
CPVAE,N900_RS08245,VC_1201,2.8199453353881836,3.1348769664764404,-0.5585127472877502,-0.9730207324028016,0.1931149661540985,0.05690448731184,0.6709891557693481,0.9356240034103394,0.6419036783333332,-0.66524,4.5196,3h_SI1,3h,SI1,1h_st,1h,st,5.1848399999999994
CPVAE,N900_RS08250,vesB,4.704730033874512,2.9438843727111816,-1.1960031986236572,-1.6833969354629517,-0.3600005805492401,-0.9824572801589966,0.6472185850143433,-0.5306246876716614,0.4382439166666666,-1.0366,4.159,3h_st,3h,st,6h_st,6h,st,5.1956
CPVAE,N900_RS08255,VC_1199,4.172811508178711,3.1522979736328125,-2.2995386123657227,0.1343038082122802,0.31827512383461,-0.396483838558197,0.900012195110321,0.7381827235221863,0.8918825349999999,-0.51569,3.7589,6h_ce,6h,ce,3h_SI2,3h,SI2,4.27459
CPVAE,N900_RS08260,ydiJ_BLAST,4.022145748138428,4.064669132232666,-2.9923129081726074,0.733601987361908,-0.4022068679332733,-2.986053228378296,0.4414198696613312,1.1956722736358645,1.0087345483333334,-0.57066,3.5887,1h_SI2,1h,SI2,3h_SI5,3h,SI5,4.1593599999999995
CPVAE,N900_RS08265,VC_1197,2.402658700942993,2.3472020626068115,-3.3801188468933105,-0.1056207790970802,-0.1036878228187561,-1.2242562770843506,0.8979669809341431,2.7156944274902344,0.7398509833333335,-0.71186,3.5893,1h_co,1h,co,3h_SI5,3h,SI5,4.30116
CPVAE,N900_RS08270,VC_1196,3.615208387374878,3.5599935054779053,-3.208233594894409,1.448096752166748,-0.7669272422790527,-1.5465915203094482,0.4155392944812774,2.827075481414795,0.9932927833333333,-1.4364,4.3582,1h_SI5,1h,SI5,3h_SI2,3h,SI2,5.7946
CPVAE,N900_RS08275,yiaD,3.168666362762451,1.0962700843811035,-1.951640486717224,0.2216488718986511,-2.0147180557250977,-0.5466368198394775,0.5729780197143555,1.8063111305236816,0.9983787883333334,-0.57913,4.8011,3h_SI2,3h,SI2,6h_SI1,6h,SI1,5.38023
CPVAE,N900_RS08280,molecular chaperone DnaJ,1.4997483491897583,-0.3015019595623016,-0.7595135569572449,-1.1308989524841309,-0.8481979370117188,1.2611182928085327,-0.8059414625167847,-0.2607306241989136,-0.8678183333333335,-2.7877,2.6396,6h_SI6,6h,SI6,3h_SI2,3h,SI2,5.427300000000001
CPVAE,N900_RS08285,VC_1193,4.370982646942139,3.552391767501831,-3.4749786853790283,-0.042057242244482,-1.380632996559143,-1.7620158195495603,-0.1468490064144134,2.6762750148773193,1.1318526666666666,-0.41803,5.0817,3h_SI6,3h,SI6,12h_SI1,12h,SI1,5.49973
CPVAE,N900_RS08290,VC_1191,2.758711338043213,2.4255175590515137,-2.3183162212371826,-1.9447026252746584,0.0275599434971809,-0.1050920262932777,1.162381887435913,2.67099928855896,0.12254079999999999,-0.99094,3.1197,3h_SI4,3h,SI4,6h_SI2,6h,SI2,4.11064
CPVAE,N900_RS08295,purC,5.076089382171631,1.0368263721466064,0.0829930901527404,-1.6102062463760376,0.2383669316768646,-0.2545742690563202,0.1086410507559776,-0.2813119292259216,-1.0655877166666667,-3.5147,4.0098,12h_SI7,12h,SI7,1h_ce,1h,ce,7.5245
CPVAE,N900_RS08300,VC_1189,1.3080165386199951,2.644225597381592,-1.2805843353271484,1.0219007730484009,-2.624399423599243,-1.3957844972610474,-0.9821622371673584,0.1442828476428985,0.9797685949999999,-1.0699,4.6016,1h_co,1h,co,3h_SI4,3h,SI4,5.6715
CPVAE,N900_RS08305,maeA,3.857367753982544,3.140805244445801,0.1539286226034164,-1.6083472967147827,-1.5279523134231567,0.5965056419372559,0.0674889013171196,0.1413023173809051,-0.4048924666666667,-1.9675,4.2564,24h_SI4,24h,SI4,12h_SI1,12h,SI1,6.2239
CPVAE,N900_RS08310,VC_1187,1.3221187591552734,0.6036083698272705,-0.6296553015708923,-3.125333309173584,-2.074050188064575,0.1772484481334686,-0.2919237911701202,1.326544165611267,-0.6930444166666666,-2.1072,3.3199,6h_SI8,6h,SI8,1h_SI1,1h,SI1,5.4271
CPVAE,N900_RS08315,vancomycin high temperature exclusion protein,3.813589572906494,2.926496982574463,-3.5007100105285645,1.0845587253570557,0.2702435553073883,-3.3174338340759277,0.2278053164482116,1.44187331199646,0.7663898999999998,-0.81014,4.2345,3h_SI9,3h,SI9,3h_SI1,3h,SI1,5.044639999999999
CPVAE,N900_RS08320,Pseudogene_N900_RS08320,4.595839500427246,0.9342994093894958,0.0634755641222,-1.6871404647827148,-0.526311993598938,2.85819149017334,0.0687764808535575,0.6693477630615234,-0.11642185,-2.8364,4.1509,3h_SI6,3h,SI6,1h_SI1,1h,SI1,6.987299999999999
CPVAE,N900_RS08325,sufS_2,3.3843863010406494,1.511266827583313,1.0302953720092771,-0.3654314279556274,0.1476687639951706,-0.2512757182121277,0.6293610334396362,1.0351868867874146,0.9886626833333333,-0.43461,5.3232,1h_SI8,1h,SI8,3h_st,3h,st,5.75781
CPVAE,N900_RS08330,agglutination protein,4.9861249923706055,3.235117673873902,-2.3535711765289307,-1.283481478691101,-0.5789715051651001,-0.9511271715164183,0.2828824520111084,1.907254695892334,0.6307771166666666,-1.5471,3.9207,6h_co,6h,co,1h_SI1,1h,SI1,5.4678
CPVAE,N900_RS08335,trxB,3.425934314727783,1.043962478637695,-0.8931069374084473,1.1053155660629272,-0.7639756202697754,0.0290670916438102,1.523933172225952,1.5511263608932495,0.059201285000000006,-2.3284,3.0184,3h_SI6,3h,SI6,6h_SI2,6h,SI2,5.3468
CPVAE,N900_RS08350,rluB,2.4663989543914795,1.8720111846923828,-1.5549790859222412,-0.6869581937789917,-1.757877230644226,-1.2217899560928345,0.0112947300076484,0.3319332897663116,-0.24933823166666666,-1.9076,2.8938,1h_SI5,1h,SI5,1h_ce,1h,ce,4.8014
CPVAE,N900_RS08355,yciO,2.788983106613159,2.60699200630188,-2.7567434310913086,-1.945449709892273,-0.8388489484786987,-2.238765001296997,0.0312995463609695,1.9207900762557983,1.092501158333333,-0.34357,5.071,6h_SI4,6h,SI4,1h_SI1,1h,SI1,5.414569999999999
CPVAE,N900_RS08360,yciV,4.350548267364502,2.0347378253936768,-0.5531700253486633,-1.1720466613769531,0.2467743754386901,0.9143466949462892,0.8690411448478699,1.534246802330017,0.5423122833333331,-0.77398,4.008,3h_SI4,3h,SI4,6h_SI3,6h,SI3,4.78198
CPVAE,N900_RS08365,VC_1176,0.4567062258720398,1.8185468912124632,-1.9181112051010132,-2.9727227687835693,-2.051820755004883,-0.7978511452674866,0.4445717632770538,2.3884170055389404,-0.05110904,-1.5609,3.9462,6h_SI1,6h,SI1,1h_SI1,1h,SI1,5.5071
CPVAE,N900_RS08370,trpE,3.728004217147827,2.05058217048645,-0.7710509896278381,-0.7324902415275574,-0.2564712166786194,0.8571611642837524,0.7194330096244812,-0.7644146084785461,0.25509840666666667,-1.3532,2.9777,12h_SI1,12h,SI1,6h_SI3,6h,SI3,4.3309
CPVAE,N900_RS08375,trpG_2,4.164222717285156,3.1841623783111572,-2.3926966190338135,-1.2395321130752563,-0.0882475227117538,-1.980412483215332,0.6398413181304932,1.3337339162826538,0.31859641666666677,-1.1211,3.2824,3h_co,3h,co,3h_SI5,3h,SI5,4.4035
CPVAE,N900_RS08380,trpD,4.3917059898376465,3.592778444290161,-0.5271441340446472,1.2883192300796509,0.2856656014919281,-2.0465989112854004,0.5417270660400391,1.0294277667999268,1.642995016666667,-0.75924,4.9603,1h_SI7,1h,SI7,3h_st,3h,st,5.71954
CPVAE,N900_RS08385,trpCF,3.772289514541626,1.956873893737793,-2.1718509197235107,-0.905785083770752,0.2650822401046753,-1.285273194313049,-1.008034586906433,1.9177294969558716,0.46154173333333337,-1.0333,4.3453,3h_SI9,3h,SI9,3h_SI1,3h,SI1,5.3786000000000005
CPVAE,N900_RS08390,trpB,1.672529935836792,2.9985604286193848,-3.0770156383514404,-0.2412331998348236,-1.1380974054336548,-1.6377519369125366,-1.3366080522537231,1.7196646928787231,1.0133360166666665,-0.67254,3.7182,6h_SI1,6h,SI1,3h_SI5,3h,SI5,4.39074
CPVAE,N900_RS08395,trpA,3.652015686035156,2.3416669368743896,-3.1673672199249268,-0.054934125393629,-0.2509822249412536,-3.1876139640808105,0.6299737691879272,1.1115827560424805,1.05240295,-0.39372,4.541,12h_st,12h,st,3h_SI1,3h,SI1,4.93472
CPVAE,N900_RS08400,dicarboxylate/amino acid:cation symporter,4.408271312713623,2.0376477241516113,-2.0826256275177,-0.7729137539863586,-0.5247447490692139,0.1732107251882553,0.6692728996276855,2.1410672664642334,0.8385874833333332,-0.47013,4.1371,6h_st,6h,st,6h_SI3,6h,SI3,4.60723
CPVAE,N900_RS08405,tdk,2.70695424079895,2.3845832347869873,-1.210266351699829,-1.787018895149231,-0.5135663747787476,-2.652895450592041,0.0564999058842659,-0.0270561948418617,0.24745970166666667,-1.4536,3.1849,6h_SI1,6h,SI1,6h_st,6h,st,4.6385
CPVAE,N900_RS08415,UPF0759 protein YecE_BLAST,3.962077617645264,2.617952346801758,-2.5675032138824463,-0.6018401384353638,-0.6420304775238037,-2.0480406284332275,0.5927198529243469,0.5300348401069641,0.8086361965000002,-0.65873,3.31,3h_st,3h,st,12h_SI2,12h,SI2,3.96873
CPVAE,N900_RS08420,cmoA,5.357454776763916,3.115973472595215,-1.5402157306671145,-1.1186025142669678,-0.256061315536499,-2.089689016342163,0.0008461624383926,1.6518518924713137,0.31891053333333325,-1.7111,3.0389,12h_SI7,12h,SI7,3h_SI1,3h,SI1,4.75
CPVAE,N900_RS08425,cmoB,4.382892608642578,3.5319156646728516,-0.7739295363426208,-0.6134946346282959,-0.033176127821207,-1.2070392370224,0.495266705751419,1.7342501878738403,0.7933500966666666,-0.32086,3.5199,24h_st,24h,st,3h_SI4,3h,SI4,3.84076
CPVAE,N900_RS08430,ATP-dependent Zn protease,4.98543119430542,1.565849542617798,-1.224676489830017,-0.9050399661064148,-0.4411546587944031,-0.4584154486656189,0.2229568362236023,-0.3734809160232544,0.0415046,-2.5977,3.986,6h_SI5,6h,SI5,6h_st,6h,st,6.5837
CPVAE,N900_RS08435,gonadoliberin III,2.60208797454834,1.4959760904312134,-2.784582138061523,-3.0499839782714844,-0.1865508109331131,-2.3369107246398926,0.8925318717956543,1.7745603322982788,-0.3288796,-1.9545,3.6517,24h_SI5,24h,SI5,1h_SI1,1h,SI1,5.606199999999999
CPVAE,N900_RS08440,alpha-L-glutamate ligase-like protein,3.533963441848755,0.2608055770397186,-0.9698744416236876,-1.9068647623062136,-0.5490622520446777,0.8781242966651917,-0.2040452361106872,0.5881506204605103,-0.11738144999999997,-3.7,4.3574,6h_SI6,6h,SI6,6h_SI3,6h,SI3,8.057400000000001
CPVAE,N900_RS08450,VC_1158,2.355863094329834,2.6796252727508545,-1.2566677331924438,-1.3463594913482666,-0.5004736185073853,-1.9524086713790896,-1.0689774751663208,2.213392972946167,0.5241945116666666,-1.4596,3.6065,6h_SI1,6h,SI1,3h_SI3,3h,SI3,5.0661000000000005
CPVAE,N900_RS08455,sasA_5,4.072177410125732,3.6691677570343018,-1.2993873357772827,-0.938978910446167,-0.58255934715271,-1.9144138097763064,0.1470891535282135,2.3233535289764404,0.7129816333333333,-0.75991,3.6754,12h_SI6,12h,SI6,6h_ce,6h,ce,4.435309999999999
CPVAE,N900_RS08460,response regulator_3,1.7532426118850708,1.7477909326553345,-0.7917831540107727,-0.3757509589195251,1.1189926862716677,1.2502788305282593,1.3834969997406006,1.165135145187378,1.0572139166666665,-0.23901,5.8166,12h_SI2,12h,SI2,3h_SI2,3h,SI2,6.055610000000001
CPVAE,N900_RS08465,VC_1154,0.6085503101348877,0.4830428063869476,0.1730979979038238,-3.9216768741607666,-0.047507282346487,0.3628929555416107,0.3790283501148224,-0.2339652180671692,-1.9702411166666667,-5.149,2.1107,12h_SI5,12h,SI5,1h_co,1h,co,7.2597000000000005
CPVAE,N900_RS08470,DNA transformation protein,4.343898773193359,2.2892215251922607,0.4534569382667541,-0.2495772540569305,-1.467250108718872,1.248510241508484,0.7994566559791565,-0.768395185470581,1.2574838166666666,-1.4547,5.8525,6h_SI5,6h,SI5,12h_SI1,12h,SI1,7.3072
CPVAE,N900_RS08475,VC_1152,3.952397584915161,3.0536558628082275,0.0889950692653656,0.1397246718406677,-0.1029055267572403,-0.8632773160934448,0.0499065592885017,0.6850196123123169,1.5533004333333333,0.033246,5.1738,1h_SI3,1h,SI3,6h_ce,6h,ce,5.140554
CPVAE,N900_RS08480,lyso,3.272470712661743,3.781595468521118,-0.9323832988739014,-0.5340099930763245,-1.0980710983276367,1.0181708335876465,0.7513051629066467,0.9912271499633788,1.3188634166666668,-0.29356,3.6736,3h_SI1,3h,SI1,3h_SI6,3h,SI6,3.96716
CPVAE,N900_RS08485,VC_1150,4.608753204345703,1.8192459344863892,-2.5681591033935547,-0.8484307527542114,-0.384825050830841,-0.9456472396850586,0.3120187222957611,2.0078394412994385,0.5791421658333333,-0.87926,4.1673,6h_SI4,6h,SI4,3h_SI1,3h,SI1,5.04656
CPVAE,N900_RS08495,hexR,0.1108920872211456,3.4254322052001953,-0.328649640083313,-0.4069033563137054,-0.3944613933563232,-0.5855832695960999,0.5931534171104431,0.7556049823760986,1.4443123333333332,-0.27678,4.4943,3h_co,3h,co,6h_SI3,6h,SI3,4.7710799999999995
CPVAE,N900_RS08500,iron-containing alcohol dehydrogenase_1,4.2589545249938965,3.0857419967651367,-3.5249788761138916,0.235670655965805,0.003903679549694,-3.599741697311402,0.6394900679588318,1.378336787223816,1.3094348000000005,-0.1859,5.4874,3h_st,3h,st,3h_SI1,3h,SI1,5.6733
CPVAE,N900_RS08505,grxa,1.762824773788452,0.2200500667095184,-0.0693051740527153,-3.5853452682495117,0.1883241832256317,-0.1402257680892944,0.1212881132960319,0.0772625803947448,-2.188486333333333,-5.3571,2.7597,12h_SI9,12h,SI9,3h_SI9,3h,SI9,8.1168
CPVAE,N900_RS08510,aspT,3.838771343231201,3.16112756729126,0.8255974054336548,-1.1568598747253418,-0.9070723056793212,-1.4402737617492676,1.0248544216156006,0.2402154505252838,0.4992382333333333,-1.3198,3.9205,6h_SI8,6h,SI8,3h_st,3h,st,5.2403
CPVAE,N900_RS08515,clpA,2.5162947177886963,1.4885876178741455,0.4100470244884491,-0.9259628653526306,-0.4725684225559234,0.0885823816061019,-0.7932712435722351,-1.516530156135559,1.6179085333333334,-1.8674,4.8621,12h_SI8,12h,SI8,6h_st,6h,st,6.7295
CPVAE,N900_RS08520,clpS,2.4616048336029053,3.0219767093658447,-3.647554874420166,-0.8280826807022095,0.5012030601501465,-2.3937807083129883,0.2053835093975067,2.094776391983032,0.9048247966666667,-0.66578,4.461,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.12678
CPVAE,N900_RS08525,cspD,-0.6271340847015381,1.0006327629089355,-0.1589153707027435,0.2386277019977569,-1.8509021997451784,0.2472999691963195,-0.3495995104312897,0.3619897365570068,0.8700467099999999,-2.1267,4.163,1h_SI2,1h,SI2,3h_SI6,3h,SI6,6.2897
CPVAE,N900_RS08535,rluE,4.1487627029418945,3.785352945327759,-2.736668348312378,0.0367156490683555,-1.1867592334747314,-1.8532625436782837,0.978343904018402,2.6857357025146484,0.83661715,-0.80434,4.8172,1h_ce,1h,ce,6h_SI2,6h,SI2,5.6215399999999995
CPVAE,N900_RS08540,hisI,4.53190803527832,3.174469470977783,-3.474475145339966,-1.4563939571380615,-0.7907270193099976,-3.471229553222656,0.7697524428367615,1.3872284889221191,0.42766559503333335,-1.0594,3.761,3h_st,3h,st,3h_SI1,3h,SI1,4.8204
CPVAE,N900_RS08545,hisF,4.775344371795654,3.0277156829833984,-3.209378242492676,-0.2789768874645233,-0.1880384683609008,-2.4374117851257324,0.6780809164047241,1.4712985754013062,1.2253002,-0.47355,4.1565,3h_st,3h,st,3h_SI1,3h,SI1,4.630050000000001
CPVAE,N900_RS08550,hisA,3.2461302280426025,3.6801271438598633,-0.7778146862983704,-0.5122940540313721,-1.607072830200195,-0.147548958659172,0.1042711809277534,1.0099196434020996,0.6957334300000001,-1.0794,4.6908,1h_ce,1h,ce,6h_SI1,6h,SI1,5.7702
CPVAE,N900_RS08555,hisH,4.285693168640137,3.740789413452149,-1.8261456489562988,-0.8406097292900085,-0.4009582698345184,-0.7769726514816284,0.5279120802879333,2.039006471633911,0.97660172,-0.49426,4.7676,12h_SI7,12h,SI7,1h_st,1h,st,5.2618599999999995
CPVAE,N900_RS08560,hisB,3.7244198322296143,3.607890129089355,-2.426466464996338,-0.8339927792549133,-0.7962938547134399,-1.6020904779434204,0.7844143509864807,2.081862688064575,0.7740042166666666,-0.66384,3.4869,3h_co,3h,co,3h_SI5,3h,SI5,4.15074
CPVAE,N900_RS08565,hisC,0.909539520740509,1.6476064920425415,-0.4396589696407318,-2.7572312355041504,0.0646417140960693,-1.2886857986450195,1.6868975162506104,-0.5730296969413757,-0.3522668833333333,-1.9267,3.5987,24h_st,24h,st,6h_st,6h,st,5.5254
CPVAE,N900_RS08570,hisD,4.460971355438232,1.3239191770553589,-1.345585584640503,0.1490168273448944,-1.221955180168152,0.4150556027889251,0.0201672315597534,0.9187352061271667,0.5520636383333333,-1.1033,3.3883,6h_SI4,6h,SI4,3h_SI3,3h,SI3,4.4916
CPVAE,N900_RS08575,hisG,4.094048500061035,1.6171276569366455,-1.4278464317321775,0.3764092922210693,-0.7099891901016235,-1.7416571378707886,0.2852213084697723,-0.0198853686451911,1.6174646866666664,-0.55355,5.9015,1h_SI1,1h,SI1,6h_SI1,6h,SI1,6.45505
CPVAE,N900_RS08580,tet(35),-0.4771237373352051,0.1147209629416465,-1.1152993440628052,0.4333601295948028,-1.6438298225402832,-0.5994569063186646,0.3185548186302185,0.5826660990715027,0.3331553333333333,-1.4398,2.7369,6h_SI3,6h,SI3,1h_st,1h,st,4.1767
CPVAE,N900_RS08590,gsk_1,2.237553834915161,-0.7481281757354736,-0.0952481403946876,1.1894065141677856,-0.5802364349365234,0.2998273074626922,-0.1758762449026107,-0.6340492963790894,1.0311558833333332,-3.0612,6.2748,1h_SI4,1h,SI4,1h_co,1h,co,9.336
CPVAE,N900_RS08610,VC_1125,2.824251413345337,1.8474854230880735,-1.7308121919631958,-2.027040481567383,-0.0785218253731727,-0.7737994194030762,0.3994629979133606,1.6394023895263672,0.5251890981666667,-0.93827,3.928,3h_SI6,3h,SI6,6h_SI2,6h,SI2,4.86627
CPVAE,N900_RS08615,VC_1124,4.573363780975342,2.2231171131134033,-1.361911058425903,-0.869692862033844,-1.7930008172988892,1.1542283296585083,0.4412664473056793,0.7973805665969849,0.46701745,-1.1203,3.847,6h_SI6,6h,SI6,12h_SI2,12h,SI2,4.9673
CPVAE,N900_RS08620,VC_1123,3.3939285278320312,2.1098952293395996,-0.969389021396637,-0.1946125030517578,0.2444956302642822,-2.3792357444763184,-0.2499914765357971,0.360949158668518,1.0733547216666666,-0.57299,4.8788,6h_SI4,6h,SI4,3h_SI3,3h,SI3,5.45179
CPVAE,N900_RS08625,class I SAM-dependent methyltransferase_1,3.2829771041870117,3.488355875015259,-2.1723055839538574,-0.3456194698810577,0.5427134037017822,-2.4234836101531982,0.3194773495197296,2.4335076808929443,0.9919900333333335,-0.86239,4.48,3h_SI8,3h,SI8,6h_ce,6h,ce,5.34239
CPVAE,N900_RS08630,VC_1121,3.497908115386963,2.9179861545562744,-0.0782802030444145,-0.0698621496558189,-0.3854082822799682,0.607843279838562,-0.4836208522319793,-1.170570969581604,1.297681215,-0.84446,5.7995,1h_SI8,1h,SI8,3h_SI2,3h,SI2,6.64396
CPVAE,N900_RS08635,FAD-dependent oxidoreductase_1,5.201117038726807,2.393855333328247,-1.941860318183899,-1.3601702451705933,-0.5312918424606323,-0.2936694920063019,0.1640801429748535,1.812384009361267,0.4225324414999999,-0.98426,3.3999,6h_SI8,6h,SI8,3h_SI1,3h,SI1,4.3841600000000005
CPVAE,N900_RS08640,SDR family NAD(P)-dependent oxidoreductase,3.622668504714966,1.7862582206726074,-2.135266065597534,0.3106261789798736,0.0442852526903152,0.0727149993181228,0.2048988342285156,1.2985702753067017,1.4508881666666664,-0.56398,5.1177,1h_SI7,1h,SI7,3h_SI2,3h,SI2,5.68168
CPVAE,N900_RS08645,"transcriptional regulator, putative",4.1968512535095215,2.8733274936676025,-2.5674896240234375,-1.4661887884140017,-0.8466569185256958,-1.0851880311965942,-0.8493849039077759,1.2401869297027588,1.08680825,-0.36545,5.0672,6h_SI4,6h,SI4,3h_SI4,3h,SI4,5.43265
CPVAE,N900_RS08650,htpX,2.3038668632507324,0.6177291870117188,-3.1248979568481445,-1.0511534214019775,-0.8949261903762817,-2.5839247703552246,0.4370079338550567,2.429450035095215,-0.04661170000000001,-1.5751,3.5908,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.165900000000001
CPVAE,N900_RS08655,VC_1116,-1.204084038734436,1.6558122634887695,-1.1032439470291138,-3.288299798965454,-1.0104751586914062,-0.6762751340866089,0.1814110279083252,0.9141671061515808,-0.5600426833333334,-3.7242,2.6727,3h_SI8,3h,SI8,1h_co,1h,co,6.3969000000000005
CPVAE,N900_RS08660,bioD,5.371718883514404,3.6081368923187256,-2.4070637226104736,-0.7493528127670288,-0.3296267092227936,-2.6575350761413574,0.4322366416454315,1.6067075729370115,0.89199252,-1.4831,4.018,12h_SI8,12h,SI8,12h_SI1,12h,SI1,5.5011
CPVAE,N900_RS08665,bioC,4.321610927581787,3.1916301250457764,-2.7640364170074463,-2.4372503757476807,-1.1000512838363647,-1.2673362493515017,0.4002478122711181,1.592830777168274,0.23052880000000003,-1.7296,3.9964,12h_SI6,12h,SI6,3h_SI4,3h,SI4,5.726
CPVAE,N900_RS08670,bioF,6.083930492401123,1.9389679431915283,-1.1123476028442385,-0.4550266861915588,-0.6031320095062256,-0.6954315900802612,-0.0595643408596515,0.2603776156902313,0.5268480466666667,-2.2195,3.2526,12h_SI8,12h,SI8,3h_SI1,3h,SI1,5.4721
CPVAE,N900_RS08675,biob,3.706641912460327,2.0911600589752197,-1.4054073095321655,-2.774062156677246,-0.7011798620223999,0.293788194656372,0.3483729362487793,1.9522777795791624,-0.16050855,-2.4018,3.4029,12h_SI8,12h,SI8,1h_SI1,1h,SI1,5.8047
CPVAE,N900_RS08680,bioA,4.336537837982178,1.6345034837722778,-0.2206610739231109,-1.129073977470398,-0.380450963973999,0.0333445630967617,-0.5111470818519592,0.8324379920959473,0.9218643500000001,-1.27,4.5701,12h_SI6,12h,SI6,6h_SI1,6h,SI1,5.8401
CPVAE,N900_RS08690,rarA,2.391115427017212,3.1719658374786377,0.0683962404727935,-1.7701514959335327,-1.1629647016525269,-0.4774140119552612,-0.1196641623973846,-1.3751156330108645,1.0070750083333333,-3.3054,6.0708,12h_SI8,12h,SI8,6h_st,6h,st,9.3762
CPVAE,N900_RS08700,prepilin peptidase_1,2.842219829559326,4.305487155914307,-3.1215603351593018,-1.7766565084457395,-1.8227193355560305,-1.8290448188781736,0.2215162515640258,2.014894485473633,0.7370876483333332,-0.73322,4.3153,6h_st,6h,st,3h_SI4,3h,SI4,5.04852
CPVAE,N900_RS08705,dusC,4.761232852935791,2.991464376449585,-2.825688123703003,-2.0524237155914307,0.016511432826519,-1.5872950553894043,0.3132427036762237,1.4627679586410522,0.24892846166666663,-0.96694,2.9386,12h_st,12h,st,3h_SI1,3h,SI1,3.9055400000000002
CPVAE,N900_RS08710,sensor domain-containing diguanylate cyclase_1,3.614553928375244,1.3333008289337158,-2.6309704780578613,-0.2533802390098572,-1.916854739189148,-0.6875092387199402,0.110059879720211,1.4511024951934814,1.65044495,-0.12974,4.6678,1h_SI6,1h,SI6,12h_SI1,12h,SI1,4.79754
CPVAE,N900_RS08715,lktB_1,3.624448537826538,1.9481050968170168,-1.181209683418274,0.0038456544280052,-1.9245004653930664,-0.5070552825927734,0.2584689259529114,-0.0525685623288154,1.1510659383333333,-0.2782,4.7053,3h_SI2,3h,SI2,12h_SI2,12h,SI2,4.9835
CPVAE,N900_RS08720,ABC transporter permease_5,4.070459365844727,2.945862054824829,-2.0181312561035156,-0.5709986686706543,-0.7491661310195923,-0.9592087268829346,0.1748731732368469,1.878555417060852,1.5711428166666666,-0.035407,4.5644,1h_SI6,1h,SI6,6h_ce,6h,ce,4.599807
