VAE1,VAE2,VAE3,VAE4,Gene,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,VAE_reconstruction_MSE,VAE_cluster
0.773496,0.9831747,0.8208425,-0.21956448,N900_RS10125,class I SAM-dependent methyltransferase_5,0.9989914833333332,-0.57546,3.7989,12h_ce,12h,ce,3h_st,3h,st,4.37436,0.2152775602969214,4
0.07619436,-0.99622387,1.43591,-0.24126412,N900_RS10130,uvrB_2,1.5001344000000003,0.076314,4.4841,1h_SI8,1h,SI8,6h_SI4,6h,SI4,4.407786,0.1211580930579696,1
-1.2797701,0.2815886,-1.1609737,0.089621514,N900_RS10135,N900_RS10135,0.8423600166666666,-0.56276,3.1146,1h_ce,1h,ce,6h_co,6h,co,3.67736,1.043870940127806,7
-0.0011025518,-1.4142878,0.8338293,-0.9363009,N900_RS10140,N900_RS10140,1.3133116333333337,-0.8951,3.9297,1h_SI4,1h,SI4,12h_SI2,12h,SI2,4.8248,0.2832145856097285,1
0.23776037,0.19161311,0.32395345,0.25272495,N900_RS10145,N900_RS10145,0.8870409566666667,-0.32543,3.3585,24h_co,24h,co,3h_SI2,3h,SI2,3.68393,0.3940718361695492,2
0.96276724,-1.14468,0.0281538,-1.06296,N900_RS10150,N900_RS10150,0.7804892600000002,-0.61802,3.9305,3h_SI3,3h,SI3,6h_SI2,6h,SI2,4.54852,0.3553696553487137,2
0.08640237,0.86963534,0.9297683,0.42483723,N900_RS10155,MFS transporter_1,1.210107171666667,-0.49048,3.8305,6h_SI4,6h,SI4,3h_st,3h,st,4.32098,0.3780629800391197,4
-0.26362813,-0.52449775,-0.37880507,-1.5066398,N900_RS10160,NAD(P)/FAD-dependent oxidoreductase,0.9769456566666668,-0.64433,4.2472,3h_st,3h,st,6h_ce,6h,ce,4.89153,0.5485819130916894,5
-0.9708096,-0.19874452,-0.031569563,-0.11887509,N900_RS10165,Ferredoxin 1_BLAST,0.5862844666666667,-0.71856,3.7083,24h_SI4,24h,SI4,3h_SI5,3h,SI5,4.42686,0.427286585489761,7
-1.5181843,0.28332755,0.10361804,-0.43913722,N900_RS10170,RNA methyltransferase,0.7491630416666666,-1.3601,5.002,6h_SI2,6h,SI2,12h_SI1,12h,SI1,6.3621,0.8214346741351563,7
-0.88806796,0.5480042,1.1223844,0.55466026,N900_RS10175,N900_RS10175,0.9844565,-1.039,5.3296,6h_SI6,6h,SI6,6h_SI3,6h,SI3,6.3686,0.3294061124524682,4
-0.698355,0.6109672,-1.1886259,-1.8702304,N900_RS10180,citG,1.1104298,-0.90375,5.2199,1h_co,1h,co,3h_SI5,3h,SI5,6.12365,0.5835172145947791,5
-1.3920494,0.6780082,1.0978715,0.75238997,N900_RS10185,citX,1.7653130833333337,0.067906,5.9009,1h_SI6,1h,SI6,12h_st,12h,st,5.832994,0.2894556371024889,7
-0.32767814,0.7315918,0.66994995,-0.8645345,N900_RS10190,citF,0.9292020116666664,-0.2178,3.9796,1h_st,1h,st,6h_SI2,6h,SI2,4.1974,0.4910192342531258,4
-1.3699446,3.3813758,0.37334967,0.040070154,N900_RS10195,citE,0.0038110149308333,-9.0514e-06,0.1667,1h_SI5,1h,SI5,3h_st,3h,st,0.1667090513999999,0.1019283426279514,4
0.4935307,-0.10199405,-0.9809916,-0.08320807,N900_RS10200,citD,0.7445614516666665,-0.88296,4.6647,12h_st,12h,st,6h_ce,6h,ce,5.54766,0.607741786455151,6
-0.56879866,0.6811334,-1.1118199,0.6094369,N900_RS10205,citC,-0.2461362166666666,-1.6077,3.4178,6h_SI1,6h,SI1,6h_SI3,6h,SI3,5.0255,0.7134681325194195,0
0.2772475,-0.44735333,-0.2598932,-0.19695733,N900_RS10210,citS,0.483328155,-0.98223,3.7122,3h_SI4,3h,SI4,1h_co,1h,co,4.6944300000000005,0.4423775996910439,2
0.9267306,-1.1387595,0.48434713,-1.0962305,N900_RS10215,sodium pump decarboxylase,1.00029385,-0.59927,3.4684,6h_st,6h,st,6h_ce,6h,ce,4.06767,0.3198214216917894,2
-0.22042851,-0.57699615,0.6493397,-0.05862294,N900_RS10220,oadA_1,0.7096458478333333,-0.50265,3.7897,3h_st,3h,st,3h_SI5,3h,SI5,4.29235,0.3086530303845566,1
1.1778891,0.121446185,0.7977184,-0.8611364,N900_RS10225,oadB,0.6906882616666667,-0.57554,3.6876,1h_st,1h,st,3h_SI2,3h,SI2,4.26314,0.3041721627911053,2
0.21694893,-0.18911316,0.41892034,-0.10543307,N900_RS10230,citA,1.5451176666666666,-0.60655,4.5883,12h_SI1,12h,SI1,1h_ce,1h,ce,5.194850000000001,0.5339319719101575,2
-0.74841416,0.81684256,1.6010689,-1.1658592,N900_RS10235,dpiA,1.2230958033333337,-1.0556,4.9234,1h_co,1h,co,3h_SI1,3h,SI1,5.979,0.2355150361874516,4
0.51606214,-0.19805336,0.42387244,-1.5642781,N900_RS10245,"DOPA 4,5-dioxygenase",0.56065045,-1.0115,2.8397,3h_ce,3h,ce,6h_SI3,6h,SI3,3.8512,0.527725919035224,2
0.8389394,0.46431386,0.28531176,-0.27149525,N900_RS10250,dsdC_1,0.7503687666666666,-0.5787,2.9453,6h_st,6h,st,6h_SI3,6h,SI3,3.524,0.420563484971872,2
0.49801248,-1.4032108,-0.24604684,0.6973868,N900_RS10255,dadA1,1.2735596233333333,-0.54835,6.0066,3h_SI5,3h,SI5,12h_st,12h,st,6.55495,0.675165219972469,6
-0.316292,1.0191766,-0.31439736,-0.5030953,N900_RS10260,acp,0.5481384933333333,-0.95632,4.2385,6h_SI1,6h,SI1,1h_SI1,1h,SI1,5.19482,0.6159851307398144,4
1.0672675,-0.75750595,0.8337335,-0.77080166,N900_RS10265,yjcS,0.855433515,-0.62998,3.6278,3h_ce,3h,ce,3h_SI2,3h,SI2,4.25778,0.1614721382212598,2
0.23211738,-0.60304874,0.71566844,-0.910025,N900_RS10270,leuO_2,1.05003905,-0.69579,3.4211,3h_ce,3h,ce,3h_SI3,3h,SI3,4.11689,0.3040669080346238,1
0.6818962,-0.91675985,-0.37959927,-0.86411613,N900_RS10275,vibriobactin biosynthesis 4\'-phosphopantetheinyl transferase VibD,0.8554394166666667,-0.8837,3.8415,6h_SI1,6h,SI1,3h_SI5,3h,SI5,4.7252,0.3956070019146211,2
-0.7123945,-0.82538617,-1.8542961,0.12485668,N900_RS10280,fepC,0.2129812499999999,-2.4939,4.2221,6h_SI5,6h,SI5,12h_SI3,12h,SI3,6.716,0.7882176788783585,6
0.32159275,0.6654367,0.6517438,0.33502352,N900_RS10285,fepG,0.5868479583333333,-0.76997,2.9517,1h_st,1h,st,1h_ce,1h,ce,3.721670000000001,0.3375618259143415,4
0.35441434,-0.38354728,0.59531283,-0.012376513,N900_RS10290,yfiZ,1.770878416666667,-0.041706,5.573,1h_SI5,1h,SI5,6h_SI2,6h,SI2,5.614706,0.3341888315347937,2
-1.6490631,0.90473425,1.2506708,0.00038471818,N900_RS10295,fepB,0.7231161448333333,-0.55209,4.3645,12h_SI7,12h,SI7,3h_st,3h,st,4.916589999999999,0.3405455082353996,4
-1.6250654,-1.4054437,0.47656164,-0.12892738,N900_RS10300,vibH,1.49211425,0.051757,4.5359,1h_SI6,1h,SI6,6h_SI4,6h,SI4,4.4841429999999995,0.4111122002016207,1
-0.58055156,-0.8677195,1.0479288,-0.5215934,N900_RS10305,dhbA,1.6468398833333333,0.059113,5.3491,1h_SI5,1h,SI5,6h_ce,6h,ce,5.289987,0.3290150074065826,1
1.1435364,-1.2284431,-0.90980405,0.03739491,N900_RS10315,dhbE,0.7311756350000002,-1.3366,4.6188,6h_SI2,6h,SI2,3h_SI4,3h,SI4,5.9554,0.5834241707355463,6
-0.7731564,-1.5666491,-1.4719735,-0.06505623,N900_RS10320,vibB,0.5342403033333334,-1.0229,4.3948,24h_SI2,24h,SI2,12h_SI1,12h,SI1,5.4177,0.5868070416083663,6
-0.72914946,0.44269562,1.105666,-0.42658484,N900_RS10325,satP,0.4315729833333332,-0.63783,2.842,3h_SI6,3h,SI6,6h_st,6h,st,3.47983,0.5438416248512437,4
0.07629029,-1.2214202,0.74028623,0.38981062,N900_RS10330,carbohydrate-binding protein,1.0459800333333331,-0.17328,3.6814,3h_st,3h,st,6h_st,6h,st,3.85468,0.2119550093784805,1
1.0991385,1.2182051,-0.6387693,2.5136104,N900_RS10335,guaA,-2.461274333333334,-5.1525,0.92829,12h_ce,12h,ce,1h_ce,1h,ce,6.0807899999999995,0.170998036110662,0
1.4305224,1.1172733,-0.4377463,2.2833087,N900_RS10340,guaB,-2.5002714999999993,-5.2413,0.43624,12h_ce,12h,ce,1h_SI2,1h,SI2,5.67754,0.1770846985149345,0
-0.14768146,-0.65351087,0.8192448,0.6052747,N900_RS10345,xseA,0.7193732866666667,-1.1213,3.7351,24h_co,24h,co,6h_st,6h,st,4.8564,0.3766803510942324,1
0.24326351,-0.62317806,0.82690424,0.07748864,N900_RS10350,N900_RS10350,0.5711706716666665,-0.93289,3.7913,1h_co,1h,co,6h_ce,6h,ce,4.72419,0.3779454368775728,1
0.09247984,1.161865,0.82480687,-0.066591635,N900_RS10355,alanyl-tRNA editing protein,1.7071510000000003,0.20931,5.0487,3h_ce,3h,ce,3h_SI3,3h,SI3,4.83939,0.3680621318316618,4
-0.08233933,0.20773086,-0.44514298,-0.07163027,N900_RS10370,membrane protein_4,0.1262230666666666,-1.79,4.5876,1h_co,1h,co,12h_st,12h,st,6.3776,0.8482572489193484,5
-0.13231878,0.024240445,1.782523,1.9402622,N900_RS10385,rodZ,1.8684183000000003,-0.052042,4.043,12h_SI7,12h,SI7,12h_st,12h,st,4.095042,0.032757616188957,3
-1.3056878,-0.37883413,-0.61571115,0.28673702,N900_RS10390,rlmn,0.46516365,-1.0145,3.7412,12h_st,12h,st,1h_st,1h,st,4.7557,0.6949047327769818,7
0.27824044,1.3705704,-0.29076803,0.067249484,N900_RS10395,ndk,0.9319866666666666,-2.1215,5.3758,24h_SI3,24h,SI3,3h_st,3h,st,7.4973,0.5256268639663764,4
0.767037,0.5002863,0.91510093,-0.055683695,N900_RS10400,pepB,0.8261458500000001,-0.60498,3.4387,3h_co,3h,co,3h_SI2,3h,SI2,4.04368,0.2620681031203483,4
-1.4884425,-0.0072442647,-0.6266665,-2.4286015,N900_RS10405,iscX,0.9174147883333336,-1.2759,4.0155,3h_ce,3h,ce,3h_SI5,3h,SI5,5.2914,0.6599367407790003,5
1.6160147,0.5216829,0.89997256,-0.83252394,N900_RS10440,iscR,0.3350543716666666,-1.9974,3.3333,3h_co,3h,co,3h_SI4,3h,SI4,5.3307,0.3381582633675924,2
0.84812355,0.73382187,0.2512722,-1.0338352,N900_RS10445,trmJ,0.6605657666666666,-0.90209,4.3351,12h_SI3,12h,SI3,6h_ce,6h,ce,5.23719,0.4646315731467247,2
0.7067761,0.18665911,0.097095944,-0.60624105,N900_RS10455,secF_1,0.6843437333333334,-0.71,3.9036,6h_st,6h,st,6h_ce,6h,ce,4.6136,0.4198584071680172,2
0.2445975,-1.5403075,-1.2229475,-0.5397809,N900_RS10460,secD_1,0.7243008999999999,-0.73449,3.6085,6h_SI2,6h,SI2,3h_SI5,3h,SI5,4.3429899999999995,0.743407767554004,6
0.74433154,0.60746896,0.79155594,0.04154645,N900_RS10465,yajC,0.7856455733333333,-0.56123,3.3773,6h_st,6h,st,3h_SI4,3h,SI4,3.93853,0.4742976949805556,4
0.22381736,-1.1837044,-0.7946271,-0.21284339,N900_RS10470,tgt,-0.6090895666666666,-2.1984,1.6215,3h_SI6,3h,SI6,6h_SI2,6h,SI2,3.8199,0.6531700326220072,6
0.41658163,-0.7051453,-1.083637,0.9855344,N900_RS10475,N900_RS10475,-0.3738963333333334,-2.4991,3.7558,6h_SI5,6h,SI5,12h_SI1,12h,SI1,6.254899999999999,0.664721560316107,6
0.08431384,-0.06466133,-0.2208629,-0.43856478,N900_RS10480,queA,1.0673871283333332,-0.45188,3.864,3h_SI4,3h,SI4,3h_SI1,3h,SI1,4.31588,0.4441069379070346,2
-0.62423015,0.57432145,-1.7685702,-1.1567222,N900_RS10485,"acetoin utilization protein AcuB, putative",0.6086582933333334,-1.6829,4.3271,12h_SI1,12h,SI1,3h_SI5,3h,SI5,6.01,0.7231217116052715,5
0.8166431,0.36242336,0.12634447,0.4007882,N900_RS10490,aceA,0.7124579333333333,-0.80089,4.0048,3h_SI2,3h,SI2,3h_SI1,3h,SI1,4.80569,0.4943321040979888,2
0.43683237,-1.4242506,-0.16824603,-1.1618484,N900_RS10495,malate synthase A,0.8153005333333333,-0.72766,4.1538,12h_st,12h,st,3h_SI1,3h,SI1,4.881460000000001,0.3236457912475334,2
-1.7353334,1.1478149,0.010103755,0.19510695,N900_RS10500,oxyR_2,0.6349551666666667,-0.60333,5.3903,6h_SI4,6h,SI4,6h_SI2,6h,SI2,5.99363,0.6301921779154986,7
-0.22634925,-0.72726685,0.4303572,-0.038833715,N900_RS10505,ahpC,1.4291768500000002,-1.364,5.3442,6h_co,6h,co,3h_SI2,3h,SI2,6.7082,0.8119487711198988,1
-0.12411021,-1.2033519,-0.22230577,1.0884637,N900_RS10510,cutc,0.2512993183333333,-2.1171,3.5805,6h_SI6,6h,SI6,3h_SI3,3h,SI3,5.6976,0.602245587118656,6
-0.8210239,-1.5346959,0.21207893,0.26173264,N900_RS10515,ppk2,0.7086226166666667,-1.0966,4.6843,6h_SI1,6h,SI1,6h_st,6h,st,5.780900000000001,0.554693126736678,1
-0.06808908,-0.07089374,1.2113717,1.6939155,N900_RS10520,phoU,0.5506144333333333,-1.8346,3.6372,12h_ce,12h,ce,12h_SI1,12h,SI1,5.4718,0.2976847386113424,3
-0.11458275,0.24812366,1.0464778,1.7755013,N900_RS10525,pstB,0.1757820833333333,-1.8783,2.3586,6h_SI8,6h,SI8,1h_co,1h,co,4.2369,0.2169446302989537,3
-0.3806585,0.32968375,-0.2011126,1.4499002,N900_RS10530,pstA_1,-0.602148235,-2.6707,3.5502,6h_SI7,6h,SI7,6h_SI3,6h,SI3,6.2209,0.6176302449363963,3
-0.18310903,-0.48436314,-0.36477512,0.7132842,N900_RS10535,ABC transporter permease subunit,0.8301080166666668,-1.2529,3.6158,6h_SI6,6h,SI6,12h_SI2,12h,SI2,4.8687000000000005,0.7284624107264998,6
0.64192253,0.48328272,0.711287,-1.160683,N900_RS10540,ppk,0.9519073166666664,-0.59506,3.3621,12h_st,12h,st,3h_SI1,3h,SI1,3.95716,0.3533159423376357,2
1.4502765,0.5249008,-1.9164264,1.2010293,N900_RS10545,ppx,-0.7627546066666666,-2.6007,2.5628,6h_SI5,6h,SI5,1h_ce,1h,ce,5.1635,0.422942130387173,0
0.9202137,-1.3292986,0.31801876,-0.84580845,N900_RS10550,pstS_1,0.136041615,-1.5951,3.1004,1h_st,1h,st,3h_SI4,3h,SI4,4.6955,0.4237392952058453,2
0.0556155,0.39368665,-0.28996512,2.0117638,N900_RS10555,phoR,-0.37751305,-2.7717,5.157,12h_SI8,12h,SI8,6h_st,6h,st,7.9287,0.4660103570635222,3
1.6826595,1.2682593,-1.0853096,1.9797281,N900_RS10560,phoB,-1.85715275,-5.4058,3.2188,12h_SI6,12h,SI6,3h_SI4,3h,SI4,8.624600000000001,0.2574602703339624,0
0.8033286,-0.5739787,0.017536454,-1.4450395,N900_RS10565,rdgC,1.18772808,-0.16884,4.4638,6h_st,6h,st,3h_SI2,3h,SI2,4.63264,0.3248597971050279,2
-0.55521226,0.67365956,1.1107998,0.24337555,N900_RS10570,rlhA,1.2561173116666668,-0.24587,4.5197,3h_SI4,3h,SI4,3h_SI2,3h,SI2,4.76557,0.3153727333659084,4
0.14338073,-0.49143863,-0.15313642,-0.5104824,N900_RS10575,yfhl,1.246023183333333,-0.57348,6.3936,24h_SI1,24h,SI1,6h_SI2,6h,SI2,6.96708,0.754380944532943,2
0.9152314,0.2887909,0.950452,-0.74372333,N900_RS10580,nfsA,1.6759806666666668,0.13171,4.5403,1h_SI6,1h,SI6,3h_SI1,3h,SI1,4.40859,0.1983370100598131,2
0.1743603,1.3071964,0.7270667,-0.6912088,N900_RS10585,N900_RS10585,0.8594733166666667,-0.5367,3.1927,12h_st,12h,st,3h_st,3h,st,3.7294,0.2569518207121052,4
0.5216182,-1.2692547,-1.0281658,-0.60455525,N900_RS10615,clpB,0.3984854333333333,-1.4682,4.0205,12h_st,12h,st,3h_SI2,3h,SI2,5.4887,0.6002409636432766,6
-0.6673833,3.0161479,0.6519392,-0.021563344,N900_RS10620,pgeF,0.0102344008333333,0.00081172,0.15932,6h_st,6h,st,3h_st,3h,st,0.15850828,0.2044768323374224,4
-0.33022183,-1.7770643,-0.88904965,0.9230271,N900_RS10625,rluD,-0.1016766499999999,-1.9778,4.9014,6h_SI6,6h,SI6,12h_SI2,12h,SI2,6.8792,0.4851941524170107,6
-2.6800265,-0.26663706,0.30894703,-1.2869266,N900_RS10635,raiA,0.9942305166666664,-1.1243,6.038,1h_SI2,1h,SI2,6h_st,6h,st,7.1623,0.6459675939579803,7
0.4721691,-1.1178572,-0.58529145,-0.23044534,N900_RS10640,pheA,0.65419355,-0.98323,4.5567,6h_SI3,6h,SI3,12h_SI1,12h,SI1,5.53993,0.6412883076456617,6
1.1132889,-0.17062934,0.5113772,-0.6148235,N900_RS10645,spuD,0.9756478036666666,-0.41492,3.874,3h_st,3h,st,3h_SI2,3h,SI2,4.28892,0.3297135677825247,2
-0.38700593,0.6568308,1.9470814,-0.89929366,N900_RS10650,mbaA,1.4215278516666667,-0.20788,4.767,1h_SI9,1h,SI9,3h_st,3h,st,4.974880000000001,0.1015863573775067,4
0.21569318,-0.5434125,0.8701422,-0.16042401,N900_RS10655,yjjX,1.2749081666666666,-0.18479,4.2971,3h_st,3h,st,3h_SI4,3h,SI4,4.48189,0.2774307192495316,1
-1.9684199,-0.1816477,-0.5922704,0.14208741,N900_RS10660,trpR,0.81690325,-0.46735,5.6671,1h_SI5,1h,SI5,6h_SI2,6h,SI2,6.134449999999999,0.7789330262628986,7
1.6759967,-0.5770041,0.75026214,-0.72735065,N900_RS10665,sltY,1.2524905166666664,-0.26201,4.4344,1h_st,1h,st,3h_SI3,3h,SI3,4.69641,0.1516929131368349,2
-0.6204548,0.9664329,-0.5181821,-0.022331057,N900_RS10670,ettA,-0.15026375,-1.9512,2.8951,12h_SI2,12h,SI2,6h_st,6h,st,4.846299999999999,0.7241667639524035,7
0.6087566,-0.8607924,0.67807806,-0.7792515,N900_RS10675,N900_RS10675,1.0039942966666666,-0.4473,3.4993,3h_st,3h,st,6h_SI2,6h,SI2,3.9466,0.2399643674970495,2
0.036694936,0.53777766,0.768399,0.6055454,N900_RS10680,tyrA,1.0379978183333334,-1.1386,4.8395,1h_SI1,1h,SI1,1h_st,1h,st,5.9781,0.441074287071223,4
0.67184764,-0.46980342,0.3561962,-1.6129843,N900_RS10685,aroF,1.2231554433333331,-0.30978,4.4271,12h_st,12h,st,3h_SI1,3h,SI1,4.73688,0.343257149252896,2
-0.880685,-0.93660885,1.2799315,0.2583549,N900_RS10690,btsS,1.991980833333333,0.082042,5.3537,1h_SI7,1h,SI7,6h_st,6h,st,5.2716579999999995,0.2115546201083816,1
0.7545418,0.6531373,-1.2724781,-0.19296856,N900_RS10695,yehT_1,0.4809674833333333,-1.0424,3.3784,6h_ce,6h,ce,3h_SI4,3h,SI4,4.4208,0.9283461822367854,0
1.1488996,-0.17614466,-0.7170448,-0.023220394,N900_RS10700,nagZ,0.0967744333333333,-1.5042,3.0174,6h_SI1,6h,SI1,1h_SI1,1h,SI1,4.521599999999999,0.4630197544948618,2
1.5124825,-0.34735584,-0.17979082,-2.1302292,N900_RS10705,anmK,0.8871709581666667,-0.79866,3.4368,6h_st,6h,st,1h_SI1,1h,SI1,4.23546,0.2363350583795669,2
1.5171409,-0.5470419,-0.0010530949,-1.4123036,N900_RS10710,murQ_1,1.3019681,-0.69452,4.5835,6h_SI2,6h,SI2,3h_SI2,3h,SI2,5.27802,0.407292758187211,2
-1.1359323,1.1190624,0.93302053,-1.0212317,N900_RS10715,nhaP2_2,1.5082248333333332,-0.14598,4.9172,1h_SI7,1h,SI7,6h_SI1,6h,SI1,5.06318,0.4429972053044429,4
-0.607813,0.0886342,1.2348977,-1.1766889,N900_RS10720,N900_RS10720,1.461934133333333,-0.79743,4.4822,1h_ce,1h,ce,12h_SI1,12h,SI1,5.27963,0.3662685953867375,1
0.36207962,-0.42111453,0.030443724,0.070689514,N900_RS10725,carbon starvation protein A,1.2142238,-0.12666,4.0181,3h_SI1,3h,SI1,1h_st,1h,st,4.14476,0.3612699698686194,2
0.18100211,0.83434635,0.662044,-0.03501169,N900_RS10735,fkpB,1.2847738666666666,-0.17285,4.504,1h_SI3,1h,SI3,3h_SI2,3h,SI2,4.67685,0.6238546586201806,4
1.0149423,-0.26788682,-1.4119158,-0.9372034,N900_RS10765,winged helix-turn-helix transcriptional regulator,0.2167909016666666,-1.551,3.4278,6h_SI2,6h,SI2,6h_SI4,6h,SI4,4.9788,0.6616079197772414,5
-0.036612064,1.1891836,0.27711082,-0.48973435,N900_RS10770,nhaR,0.8342503000000001,-0.72356,3.5447,3h_co,3h,co,3h_st,3h,st,4.26826,0.4450143337348625,4
0.47914445,-1.0288975,-0.39200312,-0.055403914,N900_RS10775,nptA protein,0.8653220833333334,-0.59151,4.5301,6h_SI1,6h,SI1,6h_SI4,6h,SI4,5.12161,0.5107486894485515,6
0.08713946,-1.4190582,0.17652851,-0.5146169,N900_RS10790,Probable membrane transporter protein HI_0902_BLAST,2.112597333333333,0.48427,4.8625,1h_SI7,1h,SI7,12h_SI3,12h,SI3,4.37823,0.317350764421323,1
0.35997328,-1.435424,1.7261375,-0.590339,N900_RS10795,ptsP,1.174593205,-0.58965,4.3913,1h_st,1h,st,3h_SI1,3h,SI1,4.98095,0.1644216832716609,1
0.39095145,-0.43032062,-0.7969515,-0.70419806,N900_RS10800,rppH,-0.37369985,-2.3278,2.4212,3h_SI9,3h,SI9,3h_SI5,3h,SI5,4.749,0.7376994947989414,5
-1.4331772,0.058270108,1.8481768,0.26675814,N900_RS10810,mutH,0.7047311666666667,-0.77214,4.4458,3h_ce,3h,ce,6h_st,6h,st,5.2179400000000005,0.147659542114395,1
0.3120591,0.6548917,-1.1388254,-0.32097417,N900_RS10815,NADP(H)-dependent aldo-keto reductase,-0.0120817166666666,-1.7543,3.1029,6h_SI2,6h,SI2,3h_SI2,3h,SI2,4.8572,0.7241693821219665,5
0.10153656,-1.6661667,-0.9160737,1.0825753,N900_RS10820,N900_RS10820,0.2891888983333333,-1.0898,3.9031,6h_SI4,6h,SI4,12h_SI1,12h,SI1,4.9929,0.5217388781567261,6
0.60293967,-0.65210605,0.97964835,0.10540289,N900_RS10825,vpsR,1.4516895,0.13202,4.0584,1h_SI7,1h,SI7,3h_SI1,3h,SI1,3.92638,0.1625157526958904,1
0.45460635,-0.9870802,-1.1101652,0.6877611,N900_RS10840,brnQ,0.6420281783333333,-1.4047,4.9276,6h_SI2,6h,SI2,1h_co,1h,co,6.3323,0.8600558824917479,6
-0.19918655,-1.2629882,-1.3910798,0.30039847,N900_RS10845,tRNA1(Val) (adenine(37)-N6)-methyltransferase,0.9199837166666668,-0.6749,3.8528,6h_SI4,6h,SI4,12h_SI3,12h,SI3,4.527699999999999,0.6918740700710144,6
-1.5074052,-0.84778136,-0.68054676,1.4260209,N900_RS10850,srmB,0.9298115916666668,-1.6446,6.8322,3h_SI6,3h,SI6,1h_st,1h,st,8.4768,0.6233250566249947,7
-1.2025667,-1.5320511,0.5230284,-0.7449387,N900_RS10855,prfC,1.3836478166666666,-0.62836,3.5572,1h_SI4,1h,SI4,12h_SI1,12h,SI1,4.18556,0.4591632794319661,1
-0.6430145,-0.09994992,1.480829,0.4691618,N900_RS10880,N900_RS10880,-0.6263952333333334,-2.7087,3.6446,1h_SI7,1h,SI7,6h_SI4,6h,SI4,6.3533,0.4182295503660168,1
-0.17932831,-0.62812173,-0.8195136,-2.4205232,N900_RS10885,flhD,0.7052683333333333,-1.2331,2.7638,3h_SI9,3h,SI9,3h_SI5,3h,SI5,3.9969,0.4204736229725402,5
0.056445442,-0.95804906,-1.5969858,-0.8488267,N900_RS10890,flhC,0.3585132166666666,-1.0228,4.4179,6h_SI2,6h,SI2,3h_SI6,3h,SI6,5.4407000000000005,0.672166273953243,6
0.20352381,1.7300828,-0.79538584,-1.0539697,N900_RS10895,eexS,0.0643786666666666,-1.6187,3.1684,6h_SI3,6h,SI3,3h_SI5,3h,SI5,4.787100000000001,0.842498336310303,5
1.8632791,1.4788933,-0.47722894,-1.1647558,N900_RS10900,trag,0.3459135199999999,-1.6503,3.6511,12h_SI1,12h,SI1,3h_SI1,3h,SI1,5.3014,0.535903085750107,2
0.552592,0.6831901,-3.0941353,0.5535706,N900_RS10905,trah,-0.6339289333333334,-2.5796,1.8534,6h_SI5,6h,SI5,1h_co,1h,co,4.433,0.5020132490289428,0
-0.5837774,1.1446967,-2.3345027,-1.649735,N900_RS10910,N900_RS10910,-0.5319431,-2.2409,2.2927,12h_SI1,12h,SI1,3h_SI5,3h,SI5,4.5336,0.579284653695987,5
1.002322,-0.56493205,1.1753526,-1.5735996,N900_RS10915,xerC_2,0.8439150166666667,-1.1346,4.1703,3h_ce,3h,ce,3h_SI2,3h,SI2,5.3049,0.2309232685932871,2
2.12183,1.1961547,-1.2094638,-0.2714942,N900_RS10920,dfrA1,-0.07302023,-2.8517,3.1601,3h_SI9,3h,SI9,3h_SI1,3h,SI1,6.0118,0.5294148489450765,0
-0.91616035,0.36269885,-0.73005414,-1.4586148,N900_RS10925,N900_RS10925,0.5767669666666667,-1.5297,3.4293,3h_SI9,3h,SI9,6h_SI2,6h,SI2,4.959,0.842061212513636,5
0.23668191,-0.0025541848,-0.5908681,-2.4109101,N900_RS10930,XRE family transcriptional regulator_7,0.4640263666666666,-1.5717,2.7051,6h_SI3,6h,SI3,6h_SI2,6h,SI2,4.2768,0.5296963363473787,5
0.07319604,0.8739599,1.2768375,-1.7079504,N900_RS10935,N900_RS10935,1.2922906666666665,-0.55182,4.4046,3h_SI9,3h,SI9,3h_st,3h,st,4.9564200000000005,0.2252562566200565,4
0.7132265,-0.028749997,0.12425375,-1.9925004,N900_RS10940,AraC family transcriptional regulator_3,1.0575942833333334,-1.0202,4.7962,3h_SI9,3h,SI9,3h_SI1,3h,SI1,5.8164,0.3518307420013317,2
-0.021906033,-1.3041046,-0.7266318,-1.7244613,N900_RS10950,N900_RS10950,1.07201229,-1.2305,4.1432,3h_SI9,3h,SI9,12h_SI3,12h,SI3,5.3737,0.524586482330493,5
0.53318775,-0.30614874,-0.5238613,-2.0645468,N900_RS10955,primase,0.1947068166666666,-1.3159,2.75,6h_st,6h,st,3h_SI2,3h,SI2,4.0659,0.4317725771836496,5
1.2618831,0.019102052,-1.9580392,0.048352703,N900_RS10960,N900_RS10960,-0.4403680583333333,-1.7118,2.7622,24h_SI8,24h,SI8,3h_SI1,3h,SI1,4.474,0.5201673897062863,0
0.52235806,-0.44894964,0.56549597,-1.9779378,N900_RS10965,radC_1,1.139460383333333,-1.3263,4.0753,3h_SI9,3h,SI9,6h_ce,6h,ce,5.4016,0.2955123511949861,2
-0.3133281,-0.38136533,0.9903538,-1.3478291,N900_RS10970,N900_RS10970,1.1032199833333334,-0.88132,4.4139,3h_ce,3h,ce,3h_SI1,3h,SI1,5.29522,0.3778826006371319,1
1.9322594,0.8495801,-0.90053344,-0.23151743,N900_RS10975,N900_RS10975,0.1829769466666667,-1.8268,3.721,6h_SI3,6h,SI3,1h_st,1h,st,5.5478000000000005,0.612008125467191,2
