Model,Gene,Gene_display,Program1,Program2,Program3,Program4,Program5,Program6,Program7,Program8
PCA,N900_RS00610,cyaY,2.1653869101394783,2.8420752326138503,0.5820286451077464,-0.7246930849044906,0.4010780808111342,-0.5197544774712881,0.1880949851734568,0.8465121016577191
PCA,N900_RS00615,lipoprotein,0.28429938054616466,-1.2751737910455925,-0.11644677907666343,-3.0153674633684107,-1.744002779513425,-0.5030347209292441,-2.18098818908999,-2.6076135974456305
PCA,N900_RS00620,lysA,-3.0170244950077447,4.37236482517968,-1.3266363208044083,-0.232526250900992,0.7793612512903516,-0.1344250095326074,-0.7508368802867351,-0.8458281822400493
PCA,N900_RS00630,VC_0127,1.8058783853731901,-1.4634285690656115,-0.6035040350913901,1.4160884987699105,0.5391958641948609,-2.0234894946119124,0.2960823567889143,1.1528655638183043
PCA,N900_RS00635,xerC,-3.727383374737888,-0.23070422483929331,2.0277633416535057,-0.4815554061727716,0.4442777729226387,-1.0949417859952866,0.42696370777220694,0.5077884032310214
PCA,N900_RS00640,yigB,-0.5107000993103408,-1.3903009668631747,-0.5763257292358174,2.1508886559408564,-0.7747445839429132,2.2654238037487318,-1.765990957464666,1.6688211370841062
PCA,N900_RS00645,cdpA,1.6320158880601179,1.4334631787790424,1.882313144044679,0.564841588514934,-1.0164575579882382,1.7790073001075268,-0.09225705313301624,-0.26002123012871453
PCA,N900_RS00650,VC_0131,-1.7433508581143238,-0.67212093782099,-1.449253209144741,0.27269591081964784,0.415140930199034,4.870443670296415,-0.10867082804062023,0.19010967757531677
PCA,N900_RS00655,membrane protein_2,0.2918677213181953,-0.06122656062271503,-3.0080496139143347,-0.8291879532897983,0.7119173731201534,-2.9296768720119983,-0.06538804905047957,1.2161109269914183
PCA,N900_RS00660,VC_0133,0.39824440371458847,-0.6766514463449456,-0.6517106463654996,2.242196922391252,2.010480132424451,-0.02750727863682767,-0.7802986020371594,0.9398036308562436
PCA,N900_RS00665,yigL,0.6421424129469813,0.3132689499287196,1.164248620119703,1.397136706219423,1.1759887274051295,1.02439215384381,1.3520290752579702,-0.9911048766087949
