Model,Rank,Program,Time,Space,Value,Requested_rank
weighted_CPVAE,10,CPVAE2,12h,SI8,0.0024954483378678,2
weighted_CPVAE,10,CPVAE2,12h,SI9,0.0033156154677271,2
weighted_CPVAE,10,CPVAE2,12h,ce,0.0055121425539255,2
weighted_CPVAE,10,CPVAE2,12h,co,0.0047874734736979,2
weighted_CPVAE,10,CPVAE2,24h,st,-0.0055513735860586,2
weighted_CPVAE,10,CPVAE2,24h,SI1,-0.0048583098687231,2
weighted_CPVAE,10,CPVAE2,24h,SI2,0.0005453451303765,2
weighted_CPVAE,10,CPVAE2,24h,SI3,0.0211562290787696,2
weighted_CPVAE,10,CPVAE2,24h,SI4,0.0016019223257899,2
weighted_CPVAE,10,CPVAE2,24h,SI5,0.0019604025874286,2
weighted_CPVAE,10,CPVAE2,24h,SI6,0.0081528089940547,2
weighted_CPVAE,10,CPVAE2,24h,SI7,0.0092147262766957,2
weighted_CPVAE,10,CPVAE2,24h,SI8,0.0126481549814343,2
weighted_CPVAE,10,CPVAE2,24h,SI9,0.0168051645159721,2
weighted_CPVAE,10,CPVAE2,24h,ce,0.0279382411390543,2
weighted_CPVAE,10,CPVAE2,24h,co,0.0242652613669633,2
