Model,Rank,Program,Time,Space,Value
PCA,10,PC7,12h,SI1,0.7633554624524993
PCA,10,PC7,12h,SI2,0.783714802227073
PCA,10,PC7,12h,SI3,0.6874492118904921
PCA,10,PC7,12h,SI4,0.09358643903644233
PCA,10,PC7,12h,SI5,-0.35439191216587296
PCA,10,PC7,12h,SI6,-0.5607423836809897
PCA,10,PC7,12h,SI7,-0.5983107010433582
PCA,10,PC7,12h,SI8,-0.40856303604661914
PCA,10,PC7,12h,SI9,-0.5092457709442025
PCA,10,PC7,12h,ce,-0.3138670998338976
PCA,10,PC7,12h,co,-0.40081696474313055
PCA,10,PC7,24h,st,0.07209992226547686
PCA,10,PC7,24h,SI1,0.09280804137942618
PCA,10,PC7,24h,SI2,-0.08408954625477795
PCA,10,PC7,24h,SI3,-0.1562375722318087
PCA,10,PC7,24h,SI4,-0.3514219646271102
PCA,10,PC7,24h,SI5,-0.3795658597912611
PCA,10,PC7,24h,SI6,-0.424160929486875
PCA,10,PC7,24h,SI7,-0.46450717525386026
PCA,10,PC7,24h,SI8,-0.48994527586368536
PCA,10,PC7,24h,SI9,-0.3782222091375208
PCA,10,PC7,24h,ce,-0.4013782974697236
PCA,10,PC7,24h,co,-0.3651473670689227
CP,10,CP7,1h,st,-0.7316637763957734
CP,10,CP7,1h,SI1,0.0071853511322292635
CP,10,CP7,1h,SI2,0.10388596592875564
CP,10,CP7,1h,SI3,0.11219256929909271
CP,10,CP7,1h,SI4,0.1927371278874875
CP,10,CP7,1h,SI5,0.16380150825963727
CP,10,CP7,1h,SI6,0.05649933395531966
CP,10,CP7,1h,SI7,0.04845492262421246
CP,10,CP7,1h,SI8,0.06998350441781463
CP,10,CP7,1h,SI9,0.049249871731724425
CP,10,CP7,1h,ce,0.11630455665995201
CP,10,CP7,1h,co,0.01680267925392425
CP,10,CP7,3h,st,2.922954506256091
CP,10,CP7,3h,SI1,-0.028705062555428647
CP,10,CP7,3h,SI2,-0.41501843065682914
CP,10,CP7,3h,SI3,-0.44820283111001663
CP,10,CP7,3h,SI4,-0.769973688265323
CP,10,CP7,3h,SI5,-0.6543775599464225
CP,10,CP7,3h,SI6,-0.22571157424067792
CP,10,CP7,3h,SI7,-0.1935746158329975
CP,10,CP7,3h,SI8,-0.27958005603245006
CP,10,CP7,3h,SI9,-0.1967503915800115
CP,10,CP7,3h,ce,-0.464629982998414
CP,10,CP7,3h,co,-0.06712573264781532
CP,10,CP7,6h,st,-2.930932258745557
CP,10,CP7,6h,SI1,0.028783408586395498
CP,10,CP7,6h,SI2,0.41615115930904056
CP,10,CP7,6h,SI3,0.449426131453563
CP,10,CP7,6h,SI4,0.7720752124235795
CP,10,CP7,6h,SI5,0.6561635823414819
CP,10,CP7,6h,SI6,0.22632761909168256
CP,10,CP7,6h,SI7,0.19410294782381496
CP,10,CP7,6h,SI8,0.2803431265774223
CP,10,CP7,6h,SI9,0.19728739135981352
CP,10,CP7,6h,ce,0.4658981187137023
CP,10,CP7,6h,co,0.06730894195866576
CP,10,CP7,12h,st,-0.6761649031666117
CP,10,CP7,12h,SI1,0.00664032088136866
CP,10,CP7,12h,SI2,0.09600590648154543
CP,10,CP7,12h,SI3,0.10368242928443085
CP,10,CP7,12h,SI4,0.17811744358403186
CP,10,CP7,12h,SI5,0.15137667675242641
CP,10,CP7,12h,SI6,0.05221369145957554
CP,10,CP7,12h,SI7,0.04477947265004925
CP,10,CP7,12h,SI8,0.0646750474938575
CP,10,CP7,12h,SI9,0.04551412250377176
CP,10,CP7,12h,ce,0.1074825101759219
CP,10,CP7,12h,co,0.015528146065445912
CP,10,CP7,24h,st,0.024536413343747426
CP,10,CP7,24h,SI1,-0.00024096142393275277
CP,10,CP7,24h,SI2,-0.003483825607984732
CP,10,CP7,24h,SI3,-0.0037623883308533683
CP,10,CP7,24h,SI4,-0.006463457655140273
CP,10,CP7,24h,SI5,-0.005493098937856527
CP,10,CP7,24h,SI6,-0.001894710461686532
CP,10,CP7,24h,SI7,-0.0016249403734371393
CP,10,CP7,24h,SI8,-0.0023469033824501267
CP,10,CP7,24h,SI9,-0.0016515990662936324
CP,10,CP7,24h,ce,-0.0039002842125482598
CP,10,CP7,24h,co,-0.0005634794242344517
VAE,10,VAE7,1h,st,0.03819063678383827
VAE,10,VAE7,1h,SI1,0.10332220792770386
VAE,10,VAE7,1h,SI2,0.0364404171705246
VAE,10,VAE7,1h,SI3,0.03120863437652588
VAE,10,VAE7,1h,SI4,0.03844150900840759
VAE,10,VAE7,1h,SI5,0.0420931875705719
VAE,10,VAE7,1h,SI6,0.04100540280342102
VAE,10,VAE7,1h,SI7,0.04211476445198059
VAE,10,VAE7,1h,SI8,0.030786246061325073
VAE,10,VAE7,1h,SI9,0.04937770962715149
VAE,10,VAE7,1h,ce,0.10381519794464111
VAE,10,VAE7,1h,co,0.09219850599765778
VAE,10,VAE7,3h,st,0.1492014229297638
VAE,10,VAE7,3h,SI1,-0.08866876363754272
VAE,10,VAE7,3h,SI2,0.008063435554504395
VAE,10,VAE7,3h,SI3,0.08141672611236572
VAE,10,VAE7,3h,SI4,0.011997878551483154
VAE,10,VAE7,3h,SI5,0.06128418445587158
VAE,10,VAE7,3h,SI6,0.014637455344200134
VAE,10,VAE7,3h,SI7,0.04535272717475891
VAE,10,VAE7,3h,SI8,-0.0028913766145706177
VAE,10,VAE7,3h,SI9,-0.0016287267208099365
VAE,10,VAE7,3h,ce,0.018125832080841064
VAE,10,VAE7,3h,co,0.00438767671585083
VAE,10,VAE7,6h,st,-0.07740932703018188
VAE,10,VAE7,6h,SI1,-0.05792534351348877
VAE,10,VAE7,6h,SI2,0.008938431739807129
VAE,10,VAE7,6h,SI3,0.061420321464538574
VAE,10,VAE7,6h,SI4,0.007339000701904297
VAE,10,VAE7,6h,SI5,0.01289328932762146
VAE,10,VAE7,6h,SI6,-0.013147622346878052
VAE,10,VAE7,6h,SI7,-0.011789590120315552
VAE,10,VAE7,6h,SI8,-0.007556319236755371
VAE,10,VAE7,6h,SI9,-0.004894673824310303
VAE,10,VAE7,6h,ce,-0.013492882251739502
VAE,10,VAE7,6h,co,-0.024013489484786987
VAE,10,VAE7,12h,st,-0.0020020008087158203
VAE,10,VAE7,12h,SI1,0.01693713665008545
VAE,10,VAE7,12h,SI2,-0.03302222490310669
VAE,10,VAE7,12h,SI3,0.023122727870941162
VAE,10,VAE7,12h,SI4,-0.007709577679634094
VAE,10,VAE7,12h,SI5,-0.022949635982513428
VAE,10,VAE7,12h,SI6,-0.027878284454345703
VAE,10,VAE7,12h,SI7,0.0017118453979492188
VAE,10,VAE7,12h,SI8,-0.0008883476257324219
VAE,10,VAE7,12h,SI9,-0.01468425989151001
VAE,10,VAE7,12h,ce,-0.019543543457984924
VAE,10,VAE7,12h,co,0.012326687574386597
VAE,10,VAE7,24h,st,-0.054558880627155304
VAE,10,VAE7,24h,SI1,-0.06797944009304047
VAE,10,VAE7,24h,SI2,-0.05380918085575104
VAE,10,VAE7,24h,SI3,-0.06198316812515259
VAE,10,VAE7,24h,SI4,-0.056930094957351685
VAE,10,VAE7,24h,SI5,-0.054237037897109985
VAE,10,VAE7,24h,SI6,-0.056133002042770386
VAE,10,VAE7,24h,SI7,-0.06974774599075317
VAE,10,VAE7,24h,SI8,-0.05016416311264038
VAE,10,VAE7,24h,SI9,-0.060821592807769775
VAE,10,VAE7,24h,ce,-0.03842568397521973
VAE,10,VAE7,24h,co,-0.039839327335357666
weighted_CPVAE,10,CPVAE7,1h,st,-0.009431112557649612
weighted_CPVAE,10,CPVAE7,1h,SI1,0.005028196144849062
weighted_CPVAE,10,CPVAE7,1h,SI2,0.008401812054216862
weighted_CPVAE,10,CPVAE7,1h,SI3,0.0030048538465052843
weighted_CPVAE,10,CPVAE7,1h,SI4,0.0052194553427398205
weighted_CPVAE,10,CPVAE7,1h,SI5,0.0018123374320566654
weighted_CPVAE,10,CPVAE7,1h,SI6,0.00015319713565986603
weighted_CPVAE,10,CPVAE7,1h,SI7,-8.637233008812473e-07
weighted_CPVAE,10,CPVAE7,1h,SI8,-2.8581222068169154e-05
weighted_CPVAE,10,CPVAE7,1h,SI9,0.0005022331024520099
weighted_CPVAE,10,CPVAE7,1h,ce,9.458445856580511e-05
weighted_CPVAE,10,CPVAE7,1h,co,0.0003463359025772661
weighted_CPVAE,10,CPVAE7,3h,st,-0.18159353733062744
weighted_CPVAE,10,CPVAE7,3h,SI1,0.09681656211614609
weighted_CPVAE,10,CPVAE7,3h,SI2,0.1617746204137802
weighted_CPVAE,10,CPVAE7,3h,SI3,0.05785765126347542
weighted_CPVAE,10,CPVAE7,3h,SI4,0.10049920529127121
weighted_CPVAE,10,CPVAE7,3h,SI5,0.03489606827497482
weighted_CPVAE,10,CPVAE7,3h,SI6,0.0029497698415070772
weighted_CPVAE,10,CPVAE7,3h,SI7,-1.663076000113506e-05
weighted_CPVAE,10,CPVAE7,3h,SI8,-0.0005503237480297685
weighted_CPVAE,10,CPVAE7,3h,SI9,0.009670363739132881
weighted_CPVAE,10,CPVAE7,3h,ce,0.0018211982678622007
weighted_CPVAE,10,CPVAE7,3h,co,0.0066686044447124004
weighted_CPVAE,10,CPVAE7,6h,st,0.1793988049030304
weighted_CPVAE,10,CPVAE7,6h,SI1,-0.0956464409828186
weighted_CPVAE,10,CPVAE7,6h,SI2,-0.15981942415237427
weighted_CPVAE,10,CPVAE7,6h,SI3,-0.05715838447213173
weighted_CPVAE,10,CPVAE7,6h,SI4,-0.0992845743894577
weighted_CPVAE,10,CPVAE7,6h,SI5,-0.034474316984415054
weighted_CPVAE,10,CPVAE7,6h,SI6,-0.0029141190461814404
weighted_CPVAE,10,CPVAE7,6h,SI7,1.642976167204324e-05
weighted_CPVAE,10,CPVAE7,6h,SI8,0.0005436725914478302
weighted_CPVAE,10,CPVAE7,6h,SI9,-0.009553487412631512
weighted_CPVAE,10,CPVAE7,6h,ce,-0.0017991873901337385
weighted_CPVAE,10,CPVAE7,6h,co,-0.006588007789105177
weighted_CPVAE,10,CPVAE7,12h,st,0.06823266297578812
weighted_CPVAE,10,CPVAE7,12h,SI1,-0.03637823089957237
weighted_CPVAE,10,CPVAE7,12h,SI2,-0.060785822570323944
weighted_CPVAE,10,CPVAE7,12h,SI3,-0.0217396579682827
weighted_CPVAE,10,CPVAE7,12h,SI4,-0.03776196017861366
weighted_CPVAE,10,CPVAE7,12h,SI5,-0.013111984357237816
weighted_CPVAE,10,CPVAE7,12h,SI6,-0.0011083579156547785
weighted_CPVAE,10,CPVAE7,12h,SI7,6.248906174732838e-06
weighted_CPVAE,10,CPVAE7,12h,SI8,0.0002067807799903676
weighted_CPVAE,10,CPVAE7,12h,SI9,-0.0036335797049105167
weighted_CPVAE,10,CPVAE7,12h,ce,-0.0006843041046522558
weighted_CPVAE,10,CPVAE7,12h,co,-0.0025056872982531786
weighted_CPVAE,10,CPVAE7,24h,st,0.0029384454246610403
weighted_CPVAE,10,CPVAE7,24h,SI1,-0.0015666316030547023
weighted_CPVAE,10,CPVAE7,24h,SI2,-0.002617746591567993
weighted_CPVAE,10,CPVAE7,24h,SI3,-0.0009362202254123986
weighted_CPVAE,10,CPVAE7,24h,SI4,-0.00162622204516083
weighted_CPVAE,10,CPVAE7,24h,SI5,-0.0005646687350235879
weighted_CPVAE,10,CPVAE7,24h,SI6,-4.77315261377953e-05
weighted_CPVAE,10,CPVAE7,24h,SI7,2.69109676764856e-07
weighted_CPVAE,10,CPVAE7,24h,SI8,8.90503179107327e-06
weighted_CPVAE,10,CPVAE7,24h,SI9,-0.00015648042608518153
weighted_CPVAE,10,CPVAE7,24h,ce,-2.9469614673871547e-05
weighted_CPVAE,10,CPVAE7,24h,co,-0.0001079076319001615
PCA,10,PC8,1h,st,0.04574058902406622
PCA,10,PC8,1h,SI1,0.8674030366898424
PCA,10,PC8,1h,SI2,0.04000213199151747
PCA,10,PC8,1h,SI3,-0.43328459661451757
PCA,10,PC8,1h,SI4,-0.5092211067501076
PCA,10,PC8,1h,SI5,-0.5647279580106193
PCA,10,PC8,1h,SI6,-0.6010112879284798
PCA,10,PC8,1h,SI7,-0.5471278266356329
PCA,10,PC8,1h,SI8,-0.5185991098139433
PCA,10,PC8,1h,SI9,-0.3485566248396561
PCA,10,PC8,1h,ce,0.32745028793821895
PCA,10,PC8,1h,co,0.36622869833301586
PCA,10,PC8,3h,st,-0.06289681584607124
PCA,10,PC8,3h,SI1,0.9307073727692162
PCA,10,PC8,3h,SI2,0.4649953255734224
PCA,10,PC8,3h,SI3,0.9976554034085803
PCA,10,PC8,3h,SI4,1.6009808603446847
PCA,10,PC8,3h,SI5,1.322834110052024
PCA,10,PC8,3h,SI6,0.20857714956748039
PCA,10,PC8,3h,SI7,0.3616911360147604
PCA,10,PC8,3h,SI8,0.12665703493732508
PCA,10,PC8,3h,SI9,-0.13808204989273415
PCA,10,PC8,3h,ce,-0.5590875927880979
PCA,10,PC8,3h,co,-0.6179698852039682
PCA,10,PC8,6h,st,0.5295009736667197
PCA,10,PC8,6h,SI1,0.5369820396360553
PCA,10,PC8,6h,SI2,0.4000328151541386
PCA,10,PC8,6h,SI3,0.60768030335577
PCA,10,PC8,6h,SI4,0.7613034531713687
PCA,10,PC8,6h,SI5,0.45266730260287297
PCA,10,PC8,6h,SI6,-0.4651474263857262
PCA,10,PC8,6h,SI7,-0.5302800588173623
PCA,10,PC8,6h,SI8,-0.4524590247774644
PCA,10,PC8,6h,SI9,-0.5601409016758037
PCA,10,PC8,6h,ce,-0.20956369073203535
PCA,10,PC8,6h,co,-0.3472467886303827
PCA,10,PC8,12h,st,0.1177568182749489
PCA,10,PC8,12h,SI1,0.9319432209292644
PCA,10,PC8,12h,SI2,1.0391319757067157
PCA,10,PC8,12h,SI3,0.8586163062590503
PCA,10,PC8,12h,SI4,0.24743575797356326
PCA,10,PC8,12h,SI5,-0.3513799408634045
PCA,10,PC8,12h,SI6,-0.5928567455473862
PCA,10,PC8,12h,SI7,-0.6595562324386407
PCA,10,PC8,12h,SI8,-0.45279104288654476
PCA,10,PC8,12h,SI9,-0.5340084997558953
PCA,10,PC8,12h,ce,-0.36877974140795855
PCA,10,PC8,12h,co,-0.456544744122527
PCA,10,PC8,24h,st,0.10752795998931652
PCA,10,PC8,24h,SI1,0.16207034209130544
PCA,10,PC8,24h,SI2,-0.06986224910323419
PCA,10,PC8,24h,SI3,-0.1451888227657936
PCA,10,PC8,24h,SI4,-0.35399702523121873
PCA,10,PC8,24h,SI5,-0.39923118931307805
PCA,10,PC8,24h,SI6,-0.4482703039577156
PCA,10,PC8,24h,SI7,-0.4912356995130794
PCA,10,PC8,24h,SI8,-0.5079112379554104
PCA,10,PC8,24h,SI9,-0.3687889325929054
PCA,10,PC8,24h,ce,-0.3957244869423542
PCA,10,PC8,24h,co,-0.3520427657154934
CP,10,CP8,1h,st,0.01691452679352446
CP,10,CP8,1h,SI1,-0.012439913811858393
CP,10,CP8,1h,SI2,0.02083790267241257
CP,10,CP8,1h,SI3,-0.007268843443285664
CP,10,CP8,1h,SI4,-0.007182570114579222
CP,10,CP8,1h,SI5,0.0010595228596855396
CP,10,CP8,1h,SI6,-0.0019527284397138859
CP,10,CP8,1h,SI7,-0.0009677353149069762
CP,10,CP8,1h,SI8,-0.0014183317746683812
CP,10,CP8,1h,SI9,-0.0017591328806972084
CP,10,CP8,1h,ce,-0.0011608987194034774
CP,10,CP8,1h,co,-0.00024402035804515343
CP,10,CP8,3h,st,0.83048122189465
CP,10,CP8,3h,SI1,-0.6107835559840459
CP,10,CP8,3h,SI2,1.02311386445243
CP,10,CP8,3h,SI3,-0.3568907400266056
CP,10,CP8,3h,SI4,-0.35265483202186765
CP,10,CP8,3h,SI5,0.05202119159927228
CP,10,CP8,3h,SI6,-0.09587642151850638
CP,10,CP8,3h,SI7,-0.04751454277173345
CP,10,CP8,3h,SI8,-0.06963824171123426
CP,10,CP8,3h,SI9,-0.08637113187202923
CP,10,CP8,3h,ce,-0.05699861419447046
CP,10,CP8,3h,co,-0.011981081563221323
CP,10,CP8,6h,st,0.10047822181057829
CP,10,CP8,6h,SI1,-0.07389745125893264
CP,10,CP8,6h,SI2,0.12378445062899918
CP,10,CP8,6h,SI3,-0.043179479551295225
CP,10,CP8,6h,SI4,-0.04266698571898645
CP,10,CP8,6h,SI5,0.006293937407082444
CP,10,CP8,6h,SI6,-0.011599891838328687
CP,10,CP8,6h,SI7,-0.005748687197230894
CP,10,CP8,6h,SI8,-0.0084253882119055
CP,10,CP8,6h,SI9,-0.010449866315423271
CP,10,CP8,6h,ce,-0.0068961455707111565
CP,10,CP8,6h,co,-0.0014495665152952659
CP,10,CP8,12h,st,-0.007824292125193666
CP,10,CP8,12h,SI1,0.0057544335034826165
CP,10,CP8,12h,SI2,-0.009639160455125974
CP,10,CP8,12h,SI3,0.003362408845770314
CP,10,CP8,12h,SI4,0.0033225006807561745
CP,10,CP8,12h,SI5,-0.0004901122253490402
CP,10,CP8,12h,SI6,0.0009032896953016954
CP,10,CP8,12h,SI7,0.0004476533039397391
CP,10,CP8,12h,SI8,0.0006560894236602767
CP,10,CP8,12h,SI9,0.0008137366013028398
CP,10,CP8,12h,ce,0.0005370064926589282
CP,10,CP8,12h,co,0.00011287850905593067
CP,10,CP8,24h,st,-0.0034835454830863008
CP,10,CP8,24h,SI1,0.002561999286073585
CP,10,CP8,24h,SI2,-0.004291564441475534
CP,10,CP8,24h,SI3,0.0014970177441684768
CP,10,CP8,24h,SI4,0.0014792497588033053
CP,10,CP8,24h,SI5,-0.00021820865089156738
CP,10,CP8,24h,SI6,0.0004021642709191071
CP,10,CP8,24h,SI7,0.00019930501315342167
CP,10,CP8,24h,SI8,0.0002921053191423218
CP,10,CP8,24h,SI9,0.0003622932805337124
CP,10,CP8,24h,ce,0.00023908700134885662
CP,10,CP8,24h,co,5.02559738398789e-05
VAE,10,VAE8,1h,st,0.010363399982452393
VAE,10,VAE8,1h,SI1,0.04492372274398804
VAE,10,VAE8,1h,SI2,0.01879967749118805
VAE,10,VAE8,1h,SI3,0.010215044021606445
VAE,10,VAE8,1h,SI4,0.018717795610427856
VAE,10,VAE8,1h,SI5,0.022826582193374634
VAE,10,VAE8,1h,SI6,0.0073882341384887695
VAE,10,VAE8,1h,SI7,0.019510269165039062
VAE,10,VAE8,1h,SI8,0.0051757097244262695
VAE,10,VAE8,1h,SI9,0.01350143551826477
VAE,10,VAE8,1h,ce,0.05605947971343994
VAE,10,VAE8,1h,co,0.03875155746936798
VAE,10,VAE8,3h,st,0.010431960225105286
VAE,10,VAE8,3h,SI1,-0.0059928297996521
VAE,10,VAE8,3h,SI2,-0.006787657737731934
VAE,10,VAE8,3h,SI3,0.06470370292663574
VAE,10,VAE8,3h,SI4,0.018083691596984863
VAE,10,VAE8,3h,SI5,0.025543928146362305
VAE,10,VAE8,3h,SI6,-0.009697392582893372
VAE,10,VAE8,3h,SI7,-0.012852951884269714
VAE,10,VAE8,3h,SI8,0.005606353282928467
VAE,10,VAE8,3h,SI9,0.021595120429992676
VAE,10,VAE8,3h,ce,0.004084229469299316
VAE,10,VAE8,3h,co,0.01137879490852356
VAE,10,VAE8,6h,st,0.006975293159484863
VAE,10,VAE8,6h,SI1,-0.004201829433441162
VAE,10,VAE8,6h,SI2,0.0190049409866333
VAE,10,VAE8,6h,SI3,0.037477076053619385
VAE,10,VAE8,6h,SI4,0.013128697872161865
VAE,10,VAE8,6h,SI5,-0.013493821024894714
VAE,10,VAE8,6h,SI6,-0.0367124080657959
VAE,10,VAE8,6h,SI7,-0.026404201984405518
VAE,10,VAE8,6h,SI8,-0.02782994508743286
VAE,10,VAE8,6h,SI9,-0.013062357902526855
VAE,10,VAE8,6h,ce,-0.016805216670036316
VAE,10,VAE8,6h,co,-0.002900838851928711
VAE,10,VAE8,12h,st,0.012633740901947021
VAE,10,VAE8,12h,SI1,0.008104681968688965
VAE,10,VAE8,12h,SI2,0.004288315773010254
VAE,10,VAE8,12h,SI3,0.013599872589111328
VAE,10,VAE8,12h,SI4,-0.003222748637199402
VAE,10,VAE8,12h,SI5,-0.02529841661453247
VAE,10,VAE8,12h,SI6,-0.032530784606933594
VAE,10,VAE8,12h,SI7,-0.018395304679870605
VAE,10,VAE8,12h,SI8,-0.014476180076599121
VAE,10,VAE8,12h,SI9,-0.021877944469451904
VAE,10,VAE8,12h,ce,-0.02666449546813965
VAE,10,VAE8,12h,co,-0.0031584501266479492
VAE,10,VAE8,24h,st,-0.003291286528110504
VAE,10,VAE8,24h,SI1,-0.013418897986412048
VAE,10,VAE8,24h,SI2,-0.02285274863243103
VAE,10,VAE8,24h,SI3,-0.013035953044891357
VAE,10,VAE8,24h,SI4,-0.0214979350566864
VAE,10,VAE8,24h,SI5,-0.029367834329605103
VAE,10,VAE8,24h,SI6,-0.023924797773361206
VAE,10,VAE8,24h,SI7,-0.02285057306289673
VAE,10,VAE8,24h,SI8,-0.02324172854423523
VAE,10,VAE8,24h,SI9,-0.026238292455673218
VAE,10,VAE8,24h,ce,-0.009433120489120483
VAE,10,VAE8,24h,co,-0.023096948862075806
weighted_CPVAE,10,CPVAE8,1h,st,0.040274422615766525
weighted_CPVAE,10,CPVAE8,1h,SI1,0.011916065588593483
weighted_CPVAE,10,CPVAE8,1h,SI2,-0.019784172996878624
weighted_CPVAE,10,CPVAE8,1h,SI3,-0.01237049326300621
weighted_CPVAE,10,CPVAE8,1h,SI4,-0.04906188324093819
weighted_CPVAE,10,CPVAE8,1h,SI5,-0.06298889219760895
weighted_CPVAE,10,CPVAE8,1h,SI6,-0.07733148336410522
weighted_CPVAE,10,CPVAE8,1h,SI7,-0.08155572414398193
weighted_CPVAE,10,CPVAE8,1h,SI8,-0.07842838764190674
weighted_CPVAE,10,CPVAE8,1h,SI9,-0.07196511328220367
weighted_CPVAE,10,CPVAE8,1h,ce,-0.031561002135276794
weighted_CPVAE,10,CPVAE8,1h,co,-0.003794981399551034
weighted_CPVAE,10,CPVAE8,3h,st,0.0014033721527084708
weighted_CPVAE,10,CPVAE8,3h,SI1,0.00041521823732182384
weighted_CPVAE,10,CPVAE8,3h,SI2,-0.0006893844110891223
weighted_CPVAE,10,CPVAE8,3h,SI3,-0.00043105287477374077
weighted_CPVAE,10,CPVAE8,3h,SI4,-0.0017095733201131225
weighted_CPVAE,10,CPVAE8,3h,SI5,-0.0021948632784187794
weighted_CPVAE,10,CPVAE8,3h,SI6,-0.002694634487852454
weighted_CPVAE,10,CPVAE8,3h,SI7,-0.0028418293222784996
weighted_CPVAE,10,CPVAE8,3h,SI8,-0.0027328564319759607
weighted_CPVAE,10,CPVAE8,3h,SI9,-0.0025076421443372965
weighted_CPVAE,10,CPVAE8,3h,ce,-0.0010997508652508259
weighted_CPVAE,10,CPVAE8,3h,co,-0.00013223706628195941
weighted_CPVAE,10,CPVAE8,6h,st,0.01447919849306345
weighted_CPVAE,10,CPVAE8,6h,SI1,0.004283986520022154
weighted_CPVAE,10,CPVAE8,6h,SI2,-0.007112677209079266
weighted_CPVAE,10,CPVAE8,6h,SI3,-0.004447359126061201
weighted_CPVAE,10,CPVAE8,6h,SI4,-0.01763840764760971
weighted_CPVAE,10,CPVAE8,6h,SI5,-0.022645356133580208
weighted_CPVAE,10,CPVAE8,6h,SI6,-0.02780171111226082
weighted_CPVAE,10,CPVAE8,6h,SI7,-0.029320383444428444
weighted_CPVAE,10,CPVAE8,6h,SI8,-0.0281960628926754
weighted_CPVAE,10,CPVAE8,6h,SI9,-0.025872429832816124
weighted_CPVAE,10,CPVAE8,6h,ce,-0.011346605606377125
weighted_CPVAE,10,CPVAE8,6h,co,-0.0013643470592796803
weighted_CPVAE,10,CPVAE8,12h,st,0.0032366965897381306
weighted_CPVAE,10,CPVAE8,12h,SI1,0.0009576472220942378
weighted_CPVAE,10,CPVAE8,12h,SI2,-0.001589976018294692
weighted_CPVAE,10,CPVAE8,12h,SI3,-0.0009941677562892437
weighted_CPVAE,10,CPVAE8,12h,SI4,-0.003942910116165876
weighted_CPVAE,10,CPVAE8,12h,SI5,-0.005062168464064598
weighted_CPVAE,10,CPVAE8,12h,SI6,-0.006214826367795467
weighted_CPVAE,10,CPVAE8,12h,SI7,-0.006554312072694302
weighted_CPVAE,10,CPVAE8,12h,SI8,-0.006302979774773121
weighted_CPVAE,10,CPVAE8,12h,SI9,-0.005783552769571543
weighted_CPVAE,10,CPVAE8,12h,ce,-0.002536433283239603
weighted_CPVAE,10,CPVAE8,12h,co,-0.00030498768319375813
weighted_CPVAE,10,CPVAE8,24h,st,0.013111896812915802
weighted_CPVAE,10,CPVAE8,24h,SI1,0.0038794404827058315
weighted_CPVAE,10,CPVAE8,24h,SI2,-0.006441012024879456
weighted_CPVAE,10,CPVAE8,24h,SI3,-0.004027385730296373
weighted_CPVAE,10,CPVAE8,24h,SI4,-0.01597277633845806
weighted_CPVAE,10,CPVAE8,24h,SI5,-0.020506905391812325
weighted_CPVAE,10,CPVAE8,24h,SI6,-0.025176336988806725
weighted_CPVAE,10,CPVAE8,24h,SI7,-0.02655159682035446
weighted_CPVAE,10,CPVAE8,24h,SI8,-0.025533447042107582
weighted_CPVAE,10,CPVAE8,24h,SI9,-0.02342924103140831
weighted_CPVAE,10,CPVAE8,24h,ce,-0.010275120846927166
weighted_CPVAE,10,CPVAE8,24h,co,-0.0012355088256299496
PCA,10,PC9,1h,st,-0.023185038073536668
PCA,10,PC9,1h,SI1,0.7576363991469013
PCA,10,PC9,1h,SI2,0.05690354514365959
PCA,10,PC9,1h,SI3,-0.418039410945708
PCA,10,PC9,1h,SI4,-0.5131510249015345
PCA,10,PC9,1h,SI5,-0.5546928051941951
PCA,10,PC9,1h,SI6,-0.5891371530215699
PCA,10,PC9,1h,SI7,-0.537696941233216
PCA,10,PC9,1h,SI8,-0.5078786211078725
PCA,10,PC9,1h,SI9,-0.3529591726485476
PCA,10,PC9,1h,ce,0.33892518187855813
PCA,10,PC9,1h,co,0.35852064850298937
PCA,10,PC9,3h,st,-0.15440159659108255
PCA,10,PC9,3h,SI1,1.0812726859882413
PCA,10,PC9,3h,SI2,0.6576973146663583
PCA,10,PC9,3h,SI3,1.7156287968126345
PCA,10,PC9,3h,SI4,0.6208753060649878
PCA,10,PC9,3h,SI5,0.9954614294167722
PCA,10,PC9,3h,SI6,0.17980914601692366
PCA,10,PC9,3h,SI7,0.3882202129036374
PCA,10,PC9,3h,SI8,0.1872712366469622
PCA,10,PC9,3h,SI9,-0.05094657906455301
PCA,10,PC9,3h,ce,-0.5111579479354423
PCA,10,PC9,3h,co,-0.5802054176744668
PCA,10,PC9,6h,st,0.16558020968641923
PCA,10,PC9,6h,SI1,0.8226126742988301
PCA,10,PC9,6h,SI2,0.7981262271622098
PCA,10,PC9,6h,SI3,1.22524485057977
PCA,10,PC9,6h,SI4,0.9998728244682715
PCA,10,PC9,6h,SI5,0.47873438882938657
PCA,10,PC9,6h,SI6,-0.46410235034530867
PCA,10,PC9,6h,SI7,-0.5049400343717206
PCA,10,PC9,6h,SI8,-0.42269648036724977
PCA,10,PC9,6h,SI9,-0.5165095632994726
PCA,10,PC9,6h,ce,-0.17972040059379968
PCA,10,PC9,6h,co,-0.31510361195860864
PCA,10,PC9,12h,st,0.16360509617697358
PCA,10,PC9,12h,SI1,0.4177407581597274
PCA,10,PC9,12h,SI2,0.5721339034403479
PCA,10,PC9,12h,SI3,0.5309525308264447
PCA,10,PC9,12h,SI4,-0.03328333213285417
PCA,10,PC9,12h,SI5,-0.4189394158569214
PCA,10,PC9,12h,SI6,-0.6041662825383435
PCA,10,PC9,12h,SI7,-0.6428347104813641
PCA,10,PC9,12h,SI8,-0.4700624912987594
PCA,10,PC9,12h,SI9,-0.5583248812010364
