TensorComp1,TensorComp2,TensorComp3,TensorComp4,TensorComp5,Gene,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
5.523329374549524,2.9284413242845035,-1.8340785097450107,-1.3365897720691875,-1.6298693036718377,N900_RS16390,hpxW,0.8557798833333334,-0.81315,4.2742,12h_st,12h,st,1h_SI1,1h,SI1,5.087350000000001
1.8061203718553935,0.7218215992556785,-1.444207910343461,-1.339917798737771,-0.5299200377806855,N900_RS16395,Solitary outer membrane autotransporter beta-barrel domain,0.6571251446666666,-0.50736,4.7118,3h_st,3h,st,6h_st,6h,st,5.2191600000000005
4.749487171744132,2.1382381731543765,-3.0070841451944768,-0.7270374800884842,-2.115398984631747,N900_RS16400,N900_RS16400,0.08820191666666664,-1.8666,4.4851,1h_SI1,1h,SI1,12h_SI1,12h,SI1,6.3517
3.915054150182054,2.3002203882534733,-2.700502057497663,-0.39861243311975336,-1.833282605322228,N900_RS16405,N900_RS16405,1.0443953,-0.2683,5.368,3h_SI9,3h,SI9,6h_SI2,6h,SI2,5.6363
2.8261899708168943,2.953560310110041,-2.2727090586652943,-0.03895484482792378,-1.5780501278263812,N900_RS16410,transcriptional regulator_4,0.5308673333333334,-1.4586,4.77,1h_ce,1h,ce,3h_SI5,3h,SI5,6.228599999999999
3.263542775487514,3.119218979620106,-2.624877124249505,-0.9937570201221273,-1.6373133798853217,N900_RS16415,pntA,0.38819996666666673,-1.0715,4.5501,12h_st,12h,st,6h_ce,6h,ce,5.621599999999999
6.078066249343842,4.047875838806653,-2.4778019992964113,-0.8216426640961961,-2.2238024524659394,N900_RS16420,pntB,1.030544705,-0.22161,3.5925,1h_SI7,1h,SI7,6h_SI2,6h,SI2,3.81411
3.702441201514998,0.6642473128005445,-0.8941837297053218,0.20207074591422497,-0.49204298262249774,N900_RS16425,vxrA_BLAST,0.16898825,-1.5679,4.1622,12h_ce,12h,ce,12h_SI2,12h,SI2,5.7301
-1.2592034548422213,0.59467681542784,0.6370078052326464,-2.84625778791145,0.4106079311284145,N900_RS16430,vxrB,-0.39432785333333337,-1.9981,3.8539,12h_SI4,12h,SI4,3h_SI4,3h,SI4,5.852
3.9813018990419167,2.363720363584177,-2.895691523208099,-1.9871806107207095,-1.850622730369747,N900_RS16435,N900_RS16435,0.2824604333333333,-1.5569,3.2511,3h_SI5,3h,SI5,6h_SI4,6h,SI4,4.808
