Gene,Gene_label,Model,Time,Space,Raw_fitness
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,3h,SI8,1.6601672926075386
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,3h,SI9,0.5245012776309423
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,3h,ce,0.1766952109681877
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,3h,co,0.0442733998832456
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,st,0.8128756578550186
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,SI1,1.9891149060215931
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,SI2,1.6575984387063118
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,SI3,-0.1481267684466752
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,SI4,0.1394060668933917
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,SI5,1.0754089434331393
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,SI6,0.3169639288201057
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,SI7,0.0223537785882086
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,SI8,0.4023000421223034
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,SI9,0.2561583303754472
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,ce,-0.1140490997282478
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,6h,co,0.6704986066445037
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,st,0.5884265448826493
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,SI1,0.1509025129301784
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,SI2,0.4042263987361643
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,SI3,0.7776138187959055
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,SI4,-0.4915340386550618
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,SI5,0.0353563087938777
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,SI6,0.2498296052663789
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,SI7,0.1000206159960093
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,SI8,-0.1627884284741737
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,SI9,0.0040715635974496
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,ce,0.1084500824910897
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,12h,co,-0.0282424969848393
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,st,1.2850201845657274
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,SI1,0.6736995454781728
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,SI2,0.9411703449274582
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,SI3,0.4893774133609742
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,SI4,0.2877548431189541
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,SI5,0.3026378410761551
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,SI6,0.488577524548504
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,SI7,0.3289376935257787
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,SI8,0.4072883583520726
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,SI9,0.4958879555704952
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,ce,0.3355724212494724
N900_RS02595,Ga0059260_01848_BLAST,CPVAE,24h,co,0.4749095082786703
N900_RS09560,N900_RS09560,Observed,1h,st,-0.2208399999999999
N900_RS09560,N900_RS09560,Observed,1h,SI1,-1.1866
N900_RS09560,N900_RS09560,Observed,1h,SI2,0.095644
N900_RS09560,N900_RS09560,Observed,1h,SI3,1.0921
N900_RS09560,N900_RS09560,Observed,1h,SI4,-0.28927
N900_RS09560,N900_RS09560,Observed,1h,SI5,0.0059339999999999
N900_RS09560,N900_RS09560,Observed,1h,SI6,-0.21548
N900_RS09560,N900_RS09560,Observed,1h,SI7,-0.40961
N900_RS09560,N900_RS09560,Observed,1h,SI8,0.40123
N900_RS09560,N900_RS09560,Observed,1h,SI9,0.81191
N900_RS09560,N900_RS09560,Observed,1h,ce,-0.057739
N900_RS09560,N900_RS09560,Observed,1h,co,2.7998
N900_RS09560,N900_RS09560,Observed,3h,st,-0.47964
N900_RS09560,N900_RS09560,Observed,3h,SI1,-0.1625399999999999
N900_RS09560,N900_RS09560,Observed,3h,SI2,-0.4895399999999999
N900_RS09560,N900_RS09560,Observed,3h,SI3,-0.1535999999999999
N900_RS09560,N900_RS09560,Observed,3h,SI4,-0.1759
N900_RS09560,N900_RS09560,Observed,3h,SI5,-0.70936
N900_RS09560,N900_RS09560,Observed,3h,SI6,-0.76382
N900_RS09560,N900_RS09560,Observed,3h,SI7,1.5996
N900_RS09560,N900_RS09560,Observed,3h,SI8,2.5507
N900_RS09560,N900_RS09560,Observed,3h,SI9,1.4409
N900_RS09560,N900_RS09560,Observed,3h,ce,0.4613
N900_RS09560,N900_RS09560,Observed,3h,co,0.29356
N900_RS09560,N900_RS09560,Observed,6h,st,-0.1906399999999999
N900_RS09560,N900_RS09560,Observed,6h,SI1,1.4834
N900_RS09560,N900_RS09560,Observed,6h,SI2,-0.39987
N900_RS09560,N900_RS09560,Observed,6h,SI3,2.3444
N900_RS09560,N900_RS09560,Observed,6h,SI4,-0.71752
N900_RS09560,N900_RS09560,Observed,6h,SI5,-0.71993
N900_RS09560,N900_RS09560,Observed,6h,SI6,0.4001
N900_RS09560,N900_RS09560,Observed,6h,SI7,-1.4121
N900_RS09560,N900_RS09560,Observed,6h,SI8,0.3831
N900_RS09560,N900_RS09560,Observed,6h,SI9,0.84903
N900_RS09560,N900_RS09560,Observed,6h,ce,0.28239
N900_RS09560,N900_RS09560,Observed,6h,co,-0.33532
N900_RS09560,N900_RS09560,Observed,12h,st,-0.38672
N900_RS09560,N900_RS09560,Observed,12h,SI1,-0.4063699999999999
N900_RS09560,N900_RS09560,Observed,12h,SI2,1.039
N900_RS09560,N900_RS09560,Observed,12h,SI3,2.2634
N900_RS09560,N900_RS09560,Observed,12h,SI4,-0.39353
N900_RS09560,N900_RS09560,Observed,12h,SI5,0.038544
N900_RS09560,N900_RS09560,Observed,12h,SI6,-0.8577199999999999
N900_RS09560,N900_RS09560,Observed,12h,SI7,-0.4160599999999999
N900_RS09560,N900_RS09560,Observed,12h,SI8,-0.31061
N900_RS09560,N900_RS09560,Observed,12h,SI9,-0.1756399999999999
N900_RS09560,N900_RS09560,Observed,12h,ce,0.6543
N900_RS09560,N900_RS09560,Observed,12h,co,0.16539
N900_RS09560,N900_RS09560,Observed,24h,st,-1.1853
N900_RS09560,N900_RS09560,Observed,24h,SI1,0.14673
N900_RS09560,N900_RS09560,Observed,24h,SI2,0.35747
N900_RS09560,N900_RS09560,Observed,24h,SI3,-0.79237
N900_RS09560,N900_RS09560,Observed,24h,SI4,-0.1292399999999999
N900_RS09560,N900_RS09560,Observed,24h,SI5,-0.3398
N900_RS09560,N900_RS09560,Observed,24h,SI6,-0.066089
N900_RS09560,N900_RS09560,Observed,24h,SI7,0.060435
N900_RS09560,N900_RS09560,Observed,24h,SI8,0.21291
N900_RS09560,N900_RS09560,Observed,24h,SI9,-0.75166
N900_RS09560,N900_RS09560,Observed,24h,ce,-0.4082299999999999
N900_RS09560,N900_RS09560,Observed,24h,co,-0.45486
N900_RS09560,N900_RS09560,PCA,1h,st,0.010892975446238
N900_RS09560,N900_RS09560,PCA,1h,SI1,0.2470841678996358
N900_RS09560,N900_RS09560,PCA,1h,SI2,0.6589471782193852
N900_RS09560,N900_RS09560,PCA,1h,SI3,0.2680155293843347
N900_RS09560,N900_RS09560,PCA,1h,SI4,0.0463680164271163
N900_RS09560,N900_RS09560,PCA,1h,SI5,0.0373337332546406
N900_RS09560,N900_RS09560,PCA,1h,SI6,0.0442356545713252
N900_RS09560,N900_RS09560,PCA,1h,SI7,0.0792738001234874
N900_RS09560,N900_RS09560,PCA,1h,SI8,0.0877964125261261
N900_RS09560,N900_RS09560,PCA,1h,SI9,0.224720189522978
N900_RS09560,N900_RS09560,PCA,1h,ce,0.9481930773531718
N900_RS09560,N900_RS09560,PCA,1h,co,1.3332941902639153
N900_RS09560,N900_RS09560,PCA,3h,st,-0.9714250015575162
N900_RS09560,N900_RS09560,PCA,3h,SI1,-0.0881876569725693
N900_RS09560,N900_RS09560,PCA,3h,SI2,-0.5118882497852821
N900_RS09560,N900_RS09560,PCA,3h,SI3,0.3483030522591408
N900_RS09560,N900_RS09560,PCA,3h,SI4,-1.2987376534128388
N900_RS09560,N900_RS09560,PCA,3h,SI5,-0.4439013329310385
N900_RS09560,N900_RS09560,PCA,3h,SI6,-0.0800482269374713
N900_RS09560,N900_RS09560,PCA,3h,SI7,0.5280546376424297
N900_RS09560,N900_RS09560,PCA,3h,SI8,0.8778458302515348
N900_RS09560,N900_RS09560,PCA,3h,SI9,1.0323868769089344
N900_RS09560,N900_RS09560,PCA,3h,ce,0.3609373557791646
N900_RS09560,N900_RS09560,PCA,3h,co,0.315716079604872
N900_RS09560,N900_RS09560,PCA,6h,st,-0.4669743863953984
N900_RS09560,N900_RS09560,PCA,6h,SI1,0.2949205652762511
N900_RS09560,N900_RS09560,PCA,6h,SI2,0.4870055132583639
N900_RS09560,N900_RS09560,PCA,6h,SI3,0.9788713022197308
N900_RS09560,N900_RS09560,PCA,6h,SI4,-0.923191158143923
N900_RS09560,N900_RS09560,PCA,6h,SI5,-0.2327306822784546
N900_RS09560,N900_RS09560,PCA,6h,SI6,-0.3685965034297977
N900_RS09560,N900_RS09560,PCA,6h,SI7,-0.3375012109208888
N900_RS09560,N900_RS09560,PCA,6h,SI8,-0.0238176636924567
N900_RS09560,N900_RS09560,PCA,6h,SI9,0.0215796651403613
N900_RS09560,N900_RS09560,PCA,6h,ce,-0.3457280232833311
N900_RS09560,N900_RS09560,PCA,6h,co,0.1570988594023566
N900_RS09560,N900_RS09560,PCA,12h,st,1.1380315968839771
N900_RS09560,N900_RS09560,PCA,12h,SI1,0.961456172406342
N900_RS09560,N900_RS09560,PCA,12h,SI2,1.062173456208272
N900_RS09560,N900_RS09560,PCA,12h,SI3,1.2225727990259347
N900_RS09560,N900_RS09560,PCA,12h,SI4,0.1294220413985265
N900_RS09560,N900_RS09560,PCA,12h,SI5,-0.1087048903614605
N900_RS09560,N900_RS09560,PCA,12h,SI6,-0.2154869536696363
N900_RS09560,N900_RS09560,PCA,12h,SI7,-0.1188127529545464
N900_RS09560,N900_RS09560,PCA,12h,SI8,-0.2939378746999323
N900_RS09560,N900_RS09560,PCA,12h,SI9,-0.2111939224679946
N900_RS09560,N900_RS09560,PCA,12h,ce,0.079862914984538
N900_RS09560,N900_RS09560,PCA,12h,co,0.2512510241755847
N900_RS09560,N900_RS09560,PCA,24h,st,-0.0414080367869623
N900_RS09560,N900_RS09560,PCA,24h,SI1,0.0885299666073075
N900_RS09560,N900_RS09560,PCA,24h,SI2,0.0349397512091362
N900_RS09560,N900_RS09560,PCA,24h,SI3,-0.0303305656946201
N900_RS09560,N900_RS09560,PCA,24h,SI4,-0.104047043757999
N900_RS09560,N900_RS09560,PCA,24h,SI5,-0.0685278014848603
N900_RS09560,N900_RS09560,PCA,24h,SI6,-0.0416439973663474
N900_RS09560,N900_RS09560,PCA,24h,SI7,-0.0636732128982176
N900_RS09560,N900_RS09560,PCA,24h,SI8,-0.0795430054641815
N900_RS09560,N900_RS09560,PCA,24h,SI9,-0.2760853990343268
N900_RS09560,N900_RS09560,PCA,24h,ce,-0.2569622274074501
N900_RS09560,N900_RS09560,PCA,24h,co,-0.2842699518456262
N900_RS09560,N900_RS09560,CP,1h,st,1.0290076465015725
N900_RS09560,N900_RS09560,CP,1h,SI1,0.2605321625924064
N900_RS09560,N900_RS09560,CP,1h,SI2,0.3462001534816313
N900_RS09560,N900_RS09560,CP,1h,SI3,0.1652069807728456
N900_RS09560,N900_RS09560,CP,1h,SI4,-0.0708065540404371
N900_RS09560,N900_RS09560,CP,1h,SI5,-0.1507490816662306
N900_RS09560,N900_RS09560,CP,1h,SI6,0.0085456012192413
N900_RS09560,N900_RS09560,CP,1h,SI7,0.0488109598521225
N900_RS09560,N900_RS09560,CP,1h,SI8,0.1087911455521974
N900_RS09560,N900_RS09560,CP,1h,SI9,0.24055251266532
N900_RS09560,N900_RS09560,CP,1h,ce,0.5820639048612303
N900_RS09560,N900_RS09560,CP,1h,co,0.6803666036874619
N900_RS09560,N900_RS09560,CP,3h,st,-0.7600735509866345
N900_RS09560,N900_RS09560,CP,3h,SI1,-0.0766015748606759
N900_RS09560,N900_RS09560,CP,3h,SI2,-0.6002650344480653
N900_RS09560,N900_RS09560,CP,3h,SI3,0.1798946292513558
N900_RS09560,N900_RS09560,CP,3h,SI4,-0.6300883476670245
N900_RS09560,N900_RS09560,CP,3h,SI5,-0.3658606102148096
N900_RS09560,N900_RS09560,CP,3h,SI6,0.3356058054728026
N900_RS09560,N900_RS09560,CP,3h,SI7,0.4434792297988367
N900_RS09560,N900_RS09560,CP,3h,SI8,0.9018143851497826
N900_RS09560,N900_RS09560,CP,3h,SI9,1.237419585917831
N900_RS09560,N900_RS09560,CP,3h,ce,0.3982223149966549
N900_RS09560,N900_RS09560,CP,3h,co,0.3743151435692414
N900_RS09560,N900_RS09560,CP,6h,st,-0.8604287481425938
N900_RS09560,N900_RS09560,CP,6h,SI1,0.4686049832328276
N900_RS09560,N900_RS09560,CP,6h,SI2,0.907356797724926
N900_RS09560,N900_RS09560,CP,6h,SI3,0.9655016045800212
N900_RS09560,N900_RS09560,CP,6h,SI4,-0.3216058600669247
N900_RS09560,N900_RS09560,CP,6h,SI5,-0.409961335705496
N900_RS09560,N900_RS09560,CP,6h,SI6,-0.0641917622453965
N900_RS09560,N900_RS09560,CP,6h,SI7,-0.0614115579980369
N900_RS09560,N900_RS09560,CP,6h,SI8,0.1325674591907937
N900_RS09560,N900_RS09560,CP,6h,SI9,0.157615223982817
N900_RS09560,N900_RS09560,CP,6h,ce,-0.055037492921052
N900_RS09560,N900_RS09560,CP,6h,co,-0.0189005029547496
N900_RS09560,N900_RS09560,CP,12h,st,0.8964049421028376
N900_RS09560,N900_RS09560,CP,12h,SI1,0.8170800013595699
N900_RS09560,N900_RS09560,CP,12h,SI2,0.8511398108895682
N900_RS09560,N900_RS09560,CP,12h,SI3,0.5890004530629698
N900_RS09560,N900_RS09560,CP,12h,SI4,0.3517956311226837
N900_RS09560,N900_RS09560,CP,12h,SI5,-0.0836501067201389
N900_RS09560,N900_RS09560,CP,12h,SI6,-0.1501252476168162
N900_RS09560,N900_RS09560,CP,12h,SI7,-0.2049053889990957
N900_RS09560,N900_RS09560,CP,12h,SI8,-0.1726883623334515
N900_RS09560,N900_RS09560,CP,12h,SI9,-0.1882220682160046
N900_RS09560,N900_RS09560,CP,12h,ce,-0.1362885906733398
N900_RS09560,N900_RS09560,CP,12h,co,-0.0942905121555369
N900_RS09560,N900_RS09560,CP,24h,st,0.0368246078597135
N900_RS09560,N900_RS09560,CP,24h,SI1,-0.3321309208290462
N900_RS09560,N900_RS09560,CP,24h,SI2,-0.1142997906750083
N900_RS09560,N900_RS09560,CP,24h,SI3,-0.0869523107667387
N900_RS09560,N900_RS09560,CP,24h,SI4,-0.2695425544189035
N900_RS09560,N900_RS09560,CP,24h,SI5,-0.3097843703902903
N900_RS09560,N900_RS09560,CP,24h,SI6,-0.2377222550790033
N900_RS09560,N900_RS09560,CP,24h,SI7,-0.2554807907742377
N900_RS09560,N900_RS09560,CP,24h,SI8,-0.2049528138737744
N900_RS09560,N900_RS09560,CP,24h,SI9,-0.2067497809874789
N900_RS09560,N900_RS09560,CP,24h,ce,-0.2609076516608163
N900_RS09560,N900_RS09560,CP,24h,co,-0.2036419248823586
N900_RS09560,N900_RS09560,VAE,1h,st,0.2925258392529605
N900_RS09560,N900_RS09560,VAE,1h,SI1,0.8912169846503399
N900_RS09560,N900_RS09560,VAE,1h,SI2,0.5116454823401948
N900_RS09560,N900_RS09560,VAE,1h,SI3,0.2813417918463723
N900_RS09560,N900_RS09560,VAE,1h,SI4,0.3026637038331337
N900_RS09560,N900_RS09560,VAE,1h,SI5,0.3125654475785592
N900_RS09560,N900_RS09560,VAE,1h,SI6,0.2645594766138134
N900_RS09560,N900_RS09560,VAE,1h,SI7,0.274385400767504
N900_RS09560,N900_RS09560,VAE,1h,SI8,0.2831065137684564
N900_RS09560,N900_RS09560,VAE,1h,SI9,0.358175734667433
N900_RS09560,N900_RS09560,VAE,1h,ce,0.8402951279639237
N900_RS09560,N900_RS09560,VAE,1h,co,0.762953351974111
N900_RS09560,N900_RS09560,VAE,3h,st,0.2535860421365706
N900_RS09560,N900_RS09560,VAE,3h,SI1,0.0598515941556975
N900_RS09560,N900_RS09560,VAE,3h,SI2,0.1009028682113459
N900_RS09560,N900_RS09560,VAE,3h,SI3,0.3179507908212575
N900_RS09560,N900_RS09560,VAE,3h,SI4,0.1757830779029369
N900_RS09560,N900_RS09560,VAE,3h,SI5,0.4523579892282688
N900_RS09560,N900_RS09560,VAE,3h,SI6,0.1810916848635499
N900_RS09560,N900_RS09560,VAE,3h,SI7,0.3870941798757218
N900_RS09560,N900_RS09560,VAE,3h,SI8,0.3723611059934221
N900_RS09560,N900_RS09560,VAE,3h,SI9,0.1954285293059164
N900_RS09560,N900_RS09560,VAE,3h,ce,0.0692869218652313
N900_RS09560,N900_RS09560,VAE,3h,co,0.0805492117824335
N900_RS09560,N900_RS09560,VAE,6h,st,0.1056296127444686
N900_RS09560,N900_RS09560,VAE,6h,SI1,0.0491074418703347
N900_RS09560,N900_RS09560,VAE,6h,SI2,0.0668256514518621
N900_RS09560,N900_RS09560,VAE,6h,SI3,0.2174714315386317
N900_RS09560,N900_RS09560,VAE,6h,SI4,0.0435014452818808
N900_RS09560,N900_RS09560,VAE,6h,SI5,0.1167126776583041
N900_RS09560,N900_RS09560,VAE,6h,SI6,-0.1105067849022179
N900_RS09560,N900_RS09560,VAE,6h,SI7,-0.1159977468157227
N900_RS09560,N900_RS09560,VAE,6h,SI8,-0.0141761004381366
N900_RS09560,N900_RS09560,VAE,6h,SI9,-0.1072561610636114
N900_RS09560,N900_RS09560,VAE,6h,ce,-0.0270848010987394
N900_RS09560,N900_RS09560,VAE,6h,co,0.1503958567780476
N900_RS09560,N900_RS09560,VAE,12h,st,0.2157423675426412
N900_RS09560,N900_RS09560,VAE,12h,SI1,0.0461507202506275
N900_RS09560,N900_RS09560,VAE,12h,SI2,0.1146743103812594
N900_RS09560,N900_RS09560,VAE,12h,SI3,0.1979285298865899
N900_RS09560,N900_RS09560,VAE,12h,SI4,-0.211953132936205
N900_RS09560,N900_RS09560,VAE,12h,SI5,-0.1346258379968551
N900_RS09560,N900_RS09560,VAE,12h,SI6,-0.2029454147043961
N900_RS09560,N900_RS09560,VAE,12h,SI7,-0.1596775238827647
N900_RS09560,N900_RS09560,VAE,12h,SI8,-0.1448417275397511
N900_RS09560,N900_RS09560,VAE,12h,SI9,-0.2070104448498088
N900_RS09560,N900_RS09560,VAE,12h,ce,-0.0561970665319837
N900_RS09560,N900_RS09560,VAE,12h,co,-0.0362652556774446
N900_RS09560,N900_RS09560,VAE,24h,st,-0.0674687309365553
N900_RS09560,N900_RS09560,VAE,24h,SI1,-0.0778351702627947
N900_RS09560,N900_RS09560,VAE,24h,SI2,-0.1430462101360406
N900_RS09560,N900_RS09560,VAE,24h,SI3,-0.1241852928912751
N900_RS09560,N900_RS09560,VAE,24h,SI4,-0.1531552853250644
N900_RS09560,N900_RS09560,VAE,24h,SI5,-0.194331687328114
N900_RS09560,N900_RS09560,VAE,24h,SI6,-0.137840471775183
N900_RS09560,N900_RS09560,VAE,24h,SI7,-0.1390883929055221
N900_RS09560,N900_RS09560,VAE,24h,SI8,-0.1413584636326549
N900_RS09560,N900_RS09560,VAE,24h,SI9,-0.136530587691304
N900_RS09560,N900_RS09560,VAE,24h,ce,-0.042227130723705
N900_RS09560,N900_RS09560,VAE,24h,co,-0.1139229842746938
N900_RS09560,N900_RS09560,CPVAE,1h,st,0.5215469072368029
N900_RS09560,N900_RS09560,CPVAE,1h,SI1,-0.6165631686185368
N900_RS09560,N900_RS09560,CPVAE,1h,SI2,0.6199431209115721
N900_RS09560,N900_RS09560,CPVAE,1h,SI3,0.3050229990877051
N900_RS09560,N900_RS09560,CPVAE,1h,SI4,-0.8018241096333197
N900_RS09560,N900_RS09560,CPVAE,1h,SI5,-0.5412449135077027
N900_RS09560,N900_RS09560,CPVAE,1h,SI6,-0.4105373046451133
N900_RS09560,N900_RS09560,CPVAE,1h,SI7,-0.5579699688067802
N900_RS09560,N900_RS09560,CPVAE,1h,SI8,-0.555730002722169
N900_RS09560,N900_RS09560,CPVAE,1h,SI9,-0.3381590216270406
N900_RS09560,N900_RS09560,CPVAE,1h,ce,1.2370459388551862
N900_RS09560,N900_RS09560,CPVAE,1h,co,2.761495614587421
N900_RS09560,N900_RS09560,CPVAE,3h,st,-0.5384427638163182
N900_RS09560,N900_RS09560,CPVAE,3h,SI1,-0.5108859359125524
N900_RS09560,N900_RS09560,CPVAE,3h,SI2,-1.0211009053314937
N900_RS09560,N900_RS09560,CPVAE,3h,SI3,-0.1159638425581254
N900_RS09560,N900_RS09560,CPVAE,3h,SI4,-0.6851560519041697
N900_RS09560,N900_RS09560,CPVAE,3h,SI5,-1.03493564924114
N900_RS09560,N900_RS09560,CPVAE,3h,SI6,0.207227881860815
N900_RS09560,N900_RS09560,CPVAE,3h,SI7,1.7133038280561013
N900_RS09560,N900_RS09560,CPVAE,3h,SI8,1.9298851821338237
N900_RS09560,N900_RS09560,CPVAE,3h,SI9,1.6963904925302726
N900_RS09560,N900_RS09560,CPVAE,3h,ce,0.9010886503239786
N900_RS09560,N900_RS09560,CPVAE,3h,co,0.655964906647508
N900_RS09560,N900_RS09560,CPVAE,6h,st,0.4288086658290865
N900_RS09560,N900_RS09560,CPVAE,6h,SI1,1.5277296712195654
N900_RS09560,N900_RS09560,CPVAE,6h,SI2,0.2341327037888361
N900_RS09560,N900_RS09560,CPVAE,6h,SI3,1.4844200112028378
N900_RS09560,N900_RS09560,CPVAE,6h,SI4,-0.5899855785748722
N900_RS09560,N900_RS09560,CPVAE,6h,SI5,-0.9677215745254418
N900_RS09560,N900_RS09560,CPVAE,6h,SI6,-0.5681127091167881
N900_RS09560,N900_RS09560,CPVAE,6h,SI7,-1.1665541028924704
N900_RS09560,N900_RS09560,CPVAE,6h,SI8,0.3518576390651557
N900_RS09560,N900_RS09560,CPVAE,6h,SI9,0.2819919644414163
N900_RS09560,N900_RS09560,CPVAE,6h,ce,0.5186463926852106
N900_RS09560,N900_RS09560,CPVAE,6h,co,0.3981487480916584
N900_RS09560,N900_RS09560,CPVAE,12h,st,0.4443876721950255
N900_RS09560,N900_RS09560,CPVAE,12h,SI1,0.028018412410018
N900_RS09560,N900_RS09560,CPVAE,12h,SI2,1.26815676196207
N900_RS09560,N900_RS09560,CPVAE,12h,SI3,0.9006688327142319
N900_RS09560,N900_RS09560,CPVAE,12h,SI4,-0.0424085424155116
N900_RS09560,N900_RS09560,CPVAE,12h,SI5,0.0613586928759019
N900_RS09560,N900_RS09560,CPVAE,12h,SI6,-0.0357067388320729
N900_RS09560,N900_RS09560,CPVAE,12h,SI7,0.0225645698130206
N900_RS09560,N900_RS09560,CPVAE,12h,SI8,-1.1403279373871926
N900_RS09560,N900_RS09560,CPVAE,12h,SI9,0.0880917350034792
N900_RS09560,N900_RS09560,CPVAE,12h,ce,0.4226588958317297
N900_RS09560,N900_RS09560,CPVAE,12h,co,0.9189781415046724
N900_RS09560,N900_RS09560,CPVAE,24h,st,-1.0138729214869275
N900_RS09560,N900_RS09560,CPVAE,24h,SI1,0.4224523615101753
N900_RS09560,N900_RS09560,CPVAE,24h,SI2,0.182503846348335
N900_RS09560,N900_RS09560,CPVAE,24h,SI3,-0.4488316853279875
N900_RS09560,N900_RS09560,CPVAE,24h,SI4,-0.2904589462466118
N900_RS09560,N900_RS09560,CPVAE,24h,SI5,-0.1432392199535849
N900_RS09560,N900_RS09560,CPVAE,24h,SI6,0.1188848518344301
N900_RS09560,N900_RS09560,CPVAE,24h,SI7,0.1049303536230667
N900_RS09560,N900_RS09560,CPVAE,24h,SI8,0.0569605587137431
N900_RS09560,N900_RS09560,CPVAE,24h,SI9,-0.7196730306457773
N900_RS09560,N900_RS09560,CPVAE,24h,ce,-0.5372019105014342
N900_RS09560,N900_RS09560,CPVAE,24h,co,-0.4216418524131977
