Gene,PCA_MSE,CP_MSE,VAE_MSE,CPVAE_MSE,Best_non_CPVAE_MSE,Best_non_CPVAE_model,CPVAE_advantage_vs_best_other,CPVAE_advantage_vs_PCA,CPVAE_advantage_vs_CP,CPVAE_advantage_vs_VAE,CPVAE_rank_used,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,Gene_label
N900_RS16115,0.3602262385904977,0.3924827800287697,0.48672096681781585,0.3778872184792726,0.3602262385904977,PCA,-0.017660979888774908,-0.017660979888774908,0.014595561549497094,0.10883374833854326,10,N900_RS16115,0.8299785816666666,-0.95318,4.7341,12h_SI8,12h,SI8,24h_SI1,24h,SI1,5.6872799999999994,N900_RS16115
N900_RS16120,0.14170627146062953,0.15327275448873093,0.47534380505140444,0.15794029756421496,0.14170627146062953,PCA,-0.01623402610358543,-0.01623402610358543,-0.004667543075484032,0.3174035074871895,10,glutathione S-transferase,0.49457436666666665,-0.78823,4.5828,6h_st,6h,st,3h_st,3h,st,5.371029999999999,glutathione S-transferase
N900_RS16125,0.47353901264693904,0.3698311075882917,0.6423987089754354,0.44730525639273117,0.3698311075882917,CP,-0.07747414880443948,0.026233756254207874,-0.07747414880443948,0.19509345258270422,10,N900_RS16125,0.12232466666666668,-1.2766,4.5738,24h_st,24h,st,1h_st,1h,st,5.8504000000000005,N900_RS16125
N900_RS16150,0.2997860807473598,0.3277572430109766,0.5667587761480966,0.3253440701472464,0.2997860807473598,PCA,-0.025557989399886627,-0.025557989399886627,0.002413172863730162,0.24141470600085013,10,N-acetyltransferase_6,1.55959365,-0.21222,4.621,6h_SI1,6h,SI1,3h_st,3h,st,4.833220000000001,N-acetyltransferase_6
N900_RS16170,0.3747266717925642,0.386006703487813,0.605485192268843,0.31576402004215687,0.3747266717925642,PCA,0.058962651750407324,0.058962651750407324,0.07024268344565615,0.28972117222668614,10,nucleotide pyrophosphatase,0.307905055,-1.3162,3.8144,12h_SI9,12h,SI9,12h_st,12h,st,5.1306,nucleotide pyrophosphatase
N900_RS16175,0.4935073921160732,0.5694350777287032,0.7825832016483937,0.4742969266043174,0.4935073921160732,PCA,0.019210465511755814,0.019210465511755814,0.09513815112438578,0.3082862750440763,10,nrdD,1.3280423333333335,-0.23253,5.631,6h_SI4,6h,SI4,3h_SI5,3h,SI5,5.86353,nrdD
N900_RS16185,0.19227510689699168,0.23328965754318134,0.39248824375133384,0.14709201308124076,0.19227510689699168,PCA,0.04518309381575092,0.04518309381575092,0.08619764446194059,0.24539623067009309,10,tyrB,0.5090231166666668,-1.2054,4.277,12h_SI7,12h,SI7,3h_st,3h,st,5.4824,tyrB
N900_RS16190,0.5510239419292643,0.44668139512526556,0.6468738446648102,0.2994663018059508,0.44668139512526556,CP,0.14721509331931476,0.2515576401233135,0.14721509331931476,0.34740754285885944,10,ATP-dependent zinc protease_2,-0.70523565,-2.7457,4.6147,12h_SI9,12h,SI9,1h_st,1h,st,7.3604,ATP-dependent zinc protease_2
N900_RS16195,0.4977934583017666,0.554093792825269,0.5683771252047817,0.5318875403825951,0.4977934583017666,PCA,-0.034094082080828536,-0.034094082080828536,0.022206252442673935,0.03648958482218656,10,fruA,-0.4272863333333333,-2.2982,2.4705,6h_SI6,6h,SI6,6h_SI5,6h,SI5,4.7687,fruA
N900_RS16200,0.499271787671853,0.5113680626691001,0.7418786306526416,0.5014458538327358,0.499271787671853,PCA,-0.0021740661608827816,-0.0021740661608827816,0.009922208836364299,0.24043277681990582,10,pfkB,0.5286702000000001,-1.4725,5.1807,24h_SI3,24h,SI3,3h_SI1,3h,SI1,6.6532,pfkB
N900_RS16205,0.1736047927903171,0.25661764761211014,0.3542536888470675,0.18330467500356873,0.1736047927903171,PCA,-0.009699882213251632,-0.009699882213251632,0.07331297260854142,0.17094901384349875,10,fruB,1.04708575,-0.42619,2.9851,1h_st,1h,st,6h_SI3,6h,SI3,3.41129,fruB
N900_RS16210,0.23393006625868643,0.26699935940330366,0.4499954542356217,0.23695385914407813,0.23393006625868643,PCA,-0.0030237928853917018,-0.0030237928853917018,0.030045500259225533,0.21304159509154358,10,cra,0.43432115,-1.8357,4.7512,1h_SI2,1h,SI2,3h_SI2,3h,SI2,6.5869,cra
N900_RS16215,0.21796871059064213,0.19587047096144042,0.2885889088070174,0.14307376189165633,0.19587047096144042,CP,0.05279670906978409,0.0748949486989858,0.05279670906978409,0.14551514691536105,10,sbcD,1.0111105,-0.5054,4.1219,24h_SI9,24h,SI9,1h_st,1h,st,4.6273,sbcD
N900_RS16220,0.8718089391103425,0.835920694029569,1.0621459151762502,0.9429082110651497,0.835920694029569,CP,-0.10698751703558063,-0.07109927195480714,-0.10698751703558063,0.11923770411110057,10,sbcC_BLAST,-0.5289355433333333,-2.7417,3.5752,12h_SI4,12h,SI4,6h_SI3,6h,SI3,6.3169,sbcC_BLAST
N900_RS16225,0.4112107442622389,0.38917936858813923,0.6516462961656215,0.3654356311827239,0.38917936858813923,CP,0.023743737405415355,0.04577511307951504,0.023743737405415355,0.28621066498289766,10,cqsS_BLAST,0.16180714999999998,-1.6981,2.344,6h_SI3,6h,SI3,6h_SI2,6h,SI2,4.0421,cqsS_BLAST
N900_RS16230,0.25460891220016413,0.27409260508875394,0.49128904911333426,0.24798605150808065,0.25460891220016413,PCA,0.006622860692083482,0.006622860692083482,0.026106553580673292,0.24330299760525362,10,cqsA,0.82504815,-0.76438,4.1417,12h_SI7,12h,SI7,6h_st,6h,st,4.90608,cqsA
N900_RS16235,0.34996830806720625,0.32560714221041087,0.6045527779976554,0.35581764272802263,0.32560714221041087,CP,-0.03021050051761176,-0.005849334660816385,-0.03021050051761176,0.24873513526963276,10,tellurium resistance protein,-0.054176333333333306,-1.9902,3.3807,6h_SI3,6h,SI3,1h_SI1,1h,SI1,5.3709,tellurium resistance protein
N900_RS16240,0.31840135761664856,0.3855574519886285,0.7844598203279445,0.3897156234732214,0.31840135761664856,PCA,-0.07131426585657286,-0.07131426585657286,-0.00415817148459291,0.39474419685472306,10,clcA,0.23447485000000004,-1.4546,4.9832,1h_SI3,1h,SI3,6h_st,6h,st,6.4378,clcA
N900_RS16245,0.2562361376245922,0.2892637111642921,0.6436269632997873,0.3185430345425141,0.2562361376245922,PCA,-0.062306896917921906,-0.062306896917921906,-0.029279323378221978,0.3250839287572732,10,cobW,0.48308819300000005,-0.75494,4.2107,3h_SI1,3h,SI1,3h_SI4,3h,SI4,4.9656400000000005,cobW
N900_RS16255,0.3089644643446779,0.26646959618130583,0.6175670832765822,0.27478166254119224,0.26646959618130583,CP,-0.008312066359886405,0.03418280180348565,-0.008312066359886405,0.3427854207353899,10,kup,0.19566618666666669,-1.4853,3.2925,6h_SI2,6h,SI2,3h_SI4,3h,SI4,4.7778,kup
N900_RS16260,0.32527684206243523,0.2807759997207745,0.5585216320361771,0.2974791666178514,0.2807759997207745,CP,-0.016703166897076904,0.027797675444583836,-0.016703166897076904,0.2610424654183257,10,nifJ,1.428935468333333,-0.15473,4.7175,6h_SI4,6h,SI4,6h_st,6h,st,4.87223,nifJ
N900_RS16265,0.29753193944133494,0.3152931775225735,0.46046315521371994,0.3239907641363403,0.29753193944133494,PCA,-0.02645882469500538,-0.02645882469500538,-0.008697586613766795,0.13647239107737963,10,kdpd,0.27659245,-1.3421,3.2312,3h_SI3,3h,SI3,3h_SI1,3h,SI1,4.5733,kdpd
N900_RS16270,0.2626804623596751,0.3035796048901795,0.4006646879165123,0.30121774805475143,0.2626804623596751,PCA,-0.038537285695076307,-0.038537285695076307,0.0023618568354280556,0.09944693986176084,10,kdpE,0.5579111333333334,-0.62043,3.1405,24h_ce,24h,ce,1h_ce,1h,ce,3.76093,kdpE
N900_RS16275,0.2734896758284756,0.3309600380154591,0.8594904967907829,0.2674601381208724,0.2734896758284756,PCA,0.0060295377076032275,0.0060295377076032275,0.06349989989458671,0.5920303586699105,10,tata,-0.03548136366666666,-1.813,5.3506,12h_SI4,12h,SI4,3h_st,3h,st,7.1636,tata
N900_RS16280,0.33855333119665965,0.32439007064394837,0.4616077299331293,0.3650526973138634,0.32439007064394837,CP,-0.04066262666991505,-0.02649936611720377,-0.04066262666991505,0.0965550326192659,10,deda,1.4849051666666668,0.11019,5.1224,1h_SI6,1h,SI6,3h_SI5,3h,SI5,5.01221,deda
N900_RS16285,0.3133420932524556,0.3497566652427605,0.5006048298819444,0.23787239978602145,0.3133420932524556,PCA,0.07546969346643415,0.07546969346643415,0.11188426545673905,0.26273243009592295,10,N900_RS16285,0.6993026666666667,-1.1264,4.0597,12h_SI8,12h,SI8,3h_SI2,3h,SI2,5.186100000000001,N900_RS16285
N900_RS16290,0.5183916139120918,0.5977585103794063,0.7355270665028043,0.47397394075636784,0.5183916139120918,PCA,0.044417673155723925,0.044417673155723925,0.12378456962303847,0.26155312574643647,10,N900_RS16290,0.28817805,-1.0636,3.3057,6h_SI3,6h,SI3,3h_SI5,3h,SI5,4.3693,N900_RS16290
N900_RS16295,0.7499098955930875,0.8979296866784462,0.9536158833616385,0.697587664537653,0.7499098955930875,PCA,0.05232223105543454,0.05232223105543454,0.20034202214079322,0.2560282188239855,10,N900_RS16295,0.8043542833333334,-2.806,4.3904,12h_SI8,12h,SI8,12h_SI2,12h,SI2,7.1964,N900_RS16295
N900_RS16300,0.16949251464881143,0.14541424427207292,0.2545198266578168,0.16435724308389063,0.14541424427207292,CP,-0.018942998811817713,0.005135271564920801,-0.018942998811817713,0.09016258357392617,10,yceJ_2,1.1525435166666667,-0.27511,4.7883,3h_st,3h,st,3h_SI1,3h,SI1,5.063409999999999,yceJ_2
N900_RS16305,0.5410844277836767,0.5355754488260168,0.7126942294765188,0.557444476632514,0.5355754488260168,CP,-0.021869027806497132,-0.01636004884883724,-0.021869027806497132,0.15524975284400488,10,ycei,-1.2561630666666668,-3.946,4.2605,6h_SI6,6h,SI6,3h_SI2,3h,SI2,8.2065,ycei
N900_RS16310,0.26180009466767323,0.2919051823196567,0.3676246470114742,0.26223180546267366,0.26180009466767323,PCA,-0.0004317107950004284,-0.0004317107950004284,0.029673376856983014,0.10539284154880052,10,focA_2,1.7257819333333337,-0.51131,6.0769,1h_SI8,1h,SI8,3h_SI2,3h,SI2,6.58821,focA_2
N900_RS16315,0.34127586895464884,0.270314975399471,0.5897956369021566,0.3201618353386148,0.270314975399471,CP,-0.049846859939143784,0.021114033616034034,-0.049846859939143784,0.26963380156354183,10,argP_2,1.3540184666666666,-0.14788,4.7143,1h_SI7,1h,SI7,6h_SI1,6h,SI1,4.8621799999999995,argP_2
N900_RS16320,0.3464107363174064,0.33227295292950404,0.6249475187715453,0.42524952754625467,0.33227295292950404,CP,-0.09297657461675063,-0.07883879122884829,-0.09297657461675063,0.19969799122529064,10,Inner membrane protein YcdZ_BLAST,-0.013156353333333284,-2.3482,6.182,12h_SI8,12h,SI8,3h_SI2,3h,SI2,8.5302,Inner membrane protein YcdZ_BLAST
N900_RS16325,0.22565108400267297,0.3373214642753526,0.4158717193138164,0.13451321816703316,0.22565108400267297,PCA,0.09113786583563982,0.09113786583563982,0.20280824610831943,0.28135850114678324,10,ATP-dependent endonuclease,1.1322736983333335,-0.46993,4.3465,1h_SI5,1h,SI5,3h_st,3h,st,4.8164299999999995,ATP-dependent endonuclease
N900_RS16330,0.4529160674781278,0.5439519213447771,0.7738050017992062,0.35396441448598465,0.4529160674781278,PCA,0.09895165299214315,0.09895165299214315,0.18998750685879245,0.41984058731322155,10,bifunctional metallophosphatase/5'-nucleotidase,0.41608813333333333,-1.5387,4.0579,6h_SI3,6h,SI3,12h_st,12h,st,5.5966000000000005,bifunctional metallophosphatase/5'-nucleotidase
N900_RS16335,0.527251505488779,0.4932685129013914,0.712444929659328,0.4441427146085754,0.4932685129013914,CP,0.04912579829281599,0.08310879088020356,0.04912579829281599,0.26830221505075263,10,terc,-0.46193062333333335,-2.2663,1.8984,6h_SI3,6h,SI3,3h_SI5,3h,SI5,4.1647,terc
N900_RS16345,0.3332932509920674,0.43317990532010925,0.5603084301177886,0.33924841418768714,0.3332932509920674,PCA,-0.005955163195619728,-0.005955163195619728,0.0939314911324221,0.2210600159301015,10,alkylphosphonate utilization protein,1.0216163666666664,-0.55201,4.916,6h_SI2,6h,SI2,6h_SI3,6h,SI3,5.4680100000000005,alkylphosphonate utilization protein
N900_RS16350,0.17348336762343355,0.26416631319742534,0.6393481422707057,0.24053739764660398,0.17348336762343355,PCA,-0.06705403002317042,-0.06705403002317042,0.02362891555082136,0.3988107446241017,10,N900_RS16350,0.8716396166666667,-0.9189,5.8887,12h_SI2,12h,SI2,3h_st,3h,st,6.8076,N900_RS16350
N900_RS16355,0.3830531887423508,0.3729485610852203,0.6061129908249879,0.46680051712357,0.3729485610852203,CP,-0.09385195603834973,-0.08374732838121923,-0.09385195603834973,0.13931247370141792,10,N900_RS16355,-0.4701530666666666,-1.7787,2.4695,3h_SI6,3h,SI6,6h_SI2,6h,SI2,4.2482,N900_RS16355
N900_RS16360,0.37446534589342345,0.4849402393153008,0.7299610082525912,0.30833162678386844,0.37446534589342345,PCA,0.06613371910955501,0.06613371910955501,0.17660861253143234,0.4216293814687228,10,fatty acid cis/trans isomerase,0.8629464283333335,-0.61524,4.8039,6h_SI2,6h,SI2,6h_st,6h,st,5.41914,fatty acid cis/trans isomerase
N900_RS16370,0.10745137565784277,0.1195922154218818,0.23603235482832907,0.11669909586292627,0.10745137565784277,PCA,-0.009247720205083507,-0.009247720205083507,0.0028931195589555203,0.1193332589654028,10,yhjX,1.2307894166666666,-0.41223,4.0883,1h_SI2,1h,SI2,3h_SI4,3h,SI4,4.50053,yhjX
N900_RS16375,0.30973553123890224,0.29562044537993803,0.4675384439440904,0.3616112507715279,0.29562044537993803,CP,-0.06599080539158986,-0.05187571953262565,-0.06599080539158986,0.1059271931725625,10,N900_RS16375,0.362556495,-0.89203,3.8498,3h_SI3,3h,SI3,3h_SI1,3h,SI1,4.74183,N900_RS16375
N900_RS16380,0.12309574785800304,0.2740163276966236,0.49457086647057985,0.17088190774901815,0.12309574785800304,PCA,-0.04778615989101512,-0.04778615989101512,0.10313441994760544,0.32368895872156167,10,sensor domain-containing diguanylate cyclase_4,0.2058518,-1.1011,3.6963,12h_co,12h,co,3h_SI1,3h,SI1,4.7974,sensor domain-containing diguanylate cyclase_4
N900_RS16390,0.2578991111729496,0.3193519096880713,0.4635528120725945,0.28983145806574634,0.2578991111729496,PCA,-0.031932346892796726,-0.031932346892796726,0.029520451622324972,0.17372135400684818,10,hpxW,0.8557798833333334,-0.81315,4.2742,12h_st,12h,st,1h_SI1,1h,SI1,5.087350000000001,hpxW
N900_RS16395,0.4246403010238596,0.5767367206724751,0.8592323154093221,0.386922262818037,0.4246403010238596,PCA,0.03771803820582259,0.03771803820582259,0.18981445785443807,0.4723100525912851,10,Solitary outer membrane autotransporter beta-barrel domain,0.6571251446666666,-0.50736,4.7118,3h_st,3h,st,6h_st,6h,st,5.2191600000000005,Solitary outer membrane autotransporter beta-barrel domain
N900_RS16400,0.4384613922932195,0.4048451829382323,0.7260824773895055,0.49586821399637176,0.4048451829382323,CP,-0.09102303105813947,-0.057406821703152255,-0.09102303105813947,0.23021426339313372,10,N900_RS16400,0.08820191666666664,-1.8666,4.4851,1h_SI1,1h,SI1,12h_SI1,12h,SI1,6.3517,N900_RS16400
N900_RS16405,0.4687748568862256,0.49256079230154737,0.7609404503030622,0.35471667422882275,0.4687748568862256,PCA,0.11405818265740286,0.11405818265740286,0.13784411807272462,0.4062237760742395,10,N900_RS16405,1.0443953,-0.2683,5.368,3h_SI9,3h,SI9,6h_SI2,6h,SI2,5.6363,N900_RS16405
N900_RS16410,0.45969202493554734,0.5318188105998036,0.6894997725003045,0.5995927455271889,0.45969202493554734,PCA,-0.13990072059164155,-0.13990072059164155,-0.06777393492738526,0.08990702697311559,10,transcriptional regulator_4,0.5308673333333334,-1.4586,4.77,1h_ce,1h,ce,3h_SI5,3h,SI5,6.228599999999999,transcriptional regulator_4
N900_RS16415,0.4170025346936612,0.4824515547414567,0.6014763441695138,0.2524884325923331,0.4170025346936612,PCA,0.1645141021013281,0.1645141021013281,0.22996312214912357,0.3489879115771807,10,pntA,0.38819996666666673,-1.0715,4.5501,12h_st,12h,st,6h_ce,6h,ce,5.621599999999999,pntA
N900_RS16420,0.11725470309717193,0.15039534919854608,0.2982668351126202,0.11915268372573351,0.11725470309717193,PCA,-0.0018979806285615852,-0.0018979806285615852,0.03124266547281257,0.1791141513868867,10,pntB,1.030544705,-0.22161,3.5925,1h_SI7,1h,SI7,6h_SI2,6h,SI2,3.81411,pntB
N900_RS16425,0.5293019977053132,0.6200004647626034,0.7577759674940052,0.6096916482160512,0.5293019977053132,PCA,-0.08038965051073799,-0.08038965051073799,0.010308816546552246,0.14808431927795407,10,vxrA_BLAST,0.16898825,-1.5679,4.1622,12h_ce,12h,ce,12h_SI2,12h,SI2,5.7301,vxrA_BLAST
N900_RS16430,0.38022023356049206,0.47301180164974155,0.7171552010101299,0.37407755957742606,0.38022023356049206,PCA,0.006142673983066005,0.006142673983066005,0.09893424207231549,0.3430776414327038,10,vxrB,-0.39432785333333337,-1.9981,3.8539,12h_SI4,12h,SI4,3h_SI4,3h,SI4,5.852,vxrB
N900_RS16435,0.44676478659608226,0.42875361161080383,0.6736461061214774,0.3454485984845931,0.42875361161080383,CP,0.08330501312621075,0.10131618811148918,0.08330501312621075,0.32819750763688427,10,N900_RS16435,0.2824604333333333,-1.5569,3.2511,3h_SI5,3h,SI5,6h_SI4,6h,SI4,4.808,N900_RS16435
N900_RS16440,0.2071043318715852,0.22832759277347034,0.40989656486366105,0.16446408461717324,0.2071043318715852,PCA,0.042640247254411956,0.042640247254411956,0.0638635081562971,0.2454324802464878,10,TraF,1.3596824000000003,-0.19428,4.7884,1h_SI9,1h,SI9,6h_st,6h,st,4.98268,TraF
N900_RS16445,0.5081758376845025,0.5150862876147568,0.7070787350113454,0.5131683436975824,0.5081758376845025,PCA,-0.004992506013079878,-0.004992506013079878,0.0019179439171744805,0.1939103913137631,10,VC0395_0503_BLAST,0.6296410833333334,-0.78978,3.9846,12h_SI1,12h,SI1,6h_SI4,6h,SI4,4.77438,VC0395_0503_BLAST
N900_RS16450,0.4081715353511796,0.426148435567928,0.5923246452274354,0.4195266482935075,0.4081715353511796,PCA,-0.011355112942327883,-0.011355112942327883,0.006621787274420476,0.17279799693392794,10,yciH,0.6811218833333333,-3.0652,4.6597,6h_SI6,6h,SI6,12h_SI1,12h,SI1,7.7249,yciH
N900_RS16455,0.6033762313564957,0.6812827780822731,1.0097393941978632,0.8663089887415784,0.6033762313564957,PCA,-0.2629327573850827,-0.2629327573850827,-0.18502621065930525,0.14343040545628483,10,N900_RS16455,1.4157422000000002,-0.36415,4.071,12h_SI3,12h,SI3,3h_SI8,3h,SI8,4.43515,N900_RS16455
N900_RS16465,0.19431934336292025,0.19465389716197412,0.7093886877426873,0.20906103440005336,0.19431934336292025,PCA,-0.014741691037133103,-0.014741691037133103,-0.014407137238079237,0.500327653342634,10,DamX-related protein,0.025303263333333333,0.0031775,0.28123,6h_SI3,6h,SI3,3h_SI1,3h,SI1,0.2780525,DamX-related protein
N900_RS16470,0.1070405104468002,0.14630094486839654,0.27692811068557904,0.09938983642678322,0.1070405104468002,PCA,0.007650674020016984,0.007650674020016984,0.04691110844161332,0.17753827425879581,10,patZ,1.8208001666666662,0.16572,5.0938,1h_SI7,1h,SI7,3h_SI2,3h,SI2,4.92808,patZ
N900_RS16475,0.20732413235879762,0.32208529100938255,0.47521561492648984,0.26962148620218174,0.20732413235879762,PCA,-0.06229735384338411,-0.06229735384338411,0.05246380480720081,0.2055941287243081,10,yhaJ,0.6793553333333333,-0.65275,2.8348,3h_ce,3h,ce,3h_SI2,3h,SI2,3.48755,yhaJ
N900_RS16480,0.19553252486121067,0.18054110081983574,0.25648024383627477,0.20523111160871207,0.18054110081983574,CP,-0.024690010788876338,-0.009698586747501403,-0.024690010788876338,0.051249132227562694,10,TonB-dependent hemoglobin/transferrin/lactoferrin family receptor,0.43546566666666664,-1.2188,2.8525,1h_SI7,1h,SI7,3h_SI1,3h,SI1,4.0713,TonB-dependent hemoglobin/transferrin/lactoferrin family receptor
N900_RS16485,0.21306684598086215,0.38449175812777786,0.5474615567879391,0.3279901561230488,0.21306684598086215,PCA,-0.11492331014218668,-0.11492331014218668,0.056501602004729035,0.21947140066489024,10,sgrr,-0.008940116666666654,-1.8054,5.2491,6h_SI9,6h,SI9,6h_st,6h,st,7.0545,sgrr
N900_RS16490,0.4239942095514147,0.29890035745969795,0.6033172010159729,0.3087786100956495,0.29890035745969795,CP,-0.009878252635951545,0.1152155994557652,-0.009878252635951545,0.29453859092032336,10,N900_RS16490,1.271662465,-0.024411,5.4643,1h_SI6,1h,SI6,1h_st,1h,st,5.4887109999999995,N900_RS16490
N900_RS16495,0.28848132824363343,0.2939893873455453,0.5771426311130063,0.28949176793992015,0.28848132824363343,PCA,-0.0010104396962867246,-0.0010104396962867246,0.004497619405625153,0.2876508631730862,10,hotdog fold thioesterase,0.5805348833333334,-0.81619,3.7856,1h_SI5,1h,SI5,12h_SI3,12h,SI3,4.60179,hotdog fold thioesterase
N900_RS16500,0.19069552205022344,0.19546481209760638,0.32321256776291535,0.18394577131595732,0.19069552205022344,PCA,0.006749750734266119,0.006749750734266119,0.01151904078164906,0.13926679644695802,10,bepA_3,0.5826428999999999,-1.0895,3.4383,6h_st,6h,st,3h_SI3,3h,SI3,4.5278,bepA_3
N900_RS16505,0.1651842594219341,0.16051013896709246,0.3776943400614334,0.203963738695168,0.16051013896709246,CP,-0.043453599728075554,-0.03877947927323391,-0.043453599728075554,0.17373060136626536,10,N900_RS16505,0.6978886499999999,-0.7216,4.636,6h_st,6h,st,3h_SI2,3h,SI2,5.3576,N900_RS16505
N900_RS16510,0.3987826513469625,0.3542364553900434,0.5100148714253805,0.3346509896443555,0.3542364553900434,CP,0.01958546574568787,0.06413166170260698,0.01958546574568787,0.17536388178102497,10,ABC transporter substrate-binding protein_12,0.7960186649999998,-0.59381,3.588,12h_SI5,12h,SI5,1h_ce,1h,ce,4.1818100000000005,ABC transporter substrate-binding protein_12
N900_RS16515,0.21469578635502531,0.22925757244431957,0.3254257012265346,0.13657422711149042,0.21469578635502531,PCA,0.0781215592435349,0.0781215592435349,0.09268334533282915,0.18885147411504416,10,yfcG,0.7316388833333335,-0.97261,4.1316,12h_st,12h,st,3h_SI2,3h,SI2,5.10421,yfcG
N900_RS16520,0.2810602903123246,0.2417878086814505,0.45716789758295745,0.19009838927209216,0.2417878086814505,CP,0.05168941940935834,0.09096190104023244,0.05168941940935834,0.2670695083108653,10,dcmA,0.39965361666666666,-1.145,4.2186,3h_SI6,3h,SI6,1h_st,1h,st,5.3636,dcmA
N900_RS16525,0.311536840292932,0.3109841619198063,0.3967375757905813,0.3185767716348485,0.3109841619198063,CP,-0.0075926097150421645,-0.007039931341916494,-0.0075926097150421645,0.07816080415573279,10,comR_1,0.9737587833333333,-0.72512,3.5824,1h_co,1h,co,6h_SI3,6h,SI3,4.30752,comR_1
N900_RS16530,0.4142815761945736,0.3369885100701803,0.5895997219761422,0.44721355510909316,0.3369885100701803,CP,-0.11022504503891284,-0.032931978914519544,-0.11022504503891284,0.14238616686704902,10,DNA-binding protein_3,1.5552757166666669,-0.3605,4.783,1h_SI4,1h,SI4,3h_st,3h,st,5.1435,DNA-binding protein_3
N900_RS16535,0.18433424497308565,0.20046425609324012,0.43877751116604397,0.18070960748231166,0.18433424497308565,PCA,0.003624637490773991,0.003624637490773991,0.01975464861092846,0.25806790368373234,10,yejF,1.1135857333333334,-0.5661,4.5749,3h_SI2,3h,SI2,6h_SI3,6h,SI3,5.141,yejF
N900_RS16540,0.30689422224875174,0.47242987183141333,0.5674350118667479,0.3406626867080539,0.30689422224875174,PCA,-0.03376846445930215,-0.03376846445930215,0.13176718512335944,0.22677232515869405,10,yejE,0.4146025700000001,-1.0681,3.2232,3h_SI4,3h,SI4,6h_st,6h,st,4.2913,yejE
N900_RS16545,0.2410735315106654,0.24482675871399856,0.3388205856954334,0.21358858777753836,0.2410735315106654,PCA,0.027484943733127043,0.027484943733127043,0.031238170936460197,0.12523199791789502,10,yejb,0.21903570499999991,-1.0042,3.6234,24h_ce,24h,ce,6h_SI3,6h,SI3,4.6276,yejb
N900_RS16550,0.3816404397453862,0.3589930576933283,0.6760015773536627,0.24208313018135824,0.3589930576933283,CP,0.11690992751197005,0.13955730956402795,0.11690992751197005,0.4339184471723045,10,ABC transporter substrate-binding protein_9,0.48865226333333334,-1.0121,3.7353,3h_SI3,3h,SI3,3h_SI2,3h,SI2,4.7474,ABC transporter substrate-binding protein_9
N900_RS16555,0.42148718375343835,0.44823929652054756,0.5852881804946973,0.26772201886245084,0.42148718375343835,PCA,0.15376516489098752,0.15376516489098752,0.18051727765809672,0.3175661616322465,10,N900_RS16555,0.5484673666666666,-1.034,4.9983,12h_st,12h,st,6h_ce,6h,ce,6.0323,N900_RS16555
N900_RS16560,0.6527120558731457,0.6887519431812287,0.8232547270090346,0.6271099271201537,0.6527120558731457,PCA,0.02560212875299206,0.02560212875299206,0.061642016061075,0.1961447998888809,10,exopolyphosphatase,1.2908359999999999,0.1454,4.6135,1h_SI9,1h,SI9,3h_SI5,3h,SI5,4.4681,exopolyphosphatase
N900_RS16565,0.3087921583183049,0.2568825538892099,0.4742312810590437,0.28401517850515645,0.2568825538892099,CP,-0.027132624615946566,0.02477697981314847,-0.027132624615946566,0.19021610255388727,10,hemolysin,0.819966314,-0.58294,4.7613,1h_SI1,1h,SI1,3h_SI5,3h,SI5,5.34424,hemolysin
N900_RS16570,0.19813663927426925,0.19078704257716103,0.39312055426717285,0.1732645386293529,0.19078704257716103,CP,0.017522503947808132,0.02487210064491635,0.017522503947808132,0.21985601563781995,10,N900_RS16570,0.9372962450000001,-0.6031,4.0709,12h_st,12h,st,3h_SI2,3h,SI2,4.6739999999999995,N900_RS16570
N900_RS16575,0.3409923077823342,0.3727763278827076,0.5711537590515696,0.35229518872568605,0.3409923077823342,PCA,-0.011302880943351856,-0.011302880943351856,0.020481139157021544,0.21885857032588357,10,peptide MFS transporter,-0.018656399999999986,-1.4443,3.534,12h_SI7,12h,SI7,1h_SI1,1h,SI1,4.9783,peptide MFS transporter
N900_RS16580,0.22882071966181763,0.24620010439692808,0.28524759605023026,0.2251145527097172,0.22882071966181763,PCA,0.003706166952100437,0.003706166952100437,0.02108555168721088,0.06013304334051306,10,eamA_7,0.45859916666666667,-1.0791,3.8888,1h_st,1h,st,6h_SI1,6h,SI1,4.9679,eamA_7
N900_RS16585,0.27564496713090864,0.285880786794659,0.41572241900646667,0.32774349693458243,0.27564496713090864,PCA,-0.0520985298036738,-0.0520985298036738,-0.04186271013992343,0.08797892207188424,10,phnR,-0.3292854233333334,-2.9731,2.9314,12h_SI8,12h,SI8,3h_SI3,3h,SI3,5.9045000000000005,phnR
N900_RS16590,0.2885336701898583,0.362714835481735,0.5904840090568215,0.3184072130556564,0.2885336701898583,PCA,-0.029873542865798075,-0.029873542865798075,0.04430762242607861,0.27207679600116513,10,putative 2-aminoethylphosphonate ABC transporter permease subunit,-0.09800021499999997,-1.6796,3.5755,6h_ce,6h,ce,3h_SI1,3h,SI1,5.2551,putative 2-aminoethylphosphonate ABC transporter permease subunit
