Model,Rank,Program,Time,Space,Value,Requested_rank,Program_number,Program_label,Abs_value
VAE,10,VAE4,12h,SI2,-0.0366266965866088,8,4,VAE 4,0.0366266965866088
VAE,10,VAE4,12h,SI3,-0.0135040283203125,8,4,VAE 4,0.0135040283203125
VAE,10,VAE4,12h,SI4,0.0856029093265533,8,4,VAE 4,0.0856029093265533
VAE,10,VAE4,12h,SI5,0.0665942281484603,8,4,VAE 4,0.0665942281484603
VAE,10,VAE4,12h,SI6,0.072081059217453,8,4,VAE 4,0.072081059217453
VAE,10,VAE4,12h,SI7,0.0725262761116027,8,4,VAE 4,0.0725262761116027
VAE,10,VAE4,12h,SI8,0.1122132539749145,8,4,VAE 4,0.1122132539749145
VAE,10,VAE4,12h,SI9,0.079085886478424,8,4,VAE 4,0.079085886478424
VAE,10,VAE4,12h,ce,0.0682805031538009,8,4,VAE 4,0.0682805031538009
VAE,10,VAE4,12h,co,0.0209395289421081,8,4,VAE 4,0.0209395289421081
VAE,10,VAE4,24h,st,0.032624028623104,8,4,VAE 4,0.032624028623104
VAE,10,VAE4,24h,SI1,0.0221722796559333,8,4,VAE 4,0.0221722796559333
VAE,10,VAE4,24h,SI2,0.0136924088001251,8,4,VAE 4,0.0136924088001251
VAE,10,VAE4,24h,SI3,0.0455892980098724,8,4,VAE 4,0.0455892980098724
VAE,10,VAE4,24h,SI4,0.0151511132717132,8,4,VAE 4,0.0151511132717132
VAE,10,VAE4,24h,SI5,0.0156528949737548,8,4,VAE 4,0.0156528949737548
VAE,10,VAE4,24h,SI6,0.0178512334823608,8,4,VAE 4,0.0178512334823608
VAE,10,VAE4,24h,SI7,0.0269093811511993,8,4,VAE 4,0.0269093811511993
VAE,10,VAE4,24h,SI8,0.0136414170265197,8,4,VAE 4,0.0136414170265197
VAE,10,VAE4,24h,SI9,0.0417146980762481,8,4,VAE 4,0.0417146980762481
VAE,10,VAE4,24h,ce,0.0274959206581115,8,4,VAE 4,0.0274959206581115
VAE,10,VAE4,24h,co,0.0471837520599365,8,4,VAE 4,0.0471837520599365
weighted_CPVAE,10,CPVAE4,1h,st,-0.0091680642217397,8,4,weighted CPVAE 4,0.0091680642217397
weighted_CPVAE,10,CPVAE4,1h,SI1,-0.0072411643341183,8,4,weighted CPVAE 4,0.0072411643341183
weighted_CPVAE,10,CPVAE4,1h,SI2,-0.0075332894921302,8,4,weighted CPVAE 4,0.0075332894921302
weighted_CPVAE,10,CPVAE4,1h,SI3,-0.0077302055433392,8,4,weighted CPVAE 4,0.0077302055433392
weighted_CPVAE,10,CPVAE4,1h,SI4,-0.0073231416754424,8,4,weighted CPVAE 4,0.0073231416754424
weighted_CPVAE,10,CPVAE4,1h,SI5,-0.0007373531698249,8,4,weighted CPVAE 4,0.0007373531698249
weighted_CPVAE,10,CPVAE4,1h,SI6,0.001999364234507,8,4,weighted CPVAE 4,0.001999364234507
weighted_CPVAE,10,CPVAE4,1h,SI7,0.0022785542532801,8,4,weighted CPVAE 4,0.0022785542532801
weighted_CPVAE,10,CPVAE4,1h,SI8,0.0016824344638735,8,4,weighted CPVAE 4,0.0016824344638735
weighted_CPVAE,10,CPVAE4,1h,SI9,0.0016607892466709,8,4,weighted CPVAE 4,0.0016607892466709
weighted_CPVAE,10,CPVAE4,1h,ce,-0.0007917542825452,8,4,weighted CPVAE 4,0.0007917542825452
weighted_CPVAE,10,CPVAE4,1h,co,0.0003581186465453,8,4,weighted CPVAE 4,0.0003581186465453
weighted_CPVAE,10,CPVAE4,3h,st,-0.069453977048397,8,4,weighted CPVAE 4,0.069453977048397
weighted_CPVAE,10,CPVAE4,3h,SI1,-0.0548564679920673,8,4,weighted CPVAE 4,0.0548564679920673
weighted_CPVAE,10,CPVAE4,3h,SI2,-0.057069506496191,8,4,weighted CPVAE 4,0.057069506496191
weighted_CPVAE,10,CPVAE4,3h,SI3,-0.0585612691938877,8,4,weighted CPVAE 4,0.0585612691938877
weighted_CPVAE,10,CPVAE4,3h,SI4,-0.055477499961853,8,4,weighted CPVAE 4,0.055477499961853
weighted_CPVAE,10,CPVAE4,3h,SI5,-0.0055859237909317,8,4,weighted CPVAE 4,0.0055859237909317
weighted_CPVAE,10,CPVAE4,3h,SI6,0.0151464669033885,8,4,weighted CPVAE 4,0.0151464669033885
weighted_CPVAE,10,CPVAE4,3h,SI7,0.0172615107148885,8,4,weighted CPVAE 4,0.0172615107148885
weighted_CPVAE,10,CPVAE4,3h,SI8,0.01274552103132,8,4,weighted CPVAE 4,0.01274552103132
weighted_CPVAE,10,CPVAE4,3h,SI9,0.0125815449282526,8,4,weighted CPVAE 4,0.0125815449282526
weighted_CPVAE,10,CPVAE4,3h,ce,-0.0059980466030538,8,4,weighted CPVAE 4,0.0059980466030538
weighted_CPVAE,10,CPVAE4,3h,co,0.0027129787486046,8,4,weighted CPVAE 4,0.0027129787486046
weighted_CPVAE,10,CPVAE4,6h,st,0.1252432167530059,8,4,weighted CPVAE 4,0.1252432167530059
weighted_CPVAE,10,CPVAE4,6h,SI1,0.0989201962947845,8,4,weighted CPVAE 4,0.0989201962947845
weighted_CPVAE,10,CPVAE4,6h,SI2,0.1029108613729476,8,4,weighted CPVAE 4,0.1029108613729476
weighted_CPVAE,10,CPVAE4,6h,SI3,0.105600893497467,8,4,weighted CPVAE 4,0.105600893497467
weighted_CPVAE,10,CPVAE4,6h,SI4,0.1000400707125663,8,4,weighted CPVAE 4,0.1000400707125663
weighted_CPVAE,10,CPVAE4,6h,SI5,0.0100728441029787,8,4,weighted CPVAE 4,0.0100728441029787
weighted_CPVAE,10,CPVAE4,6h,SI6,-0.0273129399865865,8,4,weighted CPVAE 4,0.0273129399865865
weighted_CPVAE,10,CPVAE4,6h,SI7,-0.0311269033700227,8,4,weighted CPVAE 4,0.0311269033700227
weighted_CPVAE,10,CPVAE4,6h,SI8,-0.0229834225028753,8,4,weighted CPVAE 4,0.0229834225028753
weighted_CPVAE,10,CPVAE4,6h,SI9,-0.0226877313107252,8,4,weighted CPVAE 4,0.0226877313107252
weighted_CPVAE,10,CPVAE4,6h,ce,0.0108160069212317,8,4,weighted CPVAE 4,0.0108160069212317
weighted_CPVAE,10,CPVAE4,6h,co,-0.0048921923153102,8,4,weighted CPVAE 4,0.0048921923153102
weighted_CPVAE,10,CPVAE4,12h,st,0.052327960729599,8,4,weighted CPVAE 4,0.052327960729599
weighted_CPVAE,10,CPVAE4,12h,SI1,0.0413299202919006,8,4,weighted CPVAE 4,0.0413299202919006
weighted_CPVAE,10,CPVAE4,12h,SI2,0.0429972633719444,8,4,weighted CPVAE 4,0.0429972633719444
weighted_CPVAE,10,CPVAE4,12h,SI3,0.0441211871802806,8,4,weighted CPVAE 4,0.0441211871802806
weighted_CPVAE,10,CPVAE4,12h,SI4,0.0417978167533874,8,4,weighted CPVAE 4,0.0417978167533874
weighted_CPVAE,10,CPVAE4,12h,SI5,0.0042085424065589,8,4,weighted CPVAE 4,0.0042085424065589
weighted_CPVAE,10,CPVAE4,12h,SI6,-0.0114116398617625,8,4,weighted CPVAE 4,0.0114116398617625
weighted_CPVAE,10,CPVAE4,12h,SI7,-0.0130051551386713,8,4,weighted CPVAE 4,0.0130051551386713
weighted_CPVAE,10,CPVAE4,12h,SI8,-0.0096027208492159,8,4,weighted CPVAE 4,0.0096027208492159
weighted_CPVAE,10,CPVAE4,12h,SI9,-0.0094791781157255,8,4,weighted CPVAE 4,0.0094791781157255
weighted_CPVAE,10,CPVAE4,12h,ce,0.0045190439559519,8,4,weighted CPVAE 4,0.0045190439559519
weighted_CPVAE,10,CPVAE4,12h,co,-0.0020440104417502,8,4,weighted CPVAE 4,0.0020440104417502
weighted_CPVAE,10,CPVAE4,24h,st,-0.0227196346968412,8,4,weighted CPVAE 4,0.0227196346968412
weighted_CPVAE,10,CPVAE4,24h,SI1,-0.0179445296525955,8,4,weighted CPVAE 4,0.0179445296525955
weighted_CPVAE,10,CPVAE4,24h,SI2,-0.0186684541404247,8,4,weighted CPVAE 4,0.0186684541404247
weighted_CPVAE,10,CPVAE4,24h,SI3,-0.0191564373672008,8,4,weighted CPVAE 4,0.0191564373672008
weighted_CPVAE,10,CPVAE4,24h,SI4,-0.0181476790457963,8,4,weighted CPVAE 4,0.0181476790457963
weighted_CPVAE,10,CPVAE4,24h,SI5,-0.0018272552406415,8,4,weighted CPVAE 4,0.0018272552406415
weighted_CPVAE,10,CPVAE4,24h,SI6,0.0049546798691153,8,4,weighted CPVAE 4,0.0049546798691153
weighted_CPVAE,10,CPVAE4,24h,SI7,0.0056465482339262,8,4,weighted CPVAE 4,0.0056465482339262
weighted_CPVAE,10,CPVAE4,24h,SI8,0.0041692871600389,8,4,weighted CPVAE 4,0.0041692871600389
weighted_CPVAE,10,CPVAE4,24h,SI9,0.0041156481020152,8,4,weighted CPVAE 4,0.0041156481020152
weighted_CPVAE,10,CPVAE4,24h,ce,-0.0019620682578533,8,4,weighted CPVAE 4,0.0019620682578533
weighted_CPVAE,10,CPVAE4,24h,co,0.0008874637424014,8,4,weighted CPVAE 4,0.0008874637424014
PCA,10,PC5,1h,st,0.0136321565739543,8,5,PCA 5,0.0136321565739543
PCA,10,PC5,1h,SI1,1.03018400473661,8,5,PCA 5,1.03018400473661
PCA,10,PC5,1h,SI2,0.0790653728192033,8,5,PCA 5,0.0790653728192033
PCA,10,PC5,1h,SI3,-0.3986576584205667,8,5,PCA 5,0.3986576584205667
PCA,10,PC5,1h,SI4,-0.4667922127708235,8,5,PCA 5,0.4667922127708235
PCA,10,PC5,1h,SI5,-0.5172737656768259,8,5,PCA 5,0.5172737656768259
PCA,10,PC5,1h,SI6,-0.5611595436474247,8,5,PCA 5,0.5611595436474247
PCA,10,PC5,1h,SI7,-0.5096875446704804,8,5,PCA 5,0.5096875446704804
PCA,10,PC5,1h,SI8,-0.4851095104375031,8,5,PCA 5,0.4851095104375031
PCA,10,PC5,1h,SI9,-0.3258677483575609,8,5,PCA 5,0.3258677483575609
PCA,10,PC5,1h,ce,0.3752140292500622,8,5,PCA 5,0.3752140292500622
PCA,10,PC5,1h,co,0.4109431601144377,8,5,PCA 5,0.4109431601144377
PCA,10,PC5,3h,st,-0.2180224127330505,8,5,PCA 5,0.2180224127330505
PCA,10,PC5,3h,SI1,1.635452628623068,8,5,PCA 5,1.635452628623068
PCA,10,PC5,3h,SI2,0.6673606588874536,8,5,PCA 5,0.6673606588874536
PCA,10,PC5,3h,SI3,0.2086152615566477,8,5,PCA 5,0.2086152615566477
PCA,10,PC5,3h,SI4,0.649854872888472,8,5,PCA 5,0.649854872888472
PCA,10,PC5,3h,SI5,1.1456716795011264,8,5,PCA 5,1.1456716795011264
PCA,10,PC5,3h,SI6,0.189217525044676,8,5,PCA 5,0.189217525044676
PCA,10,PC5,3h,SI7,0.3887869736314816,8,5,PCA 5,0.3887869736314816
PCA,10,PC5,3h,SI8,0.1535070170713119,8,5,PCA 5,0.1535070170713119
PCA,10,PC5,3h,SI9,-0.0545977157456111,8,5,PCA 5,0.0545977157456111
PCA,10,PC5,3h,ce,-0.5241230999613057,8,5,PCA 5,0.5241230999613057
PCA,10,PC5,3h,co,-0.581167216032509,8,5,PCA 5,0.581167216032509
PCA,10,PC5,6h,st,0.7024154666093795,8,5,PCA 5,0.7024154666093795
PCA,10,PC5,6h,SI1,0.887795271433453,8,5,PCA 5,0.887795271433453
PCA,10,PC5,6h,SI2,1.164890582211563,8,5,PCA 5,1.164890582211563
PCA,10,PC5,6h,SI3,0.9885758805912028,8,5,PCA 5,0.9885758805912028
PCA,10,PC5,6h,SI4,1.1290538190865538,8,5,PCA 5,1.1290538190865538
PCA,10,PC5,6h,SI5,0.5205982335433106,8,5,PCA 5,0.5205982335433106
PCA,10,PC5,6h,SI6,-0.4618700872301796,8,5,PCA 5,0.4618700872301796
PCA,10,PC5,6h,SI7,-0.5251381746305958,8,5,PCA 5,0.5251381746305958
PCA,10,PC5,6h,SI8,-0.4492714050847644,8,5,PCA 5,0.4492714050847644
PCA,10,PC5,6h,SI9,-0.5300559378484639,8,5,PCA 5,0.5300559378484639
PCA,10,PC5,6h,ce,-0.1343773295551586,8,5,PCA 5,0.1343773295551586
PCA,10,PC5,6h,co,-0.2950113059688073,8,5,PCA 5,0.2950113059688073
PCA,10,PC5,12h,st,0.0312654900587206,8,5,PCA 5,0.0312654900587206
PCA,10,PC5,12h,SI1,0.6719243966885344,8,5,PCA 5,0.6719243966885344
PCA,10,PC5,12h,SI2,0.7335182100029,8,5,PCA 5,0.7335182100029
PCA,10,PC5,12h,SI3,0.6014690080062943,8,5,PCA 5,0.6014690080062943
PCA,10,PC5,12h,SI4,0.0640181951664385,8,5,PCA 5,0.0640181951664385
PCA,10,PC5,12h,SI5,-0.4302588840510834,8,5,PCA 5,0.4302588840510834
PCA,10,PC5,12h,SI6,-0.6235381615355587,8,5,PCA 5,0.6235381615355587
PCA,10,PC5,12h,SI7,-0.6740630280433222,8,5,PCA 5,0.6740630280433222
PCA,10,PC5,12h,SI8,-0.4871597387440983,8,5,PCA 5,0.4871597387440983
PCA,10,PC5,12h,SI9,-0.5704383253677583,8,5,PCA 5,0.5704383253677583
PCA,10,PC5,12h,ce,-0.3937205010783478,8,5,PCA 5,0.3937205010783478
PCA,10,PC5,12h,co,-0.4610257086403593,8,5,PCA 5,0.4610257086403593
PCA,10,PC5,24h,st,0.0452123732166291,8,5,PCA 5,0.0452123732166291
PCA,10,PC5,24h,SI1,0.0784950959832041,8,5,PCA 5,0.0784950959832041
PCA,10,PC5,24h,SI2,-0.1123292897007382,8,5,PCA 5,0.1123292897007382
PCA,10,PC5,24h,SI3,-0.2014846588560417,8,5,PCA 5,0.2014846588560417
PCA,10,PC5,24h,SI4,-0.3900537071722486,8,5,PCA 5,0.3900537071722486
PCA,10,PC5,24h,SI5,-0.4326219369985887,8,5,PCA 5,0.4326219369985887
PCA,10,PC5,24h,SI6,-0.473038156370589,8,5,PCA 5,0.473038156370589
PCA,10,PC5,24h,SI7,-0.5082307280695165,8,5,PCA 5,0.5082307280695165
PCA,10,PC5,24h,SI8,-0.5252119795507446,8,5,PCA 5,0.5252119795507446
PCA,10,PC5,24h,SI9,-0.4112469956643671,8,5,PCA 5,0.4112469956643671
PCA,10,PC5,24h,ce,-0.4362717437037907,8,5,PCA 5,0.4362717437037907
PCA,10,PC5,24h,co,-0.3978611509779026,8,5,PCA 5,0.3978611509779026
CP,10,CP5,1h,st,0.0131050079956456,8,5,CP 5,0.0131050079956456
CP,10,CP5,1h,SI1,0.0182727332937862,8,5,CP 5,0.0182727332937862
CP,10,CP5,1h,SI2,0.0218362834096917,8,5,CP 5,0.0218362834096917
CP,10,CP5,1h,SI3,0.0157912101548816,8,5,CP 5,0.0157912101548816
CP,10,CP5,1h,SI4,0.0106246286955285,8,5,CP 5,0.0106246286955285
CP,10,CP5,1h,SI5,0.0024522351781302,8,5,CP 5,0.0024522351781302
CP,10,CP5,1h,SI6,0.0023168318759392,8,5,CP 5,0.0023168318759392
CP,10,CP5,1h,SI7,0.0008174354829353,8,5,CP 5,0.0008174354829353
CP,10,CP5,1h,SI8,0.0008882050229757,8,5,CP 5,0.0008882050229757
CP,10,CP5,1h,SI9,-5.375294706699752e-05,8,5,CP 5,5.375294706699752e-05
CP,10,CP5,1h,ce,0.0014833897373971,8,5,CP 5,0.0014833897373971
CP,10,CP5,1h,co,0.0012854700024038,8,5,CP 5,0.0012854700024038
CP,10,CP5,3h,st,0.7191772320977066,8,5,CP 5,0.7191772320977066
CP,10,CP5,3h,SI1,1.0027718989146168,8,5,CP 5,1.0027718989146168
CP,10,CP5,3h,SI2,1.1983325662297315,8,5,CP 5,1.1983325662297315
CP,10,CP5,3h,SI3,0.8665907578564199,8,5,CP 5,0.8665907578564199
CP,10,CP5,3h,SI4,0.5830588626771466,8,5,CP 5,0.5830588626771466
CP,10,CP5,3h,SI5,0.134573874998497,8,5,CP 5,0.134573874998497
CP,10,CP5,3h,SI6,0.1271432063473279,8,5,CP 5,0.1271432063473279
CP,10,CP5,3h,SI7,0.0448592620646437,8,5,CP 5,0.0448592620646437
CP,10,CP5,3h,SI8,0.0487429561409805,8,5,CP 5,0.0487429561409805
CP,10,CP5,3h,SI9,-0.0029498567037564,8,5,CP 5,0.0029498567037564
CP,10,CP5,3h,ce,0.081405530299403,8,5,CP 5,0.081405530299403
CP,10,CP5,3h,co,0.0705440819708462,8,5,CP 5,0.0705440819708462
CP,10,CP5,6h,st,-0.4284162915391776,8,5,CP 5,0.4284162915391776
CP,10,CP5,6h,SI1,-0.5973545866289794,8,5,CP 5,0.5973545866289794
CP,10,CP5,6h,SI2,-0.7138507326731104,8,5,CP 5,0.7138507326731104
CP,10,CP5,6h,SI3,-0.5162310237214707,8,5,CP 5,0.5162310237214707
CP,10,CP5,6h,SI4,-0.3473301219069422,8,5,CP 5,0.3473301219069422
CP,10,CP5,6h,SI5,-0.0801661091199285,8,5,CP 5,0.0801661091199285
CP,10,CP5,6h,SI6,-0.075739634858633,8,5,CP 5,0.075739634858633
CP,10,CP5,6h,SI7,-0.0267228130107264,8,5,CP 5,0.0267228130107264
CP,10,CP5,6h,SI8,-0.0290363426101045,8,5,CP 5,0.0290363426101045
CP,10,CP5,6h,SI9,0.0017572395415093,8,5,CP 5,0.0017572395415093
CP,10,CP5,6h,ce,-0.0484935476891073,8,5,CP 5,0.0484935476891073
CP,10,CP5,6h,co,-0.0420233464563846,8,5,CP 5,0.0420233464563846
CP,10,CP5,12h,st,-0.2924780170495927,8,5,CP 5,0.2924780170495927
CP,10,CP5,12h,SI1,-0.4078114871519679,8,5,CP 5,0.4078114871519679
CP,10,CP5,12h,SI2,-0.487342920624057,8,5,CP 5,0.487342920624057
CP,10,CP5,12h,SI3,-0.3524287687918836,8,5,CP 5,0.3524287687918836
CP,10,CP5,12h,SI4,-0.2371208269227221,8,5,CP 5,0.2371208269227221
CP,10,CP5,12h,SI5,-0.054729068648954,8,5,CP 5,0.054729068648954
CP,10,CP5,12h,SI6,-0.0517071331156122,8,5,CP 5,0.0517071331156122
CP,10,CP5,12h,SI7,-0.018243553090113,8,5,CP 5,0.018243553090113
CP,10,CP5,12h,SI8,-0.0198229901072736,8,5,CP 5,0.0198229901072736
CP,10,CP5,12h,SI9,0.0011996601126798,8,5,CP 5,0.0011996601126798
CP,10,CP5,12h,ce,-0.033106342937738,8,5,CP 5,0.033106342937738
CP,10,CP5,12h,co,-0.0286891635170868,8,5,CP 5,0.0286891635170868
CP,10,CP5,24h,st,0.0098047618543723,8,5,CP 5,0.0098047618543723
CP,10,CP5,24h,SI1,0.0136710941674788,8,5,CP 5,0.0136710941674788
CP,10,CP5,24h,SI2,0.0163372322006783,8,5,CP 5,0.0163372322006783
CP,10,CP5,24h,SI3,0.0118144952687098,8,5,CP 5,0.0118144952687098
CP,10,CP5,24h,SI4,0.0079490187404235,8,5,CP 5,0.0079490187404235
CP,10,CP5,24h,SI5,0.001834686551925,8,5,CP 5,0.001834686551925
CP,10,CP5,24h,SI6,0.0017333819870809,8,5,CP 5,0.0017333819870809
CP,10,CP5,24h,SI7,0.0006115799581471,8,5,CP 5,0.0006115799581471
CP,10,CP5,24h,SI8,0.0006645275402371,8,5,CP 5,0.0006645275402371
CP,10,CP5,24h,SI9,-4.021629327793675e-05,8,5,CP 5,4.021629327793675e-05
CP,10,CP5,24h,ce,0.0011098263440382,8,5,CP 5,0.0011098263440382
CP,10,CP5,24h,co,0.0009617489168031,8,5,CP 5,0.0009617489168031
VAE,10,VAE5,1h,st,0.0867854207754135,8,5,VAE 5,0.0867854207754135
VAE,10,VAE5,1h,SI1,-0.0061858892440795,8,5,VAE 5,0.0061858892440795
VAE,10,VAE5,1h,SI2,0.0093077421188354,8,5,VAE 5,0.0093077421188354
VAE,10,VAE5,1h,SI3,0.089706540107727,8,5,VAE 5,0.089706540107727
VAE,10,VAE5,1h,SI4,0.0628034472465515,8,5,VAE 5,0.0628034472465515
VAE,10,VAE5,1h,SI5,0.0710706114768982,8,5,VAE 5,0.0710706114768982
VAE,10,VAE5,1h,SI6,0.0518212914466857,8,5,VAE 5,0.0518212914466857
VAE,10,VAE5,1h,SI7,0.0835790932178497,8,5,VAE 5,0.0835790932178497
VAE,10,VAE5,1h,SI8,0.1157483160495758,8,5,VAE 5,0.1157483160495758
VAE,10,VAE5,1h,SI9,0.0939063429832458,8,5,VAE 5,0.0939063429832458
VAE,10,VAE5,1h,ce,0.0310021340847015,8,5,VAE 5,0.0310021340847015
VAE,10,VAE5,1h,co,0.0443680435419082,8,5,VAE 5,0.0443680435419082
VAE,10,VAE5,3h,st,0.0835223793983459,8,5,VAE 5,0.0835223793983459
VAE,10,VAE5,3h,SI1,-0.0313207507133483,8,5,VAE 5,0.0313207507133483
VAE,10,VAE5,3h,SI2,-0.0529178977012634,8,5,VAE 5,0.0529178977012634
VAE,10,VAE5,3h,SI3,-0.0645117163658142,8,5,VAE 5,0.0645117163658142
VAE,10,VAE5,3h,SI4,-0.121038794517517,8,5,VAE 5,0.121038794517517
VAE,10,VAE5,3h,SI5,-0.138013482093811,8,5,VAE 5,0.138013482093811
VAE,10,VAE5,3h,SI6,-0.0451814383268356,8,5,VAE 5,0.0451814383268356
VAE,10,VAE5,3h,SI7,-0.0535049438476562,8,5,VAE 5,0.0535049438476562
VAE,10,VAE5,3h,SI8,0.0261233299970626,8,5,VAE 5,0.0261233299970626
VAE,10,VAE5,3h,SI9,0.0500295907258987,8,5,VAE 5,0.0500295907258987
VAE,10,VAE5,3h,ce,0.070628821849823,8,5,VAE 5,0.070628821849823
VAE,10,VAE5,3h,co,0.0659709870815277,8,5,VAE 5,0.0659709870815277
VAE,10,VAE5,6h,st,0.1024331152439117,8,5,VAE 5,0.1024331152439117
VAE,10,VAE5,6h,SI1,-0.0040810108184814,8,5,VAE 5,0.0040810108184814
VAE,10,VAE5,6h,SI2,-0.0899515748023986,8,5,VAE 5,0.0899515748023986
VAE,10,VAE5,6h,SI3,-0.0985524654388427,8,5,VAE 5,0.0985524654388427
VAE,10,VAE5,6h,SI4,-0.1297944784164428,8,5,VAE 5,0.1297944784164428
VAE,10,VAE5,6h,SI5,-0.1143322139978408,8,5,VAE 5,0.1143322139978408
VAE,10,VAE5,6h,SI6,-0.0120671391487121,8,5,VAE 5,0.0120671391487121
VAE,10,VAE5,6h,SI7,-0.0071661472320556,8,5,VAE 5,0.0071661472320556
VAE,10,VAE5,6h,SI8,-0.0064276754856109,8,5,VAE 5,0.0064276754856109
VAE,10,VAE5,6h,SI9,0.0309184789657592,8,5,VAE 5,0.0309184789657592
VAE,10,VAE5,6h,ce,-0.0842058509588241,8,5,VAE 5,0.0842058509588241
VAE,10,VAE5,6h,co,0.030485600233078,8,5,VAE 5,0.030485600233078
VAE,10,VAE5,12h,st,0.1170835644006729,8,5,VAE 5,0.1170835644006729
VAE,10,VAE5,12h,SI1,-0.0963828563690185,8,5,VAE 5,0.0963828563690185
VAE,10,VAE5,12h,SI2,-0.0998885035514831,8,5,VAE 5,0.0998885035514831
VAE,10,VAE5,12h,SI3,-0.067942202091217,8,5,VAE 5,0.067942202091217
VAE,10,VAE5,12h,SI4,-0.1176061034202575,8,5,VAE 5,0.1176061034202575
VAE,10,VAE5,12h,SI5,-0.0392437577247619,8,5,VAE 5,0.0392437577247619
VAE,10,VAE5,12h,SI6,-0.0052858293056488,8,5,VAE 5,0.0052858293056488
VAE,10,VAE5,12h,SI7,-0.0147314667701721,8,5,VAE 5,0.0147314667701721
VAE,10,VAE5,12h,SI8,-0.0281382203102111,8,5,VAE 5,0.0281382203102111
VAE,10,VAE5,12h,SI9,-0.0127587914466857,8,5,VAE 5,0.0127587914466857
VAE,10,VAE5,12h,ce,-0.0352349281311035,8,5,VAE 5,0.0352349281311035
VAE,10,VAE5,12h,co,0.0106184482574462,8,5,VAE 5,0.0106184482574462
VAE,10,VAE5,24h,st,-0.0037902146577835,8,5,VAE 5,0.0037902146577835
VAE,10,VAE5,24h,SI1,0.0003091543912887,8,5,VAE 5,0.0003091543912887
VAE,10,VAE5,24h,SI2,0.0329206772148609,8,5,VAE 5,0.0329206772148609
VAE,10,VAE5,24h,SI3,0.0287647247314453,8,5,VAE 5,0.0287647247314453
VAE,10,VAE5,24h,SI4,0.0159470736980438,8,5,VAE 5,0.0159470736980438
VAE,10,VAE5,24h,SI5,0.0342400968074798,8,5,VAE 5,0.0342400968074798
VAE,10,VAE5,24h,SI6,0.0595292150974273,8,5,VAE 5,0.0595292150974273
VAE,10,VAE5,24h,SI7,0.0410761535167694,8,5,VAE 5,0.0410761535167694
VAE,10,VAE5,24h,SI8,0.0412279367446899,8,5,VAE 5,0.0412279367446899
VAE,10,VAE5,24h,SI9,0.071203202009201,8,5,VAE 5,0.071203202009201
VAE,10,VAE5,24h,ce,0.0675538182258606,8,5,VAE 5,0.0675538182258606
VAE,10,VAE5,24h,co,0.0266402065753936,8,5,VAE 5,0.0266402065753936
weighted_CPVAE,10,CPVAE5,1h,st,0.0011537134414538,8,5,weighted CPVAE 5,0.0011537134414538
weighted_CPVAE,10,CPVAE5,1h,SI1,0.0224084425717592,8,5,weighted CPVAE 5,0.0224084425717592
weighted_CPVAE,10,CPVAE5,1h,SI2,0.0243884176015853,8,5,weighted CPVAE 5,0.0243884176015853
weighted_CPVAE,10,CPVAE5,1h,SI3,0.0084635242819786,8,5,weighted CPVAE 5,0.0084635242819786
weighted_CPVAE,10,CPVAE5,1h,SI4,-0.0013053987640887,8,5,weighted CPVAE 5,0.0013053987640887
weighted_CPVAE,10,CPVAE5,1h,SI5,-0.0079006031155586,8,5,weighted CPVAE 5,0.0079006031155586
weighted_CPVAE,10,CPVAE5,1h,SI6,-0.0093052759766578,8,5,weighted CPVAE 5,0.0093052759766578
weighted_CPVAE,10,CPVAE5,1h,SI7,-0.0078927455469965,8,5,weighted CPVAE 5,0.0078927455469965
weighted_CPVAE,10,CPVAE5,1h,SI8,-0.0047111106105148,8,5,weighted CPVAE 5,0.0047111106105148
weighted_CPVAE,10,CPVAE5,1h,SI9,-0.0025170168373733,8,5,weighted CPVAE 5,0.0025170168373733
weighted_CPVAE,10,CPVAE5,1h,ce,-0.003146436298266,8,5,weighted CPVAE 5,0.003146436298266
weighted_CPVAE,10,CPVAE5,1h,co,-0.00361537351273,8,5,weighted CPVAE 5,0.00361537351273
weighted_CPVAE,10,CPVAE5,3h,st,0.0074506136588752,8,5,weighted CPVAE 5,0.0074506136588752
weighted_CPVAE,10,CPVAE5,3h,SI1,0.1447124183177948,8,5,weighted CPVAE 5,0.1447124183177948
weighted_CPVAE,10,CPVAE5,3h,SI2,0.1574989706277847,8,5,weighted CPVAE 5,0.1574989706277847
weighted_CPVAE,10,CPVAE5,3h,SI3,0.054656945168972,8,5,weighted CPVAE 5,0.054656945168972
weighted_CPVAE,10,CPVAE5,3h,SI4,-0.0084301894530653,8,5,weighted CPVAE 5,0.0084301894530653
weighted_CPVAE,10,CPVAE5,3h,SI5,-0.0510216318070888,8,5,weighted CPVAE 5,0.0510216318070888
weighted_CPVAE,10,CPVAE5,3h,SI6,-0.0600929260253906,8,5,weighted CPVAE 5,0.0600929260253906
weighted_CPVAE,10,CPVAE5,3h,SI7,-0.0509708859026432,8,5,weighted CPVAE 5,0.0509708859026432
weighted_CPVAE,10,CPVAE5,3h,SI8,-0.0304240770637989,8,5,weighted CPVAE 5,0.0304240770637989
weighted_CPVAE,10,CPVAE5,3h,SI9,-0.0162547472864389,8,5,weighted CPVAE 5,0.0162547472864389
weighted_CPVAE,10,CPVAE5,3h,ce,-0.0203195009380579,8,5,weighted CPVAE 5,0.0203195009380579
weighted_CPVAE,10,CPVAE5,3h,co,-0.023347869515419,8,5,weighted CPVAE 5,0.023347869515419
