Program,GO_ID,GO_term,Ontology,Overlap,Term_size,Input_size,Fold_enrichment,P_value,Genes,FDR_BH,minus_log10_FDR,log10_Fold_enrichment
Program4,GO:0001216,DNA-binding transcription activator activity,MF,3,18,67,7.007462686567164,0.008127513260688854,N900_RS01865/N900_RS03755/N900_RS03765,0.021673368695170277,1.6640735809727447,0.8455607939013033
Program4,GO:0009423,chorismate biosynthetic process,BP,2,8,67,10.511194029850746,0.014226763240140331,N900_RS00270/N900_RS13200,0.035566908100350826,1.4489538872269387,1.0216520529569846
Program4,GO:0016987,sigma factor activity,MF,2,8,67,10.511194029850746,0.014226763240140331,N900_RS01865/N900_RS04085,0.033474737035624307,1.4752828259492878,1.0216520529569846
Program4,GO:0009073,aromatic amino acid family biosynthetic process,BP,2,8,67,10.511194029850746,0.014226763240140331,N900_RS00270/N900_RS13200,0.031615029422534066,1.50010640967432,1.0216520529569846
Program4,GO:0008652,amino acid biosynthetic process,BP,2,8,67,10.511194029850746,0.014226763240140331,N900_RS00270/N900_RS13200,0.02995108050555859,1.5235875055238428,1.0216520529569846
Program4,GO:0006352,DNA-templated transcription initiation,BP,2,9,67,9.343283582089553,0.018012867703044104,N900_RS01865/N900_RS04085,0.03602573540608821,1.4433871450165072,0.9704995305096032
Program4,GO:0045893,positive regulation of DNA-templated transcription,BP,3,25,67,5.045373134328358,0.02035029815860188,N900_RS03755/N900_RS03765/N900_RS10060,0.038762472683051205,1.411588526813419,0.7028932903325718
Program4,GO:0000976,transcription cis-regulatory region binding,MF,5,69,67,3.046722907203115,0.02273445211893324,N900_RS01865/N900_RS03765/N900_RS10560/N900_RS16430/N900_RS19390,0.04133536748896953,1.3836781969566843,0.4838329578837104
Program4,GO:0000156,phosphorelay response regulator activity,MF,3,28,67,4.504797441364605,0.027558773666817964,N900_RS09295/N900_RS10560/N900_RS16430,0.04792830202924864,1.3194079566203545,0.6536752676623901
Program4,GO:0009279,cell outer membrane,CC,4,50,67,3.363582089552239,0.02964236935379721,N900_RS03485/N900_RS09185/N900_RS10005/N900_RS17815,0.04940394892299535,1.3062383359564425,0.5268020312768905
Program4,GO:0071978,bacterial-type flagellum-dependent swarming motility,BP,2,12,67,7.007462686567163,0.03154221813071095,N900_RS03825/N900_RS09745,0.050467549009137525,1.2969877865612272,0.8455607939013032
Program4,GO:0005886,plasma membrane,CC,22,661,67,1.3993722762887528,0.04955048642138453,N900_RS03775/N900_RS03820/N900_RS03825/N900_RS03830/N900_RS03835/N900_RS03840/N900_RS04070/N900_RS04605/N900_RS06845/N900_RS07065/N900_RS09210/N900_RS09295/N900_RS09300/N900_RS09745/N900_RS10010/N900_RS10015/N900_RS10035/N900_RS10060/N900_RS10545/N900_RS13450/N900_RS14350/N900_RS19270,0.07623151757136082,1.1178654344696686,0.1459332656215129
Program4,GO:0015628,protein secretion by the type II secretion system,BP,2,18,67,4.6716417910447765,0.06675754959747261,N900_RS10010/N900_RS10050,0.0989000734777372,1.0048033857439334,0.6694695348456221
Program4,GO:0015031,protein transport,BP,2,21,67,4.004264392324093,0.0875838217133943,N900_RS03785/N900_RS10015,0.12511974530484898,0.9026741483380255,0.6025227452150088
Program4,GO:0000987,cis-regulatory region sequence-specific DNA binding,MF,2,27,67,3.1144278606965177,0.1338568940879456,N900_RS03755/N900_RS03765,0.18463019874199393,0.7336972628205568,0.49337827578994087
Program4,GO:0006355,regulation of DNA-templated transcription,BP,6,150,67,1.6817910447761193,0.14359357647442925,N900_RS01865/N900_RS04085/N900_RS09295/N900_RS10560/N900_RS16430/N900_RS19390,0.19145810196590568,0.7179262508120631,0.2257720356129093
Program4,GO:0005524,ATP binding,MF,11,355,67,1.3027958797561487,0.2161689848402272,N900_RS00250/N900_RS03330/N900_RS03755/N900_RS03765/N900_RS07065/N900_RS09850/N900_RS10015/N900_RS10335/N900_RS11660/N900_RS13160/N900_RS13305,0.2789277223744867,0.554508319452348,0.11487637638807785
Program4,GO:0000160,phosphorelay signal transduction system,BP,2,41,67,2.0509646887513653,0.2548320733480816,N900_RS03765/N900_RS10060,0.318540091685102,0.4968358992725996,0.31195818322919266
Program4,GO:0005829,cytosol,CC,12,420,67,1.201279317697228,0.2904139361474032,N900_RS00250/N900_RS00270/N900_RS03330/N900_RS03750/N900_RS03785/N900_RS10335/N900_RS10560/N900_RS11660/N900_RS13160/N900_RS13300/N900_RS16430/N900_RS16690,0.35201689229988264,0.4534364954519818,0.07964399993467126
Program4,GO:0003723,RNA binding,MF,2,52,67,1.6171067738231917,0.3523543197679081,N900_RS11660/N900_RS13160,0.4145344938445978,0.3824393255164091,0.20873869631412895
Program4,GO:0046872,metal ion binding,MF,7,290,67,1.0148739063304169,0.5438297551954926,N900_RS00250/N900_RS09850/N900_RS10340/N900_RS13305/N900_RS13410/N900_RS15460/N900_RS17605,0.6215197202234201,0.20654508705718447,0.006412086400247656
Program4,GO:0016887,ATP hydrolysis activity,MF,3,126,67,1.0010660980810235,0.5838470364899799,N900_RS07065/N900_RS10015/N900_RS13160,0.648718929433311,0.1879434292957809,0.00046275388704649777
Program4,GO:0000287,magnesium ion binding,MF,2,89,67,0.9448264296495054,0.6326305827654648,N900_RS09205/N900_RS13450,0.6839249543410431,0.16499154989338063,-0.024647966695984628
Program4,GO:0003677,DNA binding,MF,3,172,67,0.73333911836168,0.7875275604170613,N900_RS04085/N900_RS09295/N900_RS10060,0.8289763793863802,0.0814578439350116,-0.13469514790293954
Program4,GO:0005737,cytoplasm,CC,8,433,67,0.7768087966633346,0.830913169821163,N900_RS03275/N900_RS04085/N900_RS06845/N900_RS08505/N900_RS09205/N900_RS09850/N900_RS10015/N900_RS15460,0.8522186357140134,0.0694489731873475,-0.10968586507647494
Program4,GO:0016020,membrane,CC,2,310,67,0.27125662012518054,0.9965095597582232,N900_RS08310/N900_RS10050,0.9965095597582232,0.0015185306510698835,-0.5666196538853446
